endpoint_id,score_full_q_mono_pn__pr__regime_1050,score_full_q_mono_pn__pr__regime_1225,score_full_q_mono_pn__pr__regime_1400,score_full_q_mono_pn__pr__regime_1401,score_full_q_mono_pn__pr__regime_1750,score_full_q_mono_pn__pr__regime_1925,score_full_q_mono_pn__pr__regime_1930,score_full_q_mono_pn__pr__regime_2125,score_full_q_mono_pn__pr__regime_2126,score_full_q_mono_pn__pr__regime_2127,score_full_q_mono_pn__pr__regime_2275,score_full_q_mono_pn__pr__regime_2450,score_full_q_mono_pn__pr__regime_2455,score_full_q_mono_pn__pr__regime_2460,score_full_q_mono_pn__pr__regime_2625,score_full_q_mono_pn__pr__regime_2626,score_full_q_mono_pn__pr__regime_2630,score_full_q_mono_pn__pr__regime_2635,score_full_q_mono_pn__pr__regime_525,score_full_q_mono_pn__pr__regime_700
nci_obs_001086,-9.45216178894043,-9.45216178894043,-8.6565523147583,-8.656442642211914,-8.656442642211914,-8.656442642211914,-11.63378620147705,-7.889676094055176,-7.889296054840088,-7.889296054840088,-7.889296054840088,-7.889296054840088,-10.062426567077637,-12.660904884338379,-7.889296054840088,-7.889296054840088,-10.062426567077637,-12.660904884338379,-10.269014358520508,-9.452181816101074
nci_obs_001087,-12.676620483398438,-12.676620483398438,-11.625317573547363,-11.625317573547363,-11.625317573547363,-11.625317573547363,-18.239633560180664,-10.585954666137695,-10.585954666137695,-10.585954666137695,-10.585954666137695,-10.585954666137695,-16.235048294067383,-22.106945037841797,-10.585954666137695,-10.585954666137695,-16.235048294067383,-22.106945037841797,-13.73283576965332,-12.676620483398438
nci_obs_001088,-10.07577896118164,-10.07577896118164,-9.080119132995605,-9.080119132995605,-9.080119132995605,-9.080119132995605,-12.496599197387695,-8.138814926147461,-8.138814926147461,-8.138814926147461,-8.138814926147461,-8.138814926147461,-10.591434478759766,-13.626364707946777,-8.138814926147461,-8.138814926147461,-10.591434478759766,-13.626364707946777,-11.098373413085938,-10.07577896118164
nci_obs_001089,-11.07942008972168,-11.07942008972168,-10.074665069580078,-10.074665069580078,-10.074665069580078,-10.074665069580078,-14.57617473602295,-9.110368728637695,-9.110368728637695,-9.110368728637695,-9.110368728637695,-9.110368728637695,-12.633339881896973,-16.778995513916016,-9.110368728637695,-9.110368728637695,-12.633339881896973,-16.778995513916016,-12.101495742797852,-11.07942008972168
nci_obs_001090,-5.426468849182129,-5.426538944244385,-5.648707389831543,-5.466404438018799,-5.426468849182129,-5.426669120788574,-5.428620338439941,-5.640076160430908,-5.476794719696045,-5.4427690505981445,-5.426468849182129,-5.426478862762451,-5.426478862762451,-5.426488876342773,-5.4271392822265625,-5.426468849182129,-5.427719593048096,-5.428110122680664,-5.426498889923096,-5.5383524894714355
nci_obs_001091,-11.058823585510254,-11.058823585510254,-10.141341209411621,-10.141341209411621,-10.141341209411621,-10.141341209411621,-14.924813270568848,-9.220436096191406,-9.220436096191406,-9.220436096191406,-9.220436096191406,-9.220436096191406,-13.14078140258789,-17.666044235229492,-9.220436096191406,-9.220436096191406,-13.14078140258789,-17.666044235229492,-11.939276695251465,-11.058823585510254
nci_obs_001092,-12.044564247131348,-12.044564247131348,-11.30252742767334,-11.30252742767334,-11.30252742767334,-11.30252742767334,-17.158130645751953,-10.4993314743042,-10.4993314743042,-10.4993314743042,-10.4993314743042,-10.4993314743042,-15.492673873901367,-20.976163864135742,-10.4993314743042,-10.4993314743042,-15.492673873901367,-20.976163864135742,-12.767244338989258,-12.044564247131348
nci_obs_001093,-8.023172378540039,-8.023172378540039,-7.184115886688232,-7.183905601501465,-7.183905601501465,-7.183905601501465,-9.054064750671387,-6.5281524658203125,-6.528012752532959,-6.528012752532959,-6.528012752532959,-6.528012752532959,-7.563137531280518,-9.098875045776367,-6.528012752532959,-6.528012752532959,-7.563137531280518,-9.098875045776367,-8.968602180480957,-8.023192405700684
nci_obs_001094,-10.556859970092773,-10.556859970092773,-9.622533798217773,-9.622533798217773,-9.622533798217773,-9.622533798217773,-14.37880802154541,-8.678170204162598,-8.678170204162598,-8.678170204162598,-8.678170204162598,-8.678170204162598,-12.515462875366211,-16.899221420288086,-8.678170204162598,-8.678170204162598,-12.515462875366211,-16.899221420288086,-11.43257999420166,-10.556859970092773
nci_obs_001095,-18.08278465270996,-18.08278465270996,-17.186735153198242,-17.186735153198242,-17.186735153198242,-17.186735153198242,-27.63102149963379,-16.308950424194336,-16.308950424194336,-16.308950424194336,-16.308950424194336,-16.308950424194336,-27.63102149963379,-27.63102149963379,-16.308950424194336,-16.308950424194336,-27.63102149963379,-27.63102149963379,-19.014707565307617,-18.08278465270996
nci_obs_001096,-8.841866493225098,-8.841866493225098,-7.858917713165283,-7.858907699584961,-7.858907699584961,-7.858907699584961,-11.732175827026367,-6.914012432098389,-6.914002418518066,-6.914002418518066,-6.914002418518066,-6.914002418518066,-9.856603622436523,-13.568180084228516,-6.914002418518066,-6.914002418518066,-9.856603622436523,-13.568180084228516,-9.839221954345703,-8.841866493225098
nci_obs_001097,-3.0551717281341553,-3.0551917552948,-2.516435146331787,-2.4992992877960205,-2.4987192153930664,-2.498779296875,-3.661160707473755,-2.140319347381592,-2.115384578704834,-2.1143240928649902,-2.1143040657043457,-2.114314079284668,-2.6783156394958496,-3.593428611755371,-2.114464044570923,-2.1143040657043457,-2.6784656047821045,-3.593578577041626,-3.6853065490722656,-3.060053586959839
nci_obs_001098,-10.897904396057129,-10.897904396057129,-9.92760944366455,-9.92760944366455,-9.92760944366455,-9.92760944366455,-14.693217277526855,-9.014483451843262,-9.014483451843262,-9.014483451843262,-9.014483451843262,-9.014483451843262,-12.849600791931152,-17.356002807617188,-9.014483451843262,-9.014483451843262,-12.849600791931152,-17.356002807617188,-11.901694297790527,-10.897904396057129
nci_obs_001099,-9.273720741271973,-9.273720741271973,-8.323315620422363,-8.323315620422363,-8.323315620422363,-8.323315620422363,-13.238340377807617,-7.46459436416626,-7.46459436416626,-7.46459436416626,-7.46459436416626,-7.46459436416626,-11.465271949768066,-16.425912857055664,-7.46459436416626,-7.46459436416626,-11.465271949768066,-16.425912857055664,-10.28348159790039,-9.273720741271973
nci_obs_001100,-1.9282666444778442,-1.9283066987991333,-2.1124017238616943,-1.9694221019744873,-1.9282666444778442,-1.9283267259597778,-1.93170166015625,-2.3510873317718506,-2.0075175762176514,-1.9441899061203003,-1.9282666444778442,-1.9282766580581665,-1.9282866716384888,-1.928296685218811,-1.928486704826355,-1.9282666444778442,-1.928886890411377,-1.9292871952056885,-1.9283066987991333,-2.003561496734619
nci_obs_001101,-7.788148880004883,-7.788148880004883,-6.982069492340088,-6.98185920715332,-6.98185920715332,-6.98185920715332,-9.406438827514648,-6.317354202270508,-6.31727409362793,-6.31727409362793,-6.31727409362793,-6.31727409362793,-7.956629753112793,-10.64387035369873,-6.31727409362793,-6.31727409362793,-7.956629753112793,-10.64387035369873,-8.671634674072266,-7.78817892074585
nci_obs_001102,-14.311638832092285,-14.311638832092285,-13.553627014160156,-13.553627014160156,-13.553627014160156,-13.553627014160156,-21.448165893554688,-12.776052474975586,-12.776052474975586,-12.776052474975586,-12.776052474975586,-12.776052474975586,-19.77589988708496,-23.229656219482422,-12.776052474975586,-12.776052474975586,-19.77589988708496,-23.229656219482422,-15.106651306152344,-14.311638832092285
nci_obs_001103,-11.998832702636719,-11.998832702636719,-11.222169876098633,-11.222169876098633,-11.222169876098633,-11.222169876098633,-17.792057037353516,-10.549942016601563,-10.549942016601563,-10.549942016601563,-10.549942016601563,-10.549942016601563,-16.31670570373535,-23.137432098388672,-10.549942016601563,-10.549942016601563,-16.31670570373535,-23.137432098388672,-12.857466697692871,-11.998832702636719
nci_obs_001104,-10.749628067016602,-10.749628067016602,-9.727320671081543,-9.727320671081543,-9.727320671081543,-9.727320671081543,-13.722729682922363,-8.744647026062012,-8.744647026062012,-8.744647026062012,-8.744647026062012,-8.744647026062012,-11.735051155090332,-15.220929145812988,-8.744647026062012,-8.744647026062012,-11.735051155090332,-15.220929145812988,-11.794255256652832,-10.749628067016602
nci_obs_001105,-15.645761489868164,-15.645761489868164,-14.774653434753418,-14.774653434753418,-14.774653434753418,-14.774653434753418,-23.22637367248535,-13.86197280883789,-13.86197280883789,-13.86197280883789,-13.86197280883789,-13.86197280883789,-21.849287033081055,-23.22637367248535,-13.86197280883789,-13.86197280883789,-21.849287033081055,-23.22637367248535,-16.47016716003418,-15.645761489868164
nci_obs_001106,-1.178765892982483,-1.1966897249221802,-2.833281993865967,-2.829152822494507,-1.1805007457733154,-1.2190003395080566,-1.2190003395080566,-2.487189292907715,-2.473353624343872,-2.4726333618164063,-1.1772041320800781,-1.1836169958114624,-1.1836169958114624,-1.1836169958114624,-1.2690471410751343,-1.1857435703277588,-1.2690471410751343,-1.2690471410751343,-1.1924364566802979,-2.8136017322540283
nci_obs_001107,-5.710265636444092,-5.710265636444092,-5.662297248840332,-5.516663551330566,-5.490381240844727,-5.490391254425049,-5.796871185302734,-5.785482883453369,-5.566462516784668,-5.466365337371826,-5.419064044952393,-5.419064044952393,-5.495215892791748,-5.72757625579834,-5.419134140014648,-5.419064044952393,-5.495285987854004,-5.727646350860596,-6.142463684082031,-5.740106582641602
nci_obs_001108,-7.445087432861328,-7.445087432861328,-6.725162982940674,-6.724302768707275,-6.724292755126953,-6.724292755126953,-7.867581844329834,-6.447494029998779,-6.447234153747559,-6.447234153747559,-6.447234153747559,-6.447234153747559,-6.861175060272217,-7.6889777183532715,-6.447234153747559,-6.447234153747559,-6.861175060272217,-7.6889777183532715,-8.344154357910156,-7.445167541503906
nci_obs_001109,-9.963729858398438,-9.963729858398438,-9.16751480102539,-9.167485237121582,-9.167485237121582,-9.167485237121582,-12.38151741027832,-8.429277420043945,-8.429198265075684,-8.429198265075684,-8.429198265075684,-8.429198265075684,-10.785518646240234,-13.602006912231445,-8.429198265075684,-8.429198265075684,-10.785518646240234,-13.602006912231445,-10.824444770812988,-9.963729858398438
nci_obs_001110,-8.51352310180664,-8.51352310180664,-7.9831461906433105,-7.980602741241455,-7.980563163757324,-7.9805731773376465,-9.998584747314453,-7.463980674743652,-7.4601030349731445,-7.460032939910889,-7.460032939910889,-7.460032939910889,-8.846104621887207,-10.660634994506836,-7.460072994232178,-7.460032939910889,-8.846144676208496,-10.660674095153809,-9.013163566589355,-8.51457405090332
nci_obs_001111,-8.002862930297852,-8.002862930297852,-7.272402286529541,-7.269678592681885,-7.269648551940918,-7.269648551940918,-8.770115852355957,-6.72923469543457,-6.723175525665283,-6.7230658531188965,-6.7230658531188965,-6.7230658531188965,-7.487965106964111,-8.610100746154785,-6.7230658531188965,-6.7230658531188965,-7.487965106964111,-8.610100746154785,-8.857202529907227,-8.003152847290039
nci_obs_001112,-1.357346534729004,-1.3612748384475708,-2.9956881999969482,-2.7680392265319824,-1.356966257095337,-1.3664566278457642,-1.3664666414260864,-2.5594310760498047,-2.549760103225708,-2.549329996109009,-1.3564361333847046,-1.3575568199157715,-1.3575568199157715,-1.3575568199157715,-1.3814373016357422,-1.3575067520141602,-1.3814373016357422,-1.3814373016357422,-1.3626515865325928,-2.141169548034668
nci_obs_001113,-11.169306755065918,-11.169306755065918,-10.254526138305664,-10.254526138305664,-10.254526138305664,-10.254526138305664,-14.44626235961914,-9.354183197021484,-9.354172706604004,-9.354172706604004,-9.354172706604004,-9.354172706604004,-12.636028289794922,-16.40825843811035,-9.354172706604004,-9.354172706604004,-12.636028289794922,-16.40825843811035,-12.098982810974121,-11.169306755065918
nci_obs_001114,-11.736873626708984,-11.736873626708984,-11.022819519042969,-11.022809028625488,-11.022809028625488,-11.022809028625488,-15.87237548828125,-10.296198844909668,-10.296189308166504,-10.296189308166504,-10.296189308166504,-10.296189308166504,-14.42151927947998,-19.04003143310547,-10.296189308166504,-10.296189308166504,-14.42151927947998,-19.04003143310547,-12.423433303833008,-11.736873626708984
nci_obs_001115,-7.162387847900391,-7.162387847900391,-6.734007835388184,-6.719115257263184,-6.718965530395508,-6.718965530395508,-8.066659927368164,-6.612668037414551,-6.536841869354248,-6.535581111907959,-6.535571098327637,-6.535571098327637,-7.229058265686035,-8.58996868133545,-6.535571098327637,-6.535571098327637,-7.229058265686035,-8.58996868133545,-7.792698860168457,-7.164249420166016
nci_obs_001116,-8.52917766571045,-8.52917766571045,-7.73869514465332,-7.7382049560546875,-7.7382049560546875,-7.7382049560546875,-9.293436050415039,-7.164395332336426,-7.164065361022949,-7.164065361022949,-7.164065361022949,-7.164065361022949,-7.9250311851501465,-9.177335739135742,-7.164065361022949,-7.164065361022949,-7.9250311851501465,-9.177335739135742,-9.449563026428223,-8.529217720031738
nci_obs_001117,-10.30541706085205,-10.30541706085205,-9.568764686584473,-9.568724632263184,-9.568724632263184,-9.568724632263184,-13.364681243896484,-8.891904830932617,-8.891724586486816,-8.891724586486816,-8.891724586486816,-8.891724586486816,-11.982654571533203,-15.763994216918945,-8.891724586486816,-8.891724586486816,-11.982654571533203,-15.763994216918945,-11.117902755737305,-10.30541706085205
nci_obs_001118,-8.961368560791016,-8.961368560791016,-8.11499309539795,-8.114832878112793,-8.114832878112793,-8.114832878112793,-9.987833976745605,-7.437459945678711,-7.437359809875488,-7.437359809875488,-7.437359809875488,-7.437359809875488,-8.483988761901855,-9.922783851623535,-7.437359809875488,-7.437359809875488,-8.483988761901855,-9.922783851623535,-9.889813423156738,-8.96138858795166
nci_obs_001119,-11.371591567993164,-11.371591567993164,-10.434399604797363,-10.434399604797363,-10.434399604797363,-10.434399604797363,-14.71129322052002,-9.502629280090332,-9.502618789672852,-9.502618789672852,-9.502618789672852,-9.502618789672852,-12.849812507629395,-16.688194274902344,-9.502618789672852,-9.502618789672852,-12.849812507629395,-16.688194274902344,-12.306266784667969,-11.371591567993164
nci_obs_001120,-6.141322135925293,-6.14135217666626,-6.3322014808654785,-6.178751468658447,-6.119095325469971,-6.119195461273193,-6.12022590637207,-6.330181121826172,-6.169496536254883,-6.140744686126709,-6.119025230407715,-6.119025230407715,-6.119025230407715,-6.119035243988037,-6.119185447692871,-6.119025230407715,-6.119275093078613,-6.119315147399902,-6.347630977630615,-6.255285263061523
nci_obs_001121,-5.422390937805176,-5.422460556030273,-5.2579827308654785,-5.178190231323242,-5.165043830871582,-5.1652140617370605,-5.357641220092773,-5.197611331939697,-5.131276607513428,-5.114264011383057,-5.110215663909912,-5.110235691070557,-5.122542381286621,-5.165191650390625,-5.110705852508545,-5.110215663909912,-5.123012542724609,-5.165661811828613,-5.920344829559326,-5.442563056945801
nci_obs_001122,-6.702191352844238,-6.706772327423096,-7.090096473693848,-6.853233814239502,-6.702081203460693,-6.7090606689453125,-6.712853908538818,-7.445326805114746,-6.941680431365967,-6.770912170410156,-6.701961517333984,-6.702191352844238,-6.702251434326172,-6.7023515701293945,-6.713829517364502,-6.702581405639648,-6.715651512145996,-6.722416877746582,-6.72805118560791,-7.086710453033447
nci_obs_001123,-6.425384044647217,-6.42544412612915,-6.285100936889648,-6.194393634796143,-6.181338787078857,-6.181549072265625,-6.4725422859191895,-6.233425140380859,-6.130119800567627,-6.099698543548584,-6.095570087432861,-6.095580101013184,-6.142984867095947,-6.269366264343262,-6.096320152282715,-6.095580101013184,-6.143725395202637,-6.270106792449951,-6.824203968048096,-6.4589924812316895
nci_obs_001124,-7.6532979011535645,-7.6532979011535645,-7.121158123016357,-7.115400791168213,-7.115270614624023,-7.115270614624023,-7.834258079528809,-6.911456108093262,-6.906955718994141,-6.906855583190918,-6.906855583190918,-6.906855583190918,-7.064972400665283,-7.577987194061279,-6.906855583190918,-6.906855583190918,-7.064972400665283,-7.577987194061279,-8.422802925109863,-7.653848171234131
nci_obs_001125,-7.338686943054199,-7.338686943054199,-7.050906658172607,-7.004106521606445,-7.000118732452393,-7.000128746032715,-7.427845001220703,-7.034505844116211,-6.905108451843262,-6.87999153137207,-6.877408027648926,-6.877408027648926,-6.95233678817749,-7.166366100311279,-6.877448081970215,-6.877408027648926,-6.952376842498779,-7.166406154632568,-7.8963623046875,-7.346971035003662
nci_obs_001126,-12.503402709960938,-12.503402709960938,-11.499696731567383,-11.499696731567383,-11.499696731567383,-11.499696731567383,-16.916654586791992,-10.506945610046387,-10.506945610046387,-10.506945610046387,-10.506945610046387,-10.506945610046387,-14.934926986694336,-19.863454818725586,-10.506945610046387,-10.506945610046387,-14.934926986694336,-19.863454818725586,-13.502296447753906,-12.503402709960938
nci_obs_001127,-2.3914809226989746,-2.391500949859619,-2.501033067703247,-2.40360426902771,-2.3914809226989746,-2.391541004180908,-2.4136993885040283,-2.6117560863494873,-2.400834560394287,-2.3916208744049072,-2.3914709091186523,-2.3914709091186523,-2.391530990600586,-2.391530990600586,-2.3915209770202637,-2.3914709091186523,-2.392181158065796,-2.392291307449341,-2.391541004180908,-2.4146578311920166
nci_obs_001128,-9.507332801818848,-9.507332801818848,-8.589165687561035,-8.589136123657227,-8.589136123657227,-8.589136123657227,-11.836801528930664,-7.763484954833984,-7.763474941253662,-7.763474941253662,-7.763474941253662,-7.763474941253662,-10.128191947937012,-13.204115867614746,-7.763474941253662,-7.763474941253662,-10.128191947937012,-13.204115867614746,-10.481337547302246,-9.507332801818848
nci_obs_001129,-6.940612316131592,-6.940612316131592,-6.514859199523926,-6.510368824005127,-6.51024866104126,-6.51024866104126,-6.821422100067139,-6.413628578186035,-6.41013240814209,-6.4100823402404785,-6.4100823402404785,-6.4100823402404785,-6.4259819984436035,-6.48286771774292,-6.4100823402404785,-6.4100823402404785,-6.4259819984436035,-6.48286771774292,-7.684457778930664,-6.940972328186035
nci_obs_001130,-10.71990966796875,-10.71990966796875,-9.67690658569336,-9.67690658569336,-9.67690658569336,-9.67690658569336,-13.538284301757813,-8.686689376831055,-8.686689376831055,-8.686689376831055,-8.686689376831055,-8.686689376831055,-11.521663665771484,-14.848332405090332,-8.686689376831055,-8.686689376831055,-11.521663665771484,-14.848332405090332,-11.790266990661621,-10.71990966796875
nci_obs_001131,-11.45826244354248,-11.45826244354248,-10.625496864318848,-10.625496864318848,-10.625496864318848,-10.625496864318848,-15.800034523010254,-9.805458068847656,-9.805458068847656,-9.805458068847656,-9.805458068847656,-9.805458068847656,-14.161602020263672,-18.95370864868164,-9.805458068847656,-9.805458068847656,-14.161602020263672,-18.95370864868164,-12.308266639709473,-11.45826244354248
nci_obs_001132,-11.31607723236084,-11.31607723236084,-10.347076416015625,-10.347076416015625,-10.347076416015625,-10.347076416015625,-14.918060302734375,-9.396838188171387,-9.396838188171387,-9.396838188171387,-9.396838188171387,-9.396838188171387,-13.002629280090332,-17.1080322265625,-9.396838188171387,-9.396838188171387,-13.002629280090332,-17.1080322265625,-12.273632049560547,-11.31607723236084
nci_obs_001133,-1.2813764810562134,-1.2933294773101807,-1.5356892347335815,-1.3604381084442139,-1.2815366983413696,-1.296688199043274,-1.3411173820495605,-1.7714908123016357,-1.3727754354476929,-1.289840579032898,-1.2804160118103027,-1.2810662984848022,-1.2882184982299805,-1.2914844751358032,-1.290244460105896,-1.280426025390625,-1.3482682704925537,-1.3938554525375366,-1.2965404987335205,-1.58012855052948
nci_obs_001134,-10.258657455444336,-10.258657455444336,-9.248706817626953,-9.248706817626953,-9.248706817626953,-9.248706817626953,-13.492410659790039,-8.305838584899902,-8.305838584899902,-8.305838584899902,-8.305838584899902,-8.305838584899902,-11.515027046203613,-15.397311210632324,-8.305838584899902,-8.305838584899902,-11.515027046203613,-15.397311210632324,-11.306028366088867,-10.258657455444336
nci_obs_001135,-10.351117134094238,-10.351117134094238,-9.594762802124023,-9.594742774963379,-9.594742774963379,-9.594742774963379,-13.94284439086914,-8.844970703125,-8.844921112060547,-8.844921112060547,-8.844921112060547,-8.844921112060547,-12.46436595916748,-16.604293823242188,-8.844921112060547,-8.844921112060547,-12.46436595916748,-16.604293823242188,-11.125679969787598,-10.351117134094238
nci_obs_001136,-12.750899314880371,-12.750899314880371,-11.772615432739258,-11.772615432739258,-11.772615432739258,-11.772615432739258,-17.789203643798828,-10.826343536376953,-10.826343536376953,-10.826343536376953,-10.826343536376953,-10.826343536376953,-15.88599681854248,-21.42915153503418,-10.826343536376953,-10.826343536376953,-15.88599681854248,-21.42915153503418,-13.760839462280273,-12.750899314880371
nci_obs_001137,-6.889268398284912,-6.889268398284912,-6.43975830078125,-6.424825191497803,-6.42403507232666,-6.424045085906982,-6.95780086517334,-6.255377292633057,-6.243460178375244,-6.242959976196289,-6.242949962615967,-6.242949962615967,-6.348650932312012,-6.616940498352051,-6.242969989776611,-6.242949962615967,-6.348670959472656,-6.616960525512695,-7.582240104675293,-6.891801357269287
nci_obs_001138,-2.632856845855713,-2.633807420730591,-2.80527925491333,-2.6657395362854004,-2.6273715496063232,-2.628612518310547,-2.6294240951538086,-2.8012638092041016,-2.660060405731201,-2.636483669281006,-2.6272315979003906,-2.627351760864258,-2.627351760864258,-2.627431631088257,-2.628312110900879,-2.6272315979003906,-2.6289632320404053,-2.6290431022644043,-2.758277654647827,-2.7497167587280273
nci_obs_001139,-9.436129570007324,-9.436129570007324,-8.452905654907227,-8.452905654907227,-8.452905654907227,-8.452905654907227,-11.454183578491211,-7.562828063964844,-7.562828063964844,-7.562828063964844,-7.562828063964844,-7.562828063964844,-9.581124305725098,-12.18057918548584,-7.562828063964844,-7.562828063964844,-9.581124305725098,-12.18057918548584,-10.460654258728027,-9.436129570007324
nci_obs_001140,-12.91244888305664,-12.91244888305664,-11.939778327941895,-11.939778327941895,-11.939778327941895,-11.939778327941895,-18.805374145507813,-11.012910842895508,-11.012910842895508,-11.012910842895508,-11.012910842895508,-11.012910842895508,-16.911468505859375,-22.970396041870117,-11.012910842895508,-11.012910842895508,-16.911468505859375,-22.970396041870117,-13.903443336486816,-12.91244888305664
nci_obs_001141,-8.587850570678711,-8.587850570678711,-7.7280378341674805,-7.727957725524902,-7.727957725524902,-7.727957725524902,-9.605599403381348,-7.04160737991333,-7.041567325592041,-7.041567325592041,-7.041567325592041,-7.041567325592041,-8.06456470489502,-9.48698902130127,-7.041567325592041,-7.041567325592041,-8.06456470489502,-9.48698902130127,-9.547940254211426,-8.587861061096191
nci_obs_001142,-10.82961654663086,-10.82961654663086,-9.990620613098145,-9.990620613098145,-9.990620613098145,-9.990620613098145,-14.356958389282227,-9.150806427001953,-9.150786399841309,-9.150786399841309,-9.150786399841309,-9.150786399841309,-12.666903495788574,-16.65177345275879,-9.150786399841309,-9.150786399841309,-12.666903495788574,-16.65177345275879,-11.661991119384766,-10.82961654663086
nci_obs_001143,-9.786869049072266,-9.786869049072266,-9.020772933959961,-9.020622253417969,-9.020622253417969,-9.020622253417969,-11.680850982666016,-8.380815505981445,-8.380615234375,-8.380615234375,-8.380615234375,-8.380615234375,-10.31412124633789,-12.766806602478027,-8.380615234375,-8.380615234375,-10.31412124633789,-12.766806602478027,-10.651195526123047,-9.78688907623291
nci_obs_001144,-11.82862663269043,-11.82862663269043,-10.899572372436523,-10.899572372436523,-10.899572372436523,-10.899572372436523,-14.827665328979492,-10.006598472595215,-10.006598472595215,-10.006598472595215,-10.006598472595215,-10.006598472595215,-13.022656440734863,-16.458187103271484,-10.006598472595215,-10.006598472595215,-13.022656440734863,-16.458187103271484,-12.766303062438965,-11.82862663269043
nci_obs_001145,-8.70039176940918,-8.70039176940918,-8.223790168762207,-8.2213773727417,-8.22134780883789,-8.221357345581055,-10.445258140563965,-7.753909587860107,-7.749419212341309,-7.749349117279053,-7.749349117279053,-7.749349117279053,-9.369102478027344,-11.47485637664795,-7.7493791580200195,-7.749349117279053,-9.369132041931152,-11.474885940551758,-9.180845260620117,-8.701261520385742
nci_obs_001146,-15.038225173950195,-15.038225173950195,-14.190313339233398,-14.190313339233398,-14.190313339233398,-14.190313339233398,-21.357189178466797,-13.30324649810791,-13.30324649810791,-13.30324649810791,-13.30324649810791,-13.30324649810791,-19.64109230041504,-24.364700317382813,-13.30324649810791,-13.30324649810791,-19.64109230041504,-24.364700317382813,-15.810914993286133,-15.038225173950195
nci_obs_001147,-11.037032127380371,-11.037032127380371,-10.105957984924316,-10.105957984924316,-10.105957984924316,-10.105957984924316,-14.968214988708496,-9.238401412963867,-9.238401412963867,-9.238401412963867,-9.238401412963867,-9.238401412963867,-13.236836433410645,-17.855667114257813,-9.238401412963867,-9.238401412963867,-13.236836433410645,-17.855667114257813,-11.995908737182617,-11.037032127380371
nci_obs_001148,-7.746238708496094,-7.746238708496094,-7.043863296508789,-7.043403148651123,-7.043403148651123,-7.043403148651123,-9.420928001403809,-6.429577827453613,-6.427966594696045,-6.4279465675354,-6.4279465675354,-6.4279465675354,-8.115387916564941,-10.199385643005371,-6.4279465675354,-6.4279465675354,-8.115387916564941,-10.199385643005371,-8.522911071777344,-7.74630880355835
nci_obs_001149,-12.516989707946777,-12.516989707946777,-11.640190124511719,-11.640190124511719,-11.640190124511719,-11.640190124511719,-16.979473114013672,-10.811417579650879,-10.811417579650879,-10.811417579650879,-10.811417579650879,-10.811417579650879,-15.312177658081055,-20.350566864013672,-10.811417579650879,-10.811417579650879,-15.312177658081055,-20.350566864013672,-13.430327415466309,-12.516989707946777
nci_obs_001150,-13.347397804260254,-13.347397804260254,-12.59113597869873,-12.59113597869873,-12.59113597869873,-12.59113597869873,-19.255313873291016,-11.814960479736328,-11.814960479736328,-11.814960479736328,-11.814960479736328,-11.814960479736328,-17.821819305419922,-23.44490623474121,-11.814960479736328,-11.814960479736328,-17.821819305419922,-23.44490623474121,-14.088544845581055,-13.347397804260254
nci_obs_001151,-6.847047328948975,-6.847047328948975,-6.055875301361084,-6.055865287780762,-6.055865287780762,-6.055865287780762,-10.036144256591797,-5.307320594787598,-5.307290554046631,-5.307290554046631,-5.307290554046631,-5.307290554046631,-8.523736000061035,-12.16789436340332,-5.307290554046631,-5.307290554046631,-8.523736000061035,-12.16789436340332,-7.650222301483154,-6.847047328948975
nci_obs_001152,-8.444391250610352,-8.444391250610352,-7.703557968139648,-7.702857971191406,-7.702847957611084,-7.702847957611084,-9.939667701721191,-7.062808513641357,-7.0617876052856445,-7.061777591705322,-7.061777591705322,-7.061777591705322,-8.617932319641113,-10.769706726074219,-7.061777591705322,-7.061777591705322,-8.617932319641113,-10.769706726074219,-9.20145320892334,-8.444540977478027
nci_obs_001153,-7.57521390914917,-7.57521390914917,-7.098576068878174,-7.098356246948242,-7.098356246948242,-7.098356246948242,-10.87662124633789,-6.690372467041016,-6.689332008361816,-6.689321994781494,-6.689321994781494,-6.689321994781494,-9.90222454071045,-13.746967315673828,-6.689321994781494,-6.689321994781494,-9.90222454071045,-13.746967315673828,-8.157830238342285,-7.575263977050781
nci_obs_001154,-13.246949195861816,-13.246949195861816,-12.354597091674805,-12.354597091674805,-12.354597091674805,-12.354597091674805,-18.3671875,-11.461665153503418,-11.461665153503418,-11.461665153503418,-11.461665153503418,-11.461665153503418,-16.590774536132813,-22.147319793701172,-11.461665153503418,-11.461665153503418,-16.590774536132813,-22.147319793701172,-14.092126846313477,-13.246949195861816
nci_obs_001155,-17.002668380737305,-17.002668380737305,-16.020950317382813,-16.020950317382813,-16.020950317382813,-16.020950317382813,-24.17909049987793,-15.060282707214355,-15.060282707214355,-15.060282707214355,-15.060282707214355,-15.060282707214355,-23.50191307067871,-27.63102149963379,-15.060282707214355,-15.060282707214355,-23.50191307067871,-27.63102149963379,-18.00667953491211,-17.002668380737305
nci_obs_001156,-11.808394432067871,-11.808394432067871,-10.869969367980957,-10.869969367980957,-10.869969367980957,-10.869969367980957,-14.828495979309082,-9.97797966003418,-9.9779691696167,-9.9779691696167,-9.9779691696167,-9.9779691696167,-13.03959846496582,-16.62915802001953,-9.9779691696167,-9.9779691696167,-13.03959846496582,-16.62915802001953,-12.75967025756836,-11.808394432067871
