endpoint_id,score_focal_hla__endpoint_local_epitope_second_hla_hybrid_v1,score_focal_hla__logmeanexp,score_focal_hla__logsumexp,score_focal_hla__max,score_focal_hla__mean,score_focal_hla__median,score_focal_hla__top_frac_mean_frac0p01,score_focal_hla__top_frac_mean_frac0p02,score_focal_hla__top_frac_mean_frac0p05,score_focal_hla__top_k_logsumexp_k10,score_focal_hla__top_k_logsumexp_k2,score_focal_hla__top_k_mean_k2,score_focal_hla__top_k_mean_k3,score_full_hla__endpoint_local_epitope_second_hla_hybrid_v1,score_full_hla__logmeanexp,score_full_hla__logsumexp,score_full_hla__max,score_full_hla__mean,score_full_hla__median,score_full_hla__top_frac_mean_frac0p01,score_full_hla__top_frac_mean_frac0p02,score_full_hla__top_frac_mean_frac0p05,score_full_hla__top_k_logsumexp_k10,score_full_hla__top_k_logsumexp_k2,score_full_hla__top_k_mean_k2,score_full_hla__top_k_mean_k3,score_full_q_mono_pn__endpoint_local_epitope_second_hla_hybrid_v1,score_full_q_mono_pn__logmeanexp,score_full_q_mono_pn__logsumexp,score_full_q_mono_pn__max,score_full_q_mono_pn__mean,score_full_q_mono_pn__median,score_full_q_mono_pn__top_frac_mean_frac0p01,score_full_q_mono_pn__top_frac_mean_frac0p02,score_full_q_mono_pn__top_frac_mean_frac0p05,score_full_q_mono_pn__top_k_logsumexp_k10,score_full_q_mono_pn__top_k_logsumexp_k2,score_full_q_mono_pn__top_k_mean_k2,score_full_q_mono_pn__top_k_mean_k3,score_mono_q_full_pn__endpoint_local_epitope_second_hla_hybrid_v1,score_mono_q_full_pn__logmeanexp,score_mono_q_full_pn__logsumexp,score_mono_q_full_pn__max,score_mono_q_full_pn__mean,score_mono_q_full_pn__median,score_mono_q_full_pn__top_frac_mean_frac0p01,score_mono_q_full_pn__top_frac_mean_frac0p02,score_mono_q_full_pn__top_frac_mean_frac0p05,score_mono_q_full_pn__top_k_logsumexp_k10,score_mono_q_full_pn__top_k_logsumexp_k2,score_mono_q_full_pn__top_k_mean_k2,score_mono_q_full_pn__top_k_mean_k3,score_old_monoallelic__endpoint_local_epitope_second_hla_hybrid_v1,score_old_monoallelic__logmeanexp,score_old_monoallelic__logsumexp,score_old_monoallelic__max,score_old_monoallelic__mean,score_old_monoallelic__median,score_old_monoallelic__top_frac_mean_frac0p01,score_old_monoallelic__top_frac_mean_frac0p02,score_old_monoallelic__top_frac_mean_frac0p05,score_old_monoallelic__top_k_logsumexp_k10,score_old_monoallelic__top_k_logsumexp_k2,score_old_monoallelic__top_k_mean_k2,score_old_monoallelic__top_k_mean_k3
covid_spike.0b287bde2fd3fcd2b8f2de319e60c227afa7b9c0f3bdc1343de18d6ac45269c8,-4.155575553367498,-7.51056,-3.1285334,-5.4866776,-8.796542,-8.600552,-5.4866776,-5.616818,-5.8404145,-3.802612,-4.9152265,-5.616818,-5.760173,-3.7970413462494417,-6.781592,-2.3995652,-5.081678,-6.9941626,-7.006879,-5.081678,-5.2345257,-5.5520215,-3.5322533,-4.5297427,-5.2345257,-5.397374,-3.5056676379432803,-6.8334265,-2.4513996,-4.6775928,-7.6004405,-7.245455,-4.6775928,-4.9929595,-5.2572484,-3.3364234,-4.2508874,-4.9929595,-5.1003594,-2.271493150540268,-5.0265236,-0.6444969,-3.0128896,-5.2742753,-5.324404,-3.0128896,-3.2271194,-3.5382223,-1.6223434,-2.5111985,-3.2271194,-3.4033668,-2.3026839013757483,-5.3223367,-0.9403099,-3.2145689,-6.352829,-5.878931,-3.2145689,-3.3292627,-3.4726708,-1.6063168,-2.6295526,-3.3292627,-3.376826
covid_spike.0b318325fa2765c49c5a0c0c378cda2b6f1245c5439c28db8bc3b5e531126257,-4.22894883261758,-8.042636,-3.3421552,-6.419512,-9.596403,-9.536541,-6.444108,-6.452593,-6.472599,-4.216693,-5.7506585,-6.444108,-6.452593,-3.7284915400941125,-6.9176507,-2.2171702,-5.1526628,-7.157042,-7.0309477,-5.532899,-5.7345457,-6.003648,-3.768285,-4.76914,-5.532899,-5.7345457,-3.566754663781796,-7.1827116,-2.482231,-5.3818145,-8.107757,-7.849204,-5.4693108,-5.689,-5.965186,-3.7384307,-4.772341,-5.4693108,-5.689,-2.2364473898106687,-5.178495,-0.47801432,-2.921937,-5.4354687,-5.3132896,-3.2781162,-3.483599,-3.9453723,-1.7544259,-2.5228348,-3.2781162,-3.483599,-2.6007842711207187,-6.0760484,-1.375568,-3.9685273,-7.014482,-6.5702524,-4.2661395,-4.3694267,-4.757378,-2.5483494,-3.5293446,-4.2661395,-4.3694267
covid_spike.0b5c84e64a894d71415fb45274dc22350545e1aefc27747b03f86b386f747eb1,-7.162597117001259,-9.194942,-6.7100363,-7.422381,-11.298149,-11.354054,-7.422381,-7.422381,-7.422381,-6.7107463,-6.801907,-7.497904,-8.539953,-6.761310957548894,-7.764052,-5.2791452,-7.05322,-8.648514,-7.673601,-7.05322,-7.05322,-7.05322,-5.2835784,-6.391654,-7.0853167,-7.112006,-6.349070526177795,-8.319499,-5.8345923,-6.611141,-9.926635,-9.978835,-6.611141,-6.611141,-6.611141,-5.8372545,-5.9908614,-6.6868734,-7.5812697,-5.198536577026138,-6.319231,-3.8343244,-5.5145884,-7.160048,-6.0719004,-5.5145884,-5.5145884,-5.5145884,-3.8400288,-4.989965,-5.7002487,-5.775942,-5.160349664675714,-7.1603613,-4.6754546,-5.4165025,-9.138433,-9.619902,-5.4165025,-5.4165025,-5.4165025,-4.6792183,-4.7960796,-5.49208,-6.2784934
covid_spike.0b7f643c546be946a7b4bc8cb37ecd2032e1b0b6d40442a215b93e0b22468e0d,-2.063952766119682,-5.968326,-1.1320444,-2.204226,-11.320764,-11.596794,-2.298456,-2.3923292,-4.5326285,-1.1575698,-1.6008757,-2.298456,-2.3923292,-1.7054251576337056,-5.558335,-0.7220529,-1.8554688,-7.993483,-7.7237253,-1.9982628,-2.0695794,-3.9549165,-0.8192763,-1.294955,-1.9982628,-2.0695794,-1.6146187924048965,-5.4631515,-0.62686956,-1.7506434,-9.556678,-9.711168,-1.8313063,-1.9211823,-3.8516328,-0.67930144,-1.1349094,-1.8313063,-1.9211823,-0.7662233192161323,-4.3418093,0.4944727,-0.8862504,-6.076333,-5.9241915,-1.0007508,-1.0454221,-2.3349328,0.29496,-0.30106264,-1.0007508,-1.0454221,-0.7175852179107101,-4.4600677,0.37621418,-0.8376049,-8.359758,-8.547346,-0.8924984,-0.95649517,-2.7276545,0.3147195,-0.19784532,-0.8924984,-0.95649517
covid_spike.0b995ac2cc8e504dc801eab539d0181b5af7394bcf5870d80e5902e335a47ec2,-2.2144511338281876,-6.1822724,-1.2994703,-2.748574,-8.976651,-8.536497,-2.7602158,-2.8789937,-3.946918,-1.4670105,-2.0670006,-2.7602158,-2.8789937,-2.088280904341773,-5.586941,-0.70413893,-2.4739664,-7.0102773,-6.897231,-2.5742977,-2.6110117,-3.1566474,-0.97524726,-1.8761257,-2.5742977,-2.6110117,-2.0424274478348403,-5.6442423,-0.7614405,-2.4015348,-7.678017,-7.303384,-2.5253644,-2.57228,-3.2201793,-0.9617148,-1.8245698,-2.5253644,-2.57228,-0.5176051195484996,-3.8060086,1.0767934,-0.63760775,-5.1060925,-5.149786,-0.7999346,-0.9280261,-1.394037,0.7801976,-0.09366992,-0.7999346,-0.9280261,-0.8014443408972356,-4.083926,0.79887587,-0.92147815,-6.2133536,-6.0264235,-1.0264722,-1.0842274,-1.6463581,0.5787654,-0.32782325,-1.0264722,-1.0842274
covid_spike.0bbef504e84c4ae5c7d0a1a550098961a201133e21817675a63b79a049810a07,-1.2408232543311573,-5.285675,-0.44939336,-1.361503,-12.178463,-13.501112,-1.4962478,-1.7658591,-3.423636,-0.47611222,-0.7940498,-1.4962478,-1.7658591,-0.5307082804980633,-4.6002364,0.23604526,-0.65071094,-7.9284644,-7.7041883,-0.7853844,-1.1091387,-2.9004757,0.1892662,-0.08319602,-0.7853844,-1.1091387,-0.5307075914390634,-4.4893723,0.3469097,-0.65071094,-10.454244,-11.755945,-0.7853844,-0.946861,-2.6381817,0.32160124,-0.08319602,-0.7853844,-0.946861,-0.08400056879267553,-3.8236206,1.0126612,-0.20400068,-5.9682245,-5.825074,-0.26034802,-0.5391151,-1.7261642,0.851151,0.43438584,-0.26034802,-0.5391151,-0.16454999690571276,-3.989335,0.84694684,-0.28455022,-9.153263,-9.760392,-0.34090835,-0.57340705,-1.7996298,0.7973812,0.3538261,-0.34090835,-0.57340705
covid_spike.0bd2252b43dc2d30d9250fb7ee279eb3ede39eb9d13cbb80932703cccce2caee,-5.996799023088513,-7.622704,-5.1377974,-6.154314,-11.321003,-11.918623,-6.154314,-6.154314,-6.154314,-5.1378155,-5.6590247,-6.376698,-6.4695745,-5.429283738558467,-6.796336,-4.3114295,-5.7035203,-8.880483,-6.8548517,-5.7035203,-5.7035203,-5.7035203,-4.311559,-5.1959786,-5.910368,-6.0133123,-5.586198163825729,-7.3280787,-4.843172,-5.7060623,-10.220432,-10.333688,-5.7060623,-5.7060623,-5.7060623,-4.8432555,-5.3006163,-6.0526648,-6.2210593,-4.118895357765108,-5.394098,-2.9091911,-4.358777,-7.4079914,-5.2229304,-4.358777,-4.358777,-4.358777,-2.9093647,-3.8939583,-4.621133,-4.7632947,-4.233868805198358,-6.056317,-3.5714102,-4.473789,-9.336,-9.6157875,-4.473789,-4.473789,-4.473789,-3.5714762,-4.0668287,-4.818123,-4.9473953
covid_spike.0bdf65efa3a66210a268aa9cf877b35558dd0eff4d5f116914f1fcaa700db596,-1.2438850047908965,-5.526865,-1.2501986,-1.3638873,-8.541475,-8.377762,-1.3638873,-3.7156408,-5.0107675,-1.3167098,-1.3548647,-3.7156408,-4.5270534,-1.2439085537169512,-5.3453064,-1.0686404,-1.3639176,-6.887799,-6.945689,-1.3639176,-3.099256,-4.2681513,-1.2408807,-1.3332953,-3.099256,-3.860852,-1.2464463058653843,-5.380997,-1.1043309,-1.3664553,-7.2536983,-7.07382,-1.3664553,-3.112267,-4.2221956,-1.2490637,-1.3364583,-3.112267,-3.8202767,-0.28943389257980884,-4.034389,0.24227723,-0.40943393,-4.973024,-5.1965775,-0.40943393,-1.3709946,-2.360953,-0.07120277,-0.27302536,-1.3709946,-1.935607,-0.28892329994599064,-4.217633,0.059033543,-0.40892333,-5.712016,-5.546123,-0.40892333,-1.5039797,-2.51862,-0.15717262,-0.30284932,-1.5039797,-2.1440306
covid_spike.0be3fc7b0c38da0165a6df49faa9912112596b1031dfcaba5160697e3dffa888,-3.3903536141558117,-5.436667,-2.7286167,-3.528989,-7.7116947,-6.867561,-3.528989,-3.528989,-3.528989,-2.7304418,-3.052183,-3.775383,-4.09611,-2.742006572427736,-4.4225473,-1.714497,-2.867488,-5.800955,-6.6172776,-2.867488,-2.867488,-2.867488,-1.7378944,-2.236403,-2.9316041,-3.1286476,-2.935312658525409,-4.7372923,-2.029242,-3.0628126,-6.606635,-6.638539,-3.0628126,-3.0628126,-3.0628126,-2.034882,-2.57251,-3.291605,-3.3810267,-0.7834759440699441,-2.6305263,0.07752395,-0.903476,-4.0999155,-4.9414597,-0.903476,-0.903476,-0.903476,0.050303537,-0.24858066,-0.9424887,-1.3035636,-1.248408713322553,-3.215167,-0.50711685,-1.368413,-5.1658154,-5.194308,-1.368413,-1.368413,-1.368413,-0.51364183,-0.9749571,-1.7332212,-1.9388926
covid_spike.0bf34815c2976c636d0a59e020a17125efbc61fb8c95c05b9921ee2819ae42e5,-1.3812935592710494,-5.056512,-0.9621674,-1.5015321,-7.058717,-7.3981867,-1.5015321,-2.2799494,-2.5707738,-1.063444,-1.3102489,-2.2799494,-2.5707738,-1.3834654243814404,-4.900808,-0.80646306,-1.5038086,-6.3221903,-6.4689484,-1.5038086,-2.165603,-2.4947944,-0.97292334,-1.2678055,-2.165603,-2.4947944,-1.3811553981719262,-4.901076,-0.8067312,-1.5015324,-6.4699264,-6.588462,-1.5015324,-2.1120062,-2.458762,-0.9498437,-1.24306,-2.1120062,-2.458762,-0.4508340714627994,-3.4421551,0.65218943,-0.57083505,-4.598283,-4.9454527,-0.57083505,-0.7654958,-0.9348512,0.44537652,-0.053520635,-0.7654958,-0.9348512,-0.4482373038360278,-3.463302,0.6310428,-0.5682383,-4.935274,-5.1244392,-0.5682383,-0.71251345,-0.86254936,0.4777787,-0.008994517,-0.71251345,-0.86254936
covid_spike.0c0a5140f50147b49d6aa5239a55d3d3a1c4cb383189e6d1b2c60e2fd295950d,-1.9733099351610472,-6.626992,-1.7441901,-2.0991223,-9.488794,-8.844376,-3.5786152,-4.211854,-5.4646955,-1.9418904,-2.0485513,-3.5786152,-4.211854,-1.9476653547143923,-6.0164213,-1.1336192,-2.0756228,-7.3162904,-7.2555037,-2.465168,-3.0092835,-4.3034286,-1.4686916,-1.6979928,-2.465168,-3.0092835,-1.9343428005516081,-6.164624,-1.2818222,-2.0631335,-8.030044,-7.4130354,-2.5686212,-3.4137595,-4.5679054,-1.595665,-1.7528117,-2.5686212,-3.4137595,-0.5891050863442191,-4.226379,0.6564232,-0.7091056,-5.4114943,-5.206636,-0.7264229,-1.0885952,-2.3322015,0.31166506,-0.033125788,-0.7264229,-1.0885952,-0.6073055789551979,-4.6487894,0.23401268,-0.7273061,-6.5967727,-6.01927,-0.9507706,-1.6077144,-2.967298,-0.04500438,-0.23286033,-0.9507706,-1.6077144
covid_spike.0c0d589393967cd6bd5158c922c608847d4221601e35e3b45df2673d0515588b,-2.8278383016167594,-6.72667,-2.2958531,-3.1252253,-9.157339,-8.380166,-3.1252253,-4.098888,-5.0058155,-2.6457007,-2.9918706,-4.098888,-4.5015464,-2.7806441249278904,-6.377697,-1.9468806,-3.1275287,-7.301323,-6.863408,-3.1275287,-3.9119625,-4.8528333,-2.554613,-2.9383302,-3.9119625,-4.2995195,-2.758000180487693,-6.497132,-2.0663152,-3.1254857,-8.085287,-7.2585783,-3.1254857,-4.0023727,-4.8365607,-2.5691674,-2.9658194,-4.0023727,-4.359125,-1.7473112037106189,-5.0307074,-0.5998906,-1.8841978,-5.828568,-5.4552064,-1.8841978,-2.7771685,-3.4513624,-1.2666538,-1.729214,-2.7771685,-3.0974085,-1.7443151410020077,-5.3893867,-0.9585698,-1.8809841,-7.174204,-6.6566963,-1.8809841,-2.808135,-3.6946323,-1.3558751,-1.735532,-2.808135,-3.1938276
covid_spike.0c11f1d3f714454e161553b29f9d7fdcb12690a477d6d2dda1a5b68a4d5ffda1,-1.961768779926798,-6.466598,-1.7303996,-2.0892408,-9.816699,-9.836523,-3.3705044,-3.8908062,-5.102684,-1.8919073,-2.0149596,-3.3705044,-3.8908062,-1.755620860419595,-6.070731,-1.3345327,-1.878753,-7.529597,-7.3693743,-2.941216,-3.444398,-4.7369776,-1.6280968,-1.7659228,-2.941216,-3.444398,-1.7389783431019104,-6.1186466,-1.3824483,-1.8618529,-8.397895,-8.124802,-2.9255672,-3.4214015,-4.720819,-1.6104234,-1.7492894,-2.9255672,-3.4214015,-0.7524976957284434,-4.6875725,0.048626088,-0.8725015,-5.6187496,-5.242024,-1.6020033,-2.0939562,-3.3014338,-0.47163752,-0.66348296,-1.6020033,-2.0939562,-0.7505296932316142,-4.88848,-0.15228195,-0.8705334,-6.880637,-6.1780005,-1.6396781,-2.111842,-3.3339956,-0.48596084,-0.6759966,-1.6396781,-2.111842
covid_spike.0c325a731387273215d1286fab3ce63e421faad6bb6a0d1f26683678f0f84ae1,-1.869934865053581,-6.0791216,-1.3429233,-2.012021,-9.003908,-8.967883,-2.5018468,-2.8342142,-4.131153,-1.4524064,-1.693246,-2.5018468,-2.8342142,-1.5240338823659925,-5.4494276,-0.7132294,-1.6474733,-7.188886,-7.03776,-1.824375,-2.209567,-3.5660894,-0.8912247,-1.1156617,-1.824375,-2.209567,-1.6040046642267303,-5.5210686,-0.7848704,-1.7310623,-7.680289,-7.3702316,-1.8657742,-2.2346692,-3.6016753,-0.9315175,-1.1635807,-1.8657742,-2.2346692,-0.14250643386455292,-3.9386754,0.797523,-0.2625065,-5.2816677,-5.2106743,-0.50265354,-0.7612654,-2.0183392,0.5413614,0.21905598,-0.50265354,-0.7612654,-0.4834167658157543,-4.1738367,0.56236154,-0.60341847,-6.2005925,-5.8542147,-0.6725091,-0.8719386,-2.15472,0.37918204,0.023022939,-0.6725091,-0.8719386
covid_spike.0c3d1138c85eccaef32016dd7821449f09fa73fbff8d2086401d2eda7b54ec21,-3.973389043523525,-6.8917484,-3.7136946,-3.9965713,-10.417087,-9.999014,-3.9965713,-3.9965713,-5.3802714,-3.7233312,-3.9356408,-5.3802714,-5.842476,-3.9447854704629113,-6.4335613,-3.2555077,-3.9762301,-7.022141,-7.0568824,-3.9762301,-3.9762301,-5.2541065,-3.508501,-3.9014623,-5.2541065,-5.694467,-3.769403563585006,-6.6007953,-3.4227414,-3.7928,-8.897035,-8.631528,-3.7928,-3.7928,-5.177637,-3.4628656,-3.7320037,-5.177637,-5.6412106,-2.4898638740276176,-4.808794,-1.6307399,-2.6504412,-5.1139016,-5.242914,-2.6504412,-2.6504412,-3.785602,-2.0723886,-2.5521545,-3.785602,-4.1988616,-2.3247641615908567,-5.247916,-2.0698626,-2.466961,-7.525658,-7.3026466,-2.466961,-2.466961,-3.8244069,-2.1046216,-2.4028487,-3.8244069,-4.2810473
covid_spike.0c7e29bcdd7fe80460ec4d3c4b2752ff8e035bd2422e2f6bcfa466259b72187b,-5.07457870608979,-8.835331,-4.453304,-5.4997044,-10.707635,-10.241293,-5.4997044,-6.169447,-6.762535,-4.710366,-5.267022,-6.169447,-6.5475755,-4.528996704521758,-7.7194405,-3.3374135,-4.8998575,-8.389383,-8.190859,-4.8998575,-5.7412386,-6.268227,-4.1424417,-4.729389,-5.7412386,-6.0597987,-3.1467988853045092,-7.1713915,-2.7893648,-3.3481798,-9.076767,-8.586152,-3.3481798,-4.832896,-5.6541796,-3.048132,-3.2981215,-4.832896,-5.374039,-2.6935356167645708,-5.984396,-1.6023693,-3.0813732,-6.670648,-6.2457113,-3.0813732,-3.7047515,-4.362253,-2.353634,-2.8287208,-3.7047515,-4.0026755,-2.127873266000464,-6.129201,-1.747174,-2.2856326,-8.179337,-7.784693,-2.2856326,-3.6611793,-4.4910603,-2.0135317,-2.2237308,-3.6611793,-4.2094254
covid_spike.0ca15171dfa9b4424b5672b93fe9c91771f4836ecf4a88766f1ad1a178b04a7d,-1.024203762056307,-5.2180543,-0.83602744,-1.1442146,-8.575283,-8.503101,-1.1442146,-2.3541965,-3.3796656,-0.93003976,-1.0590237,-2.3541965,-2.9733331,-1.0229845245040319,-4.676403,-0.29437628,-1.1430562,-6.139329,-6.443262,-1.1430562,-1.4380834,-2.4302783,-0.47900867,-0.7020328,-1.4380834,-2.0364861,-0.983121409939734,-4.8568263,-0.47479975,-1.1031576,-7.368032,-7.037387,-1.1031576,-1.505232,-2.9216356,-0.604785,-0.73334134,-1.505232,-2.3913772,-0.25149982465245174,-3.2840059,1.0980208,-0.3715003,-4.414532,-4.7777085,-0.3715003,-0.3979655,-0.84687304,0.8263034,0.29553184,-0.3979655,-0.6262908,-0.26291902407379714,-3.8485885,0.53343815,-0.38291928,-6.072928,-5.2768707,-0.38291928,-0.6154182,-1.8206401,0.3312666,0.10451682,-0.6154182,-1.4057118
covid_spike.0cb0169d324a07f843f219a88abfbcdb65d1734058ef5330515c853281fd7b7b,-1.2194926424361388,-5.5751624,-0.6923604,-1.3396161,-9.838041,-10.114967,-1.9538687,-2.2999828,-3.732503,-0.77752334,-1.08286,-1.9538687,-2.2999828,-1.219796636068859,-5.2400603,-0.3572582,-1.3400066,-6.927971,-6.9643683,-1.7367332,-1.969487,-3.1765704,-0.5231051,-0.9668717,-1.7367332,-1.969487,-1.2191840439549226,-5.3126287,-0.42982686,-1.339396,-8.447743,-8.25173,-1.7362678,-1.9705671,-3.3171797,-0.53915054,-0.9663515,-1.7362678,-1.9705671,-0.19425215234279491,-3.7594647,1.1233373,-0.3142523,-5.0139365,-5.19095,-0.52834636,-0.62930566,-1.4498683,0.87782353,0.18754597,-0.52834636,-0.62930566,-0.19338151984226193,-4.013165,0.8696369,-0.31338164,-7.0275764,-6.248412,-0.55751455,-0.6594377,-1.8125495,0.74389017,0.16514166,-0.55751455,-0.6594377
covid_spike.0cb1c6c791442dd6f9414a28057f90b78171540aa42ce83e4b0891b6a2acd32a,-0.5612425803072401,-4.5010624,-0.6298614,-0.6812426,-9.112458,-9.0282,-0.6812426,-0.6812426,-3.7740674,-0.6409268,-0.6692687,-2.8907604,-3.7740674,-0.5612423418651084,-4.2654033,-0.39420214,-0.68124235,-6.9204836,-6.8992715,-0.68124235,-0.68124235,-2.1933804,-0.44079188,-0.55632603,-1.6897438,-2.1933804,-0.5631063578004024,-4.3824873,-0.5112865,-0.68310636,-7.59616,-7.5347176,-0.68310636,-0.68310636,-2.8026419,-0.5454205,-0.6113232,-1.9821059,-2.8026419,-0.04805450531993555,-2.8998535,0.9713475,-0.1680545,-4.97812,-5.167079,-0.1680545,-0.1680545,-0.34357423,0.8965894,0.4407645,-0.2562685,-0.34357423,-0.04779446552745101,-3.509666,0.36153507,-0.16779447,-6.0860715,-5.959881,-0.16779447,-0.16779447,-1.2841316,0.3023141,0.08429836,-0.79242694,-1.2841316
covid_spike.0cff560a82ac6f233e21c0482db97fa3738aa72353b8d60bcab677ff81fa605c,-2.4498564710912687,-6.7447767,-2.1804283,-2.589841,-9.056641,-8.845239,-2.589841,-3.6980383,-5.4236484,-2.3793511,-2.486381,-3.6980383,-4.595381,-2.30568864020031,-5.933406,-1.3690577,-2.4608586,-7.01804,-6.9363675,-2.4608586,-2.684313,-3.9721384,-1.7080826,-1.9664049,-2.684313,-3.1287482,-2.133208874942531,-6.0131454,-1.448797,-2.2698658,-7.657451,-7.4567814,-2.2698658,-2.5730796,-4.2072144,-1.6853981,-1.8346508,-2.5730796,-3.3541448,-0.7127026591647164,-4.115922,0.44842637,-0.8327038,-5.11439,-5.2126646,-0.8327038,-0.93730223,-2.0476024,0.11248763,-0.23869458,-0.93730223,-1.2755367,-0.7419121832531475,-4.4310994,0.13324878,-0.8619135,-6.219752,-6.0589495,-0.8619135,-0.9580356,-2.5342395,-0.07455582,-0.2602758,-0.9580356,-1.5233134
covid_spike.0d47bf23fe43c242f264fb134899abdba2122c9e1e9f1ba06ad7d2b76f7b9655,-1.9920583468643582,-6.091369,-1.6140324,-2.1179125,-9.210454,-9.305879,-2.1179125,-2.8789027,-4.4077935,-1.7498902,-1.9204731,-2.8789027,-3.4131124,-1.981164787376727,-5.5956306,-1.1182935,-2.1119914,-7.7555876,-7.6307306,-2.1119914,-2.189218,-3.6497934,-1.2827212,-1.493092,-2.189218,-2.645417,-1.9774421743412987,-5.7156897,-1.238353,-2.1115012,-8.084621,-7.9092054,-2.1115012,-2.3739777,-3.6415167,-1.3991066,-1.6467719,-2.3739777,-2.7683465,-0.4204410803252918,-4.1883793,0.28895745,-0.54044116,-6.2705207,-5.8931675,-0.54044116,-0.8270931,-2.2146518,0.12194634,-0.09341189,-0.8270931,-1.3081968,-0.9931083236523236,-4.552629,-0.07529229,-1.113125,-7.129211,-6.8385315,-1.113125,-1.2256519,-2.3817904,-0.2433402,-0.5261868,-1.2256519,-1.5804719
covid_spike.0d675dc31cb35ee58bbd33974e30c9655368bf45233c73f57939c42ab6f3a564,-1.647947010066661,-5.285078,-0.40227604,-1.7906009,-9.789855,-9.530562,-1.913593,-2.1618328,-2.6927977,-0.49668714,-1.2129012,-1.913593,-2.1618328,-1.170244774416413,-4.7155247,0.16727747,-1.290795,-7.224049,-6.7828884,-1.4907868,-1.7377449,-2.2777393,-0.04970965,-0.7777731,-1.4907868,-1.7377449,-1.0358800572676827,-4.6708083,0.21199362,-1.1560836,-8.241682,-7.9194813,-1.3138214,-1.5502745,-2.1275754,0.084766775,-0.6082849,-1.3138214,-1.5502745,-0.3077708779460878,-3.1903422,1.6924598,-0.42777202,-5.307382,-5.111868,-0.5198665,-0.60797554,-0.8386076,1.2885982,0.17751539,-0.5198665,-0.60797554,-0.2936079336136832,-3.4485674,1.4342346,-0.413609,-6.9413724,-6.8734045,-0.44014773,-0.53470516,-0.9138482,1.2500296,0.25335157,-0.44014773,-0.53470516
covid_spike.0d895662873cfaaa053321725ca9026a7176896763a33ef7550c1a346e6bd199,-0.1744841127201615,-4.542768,0.15771225,-0.29448417,-9.1354475,-8.855118,-0.7193494,-1.5729408,-3.2327309,0.12665866,0.06146161,-0.7193494,-1.5729408,-0.17457433824527213,-4.401828,0.29865268,-0.2945744,-6.9470797,-6.896435,-0.71881527,-1.3296154,-2.5627565,0.21886837,0.061745506,-0.71881527,-1.3296154,-0.195304371250634,-4.4487896,0.2516907,-0.31530446,-7.8922634,-7.266585,-0.709231,-1.367092,-2.67851,0.19387783,0.059577838,-0.709231,-1.367092,0.025570436020085782,-3.3455477,1.3549329,-0.09442961,-5.183015,-5.1470547,-0.25943017,-0.37117776,-0.8256005,1.1870388,0.44726828,-0.25943017,-0.37117776,0.019949169761554697,-3.6916795,1.0088009,-0.100050874,-6.621242,-5.964035,-0.24148507,-0.56340295,-1.2824526,0.88942283,0.46163076,-0.24148507,-0.56340295
covid_spike.0e07179b6a99d2de696ee71ac66259afbd9c25aa280e6cc987f5c0044e3925aa,-2.397681175092745,-6.210783,-1.3279811,-2.7614708,-7.9764714,-7.567586,-3.0661998,-3.3382223,-4.072759,-1.7237076,-2.3273242,-3.0661998,-3.3382223,-1.4448041019978821,-5.333063,-0.45026135,-1.5654716,-6.777874,-6.8873873,-1.775853,-2.2853205,-3.2806087,-0.7248523,-1.060737,-1.775853,-2.2853205,-1.4528996841526332,-5.3917875,-0.50898534,-1.5735419,-7.072506,-6.9247737,-1.8364695,-2.3257482,-3.3269458,-0.7818922,-1.1091479,-1.8364695,-2.3257482,-0.07110621145303542,-3.5464468,1.3363551,-0.19110626,-4.878988,-5.123304,-0.23451519,-0.60022867,-1.3116689,1.0173035,0.45957386,-0.23451519,-0.60022867,-0.12357329105714698,-3.7288656,1.1539365,-0.24357335,-5.3973722,-5.167943,-0.41571292,-0.72114384,-1.4609083,0.85426396,0.29217768,-0.41571292,-0.72114384
covid_spike.0e5915b6160174ea822bc73f6980faa1b2835af2bac99b01769b40afd422a64e,-2.685147482727375,-4.6783185,-1.7879467,-2.8076885,-6.7863226,-6.74191,-2.8076885,-2.8076885,-2.8076885,-1.7989203,-2.2742817,-2.9826589,-3.046615,-2.241063430102653,-3.8755226,-0.98515093,-2.3619,-5.5585084,-6.5018854,-2.3619,-2.3619,-2.3619,-1.0033041,-1.7376897,-2.4333901,-2.5506203,-2.261061036359009,-4.0375338,-1.1471621,-2.381878,-5.7214932,-6.5474834,-2.381878,-2.381878,-2.381878,-1.1657686,-1.7459202,-2.4408026,-2.7136433,-0.5848082862691542,-2.0380957,0.85227615,-0.7048083,-3.6649523,-4.8932133,-0.7048083,-0.7048083,-0.7048083,0.8301274,-0.050682828,-0.74462235,-0.7923403,-0.804191840010545,-2.3860698,0.50430197,-0.9241919,-3.9932175,-5.079685,-0.9241919,-0.9241919,-0.9241919,0.482253,-0.3043264,-1.0003725,-1.0416727
