endpoint_id,score_focal_hla__endpoint_local_epitope_second_hla_hybrid_v1,score_focal_hla__logmeanexp,score_focal_hla__logsumexp,score_focal_hla__max,score_focal_hla__mean,score_focal_hla__median,score_focal_hla__top_frac_mean_frac0p01,score_focal_hla__top_frac_mean_frac0p02,score_focal_hla__top_frac_mean_frac0p05,score_focal_hla__top_k_logsumexp_k10,score_focal_hla__top_k_logsumexp_k2,score_focal_hla__top_k_mean_k2,score_focal_hla__top_k_mean_k3,score_full_hla__endpoint_local_epitope_second_hla_hybrid_v1,score_full_hla__logmeanexp,score_full_hla__logsumexp,score_full_hla__max,score_full_hla__mean,score_full_hla__median,score_full_hla__top_frac_mean_frac0p01,score_full_hla__top_frac_mean_frac0p02,score_full_hla__top_frac_mean_frac0p05,score_full_hla__top_k_logsumexp_k10,score_full_hla__top_k_logsumexp_k2,score_full_hla__top_k_mean_k2,score_full_hla__top_k_mean_k3,score_full_q_mono_pn__endpoint_local_epitope_second_hla_hybrid_v1,score_full_q_mono_pn__logmeanexp,score_full_q_mono_pn__logsumexp,score_full_q_mono_pn__max,score_full_q_mono_pn__mean,score_full_q_mono_pn__median,score_full_q_mono_pn__top_frac_mean_frac0p01,score_full_q_mono_pn__top_frac_mean_frac0p02,score_full_q_mono_pn__top_frac_mean_frac0p05,score_full_q_mono_pn__top_k_logsumexp_k10,score_full_q_mono_pn__top_k_logsumexp_k2,score_full_q_mono_pn__top_k_mean_k2,score_full_q_mono_pn__top_k_mean_k3,score_mono_q_full_pn__endpoint_local_epitope_second_hla_hybrid_v1,score_mono_q_full_pn__logmeanexp,score_mono_q_full_pn__logsumexp,score_mono_q_full_pn__max,score_mono_q_full_pn__mean,score_mono_q_full_pn__median,score_mono_q_full_pn__top_frac_mean_frac0p01,score_mono_q_full_pn__top_frac_mean_frac0p02,score_mono_q_full_pn__top_frac_mean_frac0p05,score_mono_q_full_pn__top_k_logsumexp_k10,score_mono_q_full_pn__top_k_logsumexp_k2,score_mono_q_full_pn__top_k_mean_k2,score_mono_q_full_pn__top_k_mean_k3,score_old_monoallelic__endpoint_local_epitope_second_hla_hybrid_v1,score_old_monoallelic__logmeanexp,score_old_monoallelic__logsumexp,score_old_monoallelic__max,score_old_monoallelic__mean,score_old_monoallelic__median,score_old_monoallelic__top_frac_mean_frac0p01,score_old_monoallelic__top_frac_mean_frac0p02,score_old_monoallelic__top_frac_mean_frac0p05,score_old_monoallelic__top_k_logsumexp_k10,score_old_monoallelic__top_k_logsumexp_k2,score_old_monoallelic__top_k_mean_k2,score_old_monoallelic__top_k_mean_k3
covid_spike.1ae00ed447746a8438abdc48296ccc52d7cdd2604777770b9022e258ad0c94fa,-5.189732154646167,-9.173948,-4.4377494,-6.80229,-11.2425585,-11.053541,-6.9113536,-6.993228,-7.1514125,-4.969465,-6.2122707,-6.9113536,-6.993228,-4.455675683735516,-7.6788177,-2.942619,-5.0433645,-8.2316675,-7.734766,-5.903694,-6.2315907,-6.604158,-4.224521,-4.8787417,-5.903694,-6.2315907,-3.9706415792499477,-7.943845,-3.2076461,-5.0290337,-9.475083,-9.252535,-5.5088925,-5.7103095,-6.011603,-3.8500602,-4.7047777,-5.5088925,-5.7103095,-2.2625753451484227,-5.7274637,-0.99126524,-2.6237612,-6.326664,-5.872698,-3.5466824,-4.005485,-4.5231137,-2.0453787,-2.4771597,-3.5466824,-4.005485,-2.1887893599591077,-6.040844,-1.3046458,-2.6094308,-7.5698385,-7.587697,-3.4907646,-3.8145053,-4.271879,-1.8800545,-2.451072,-3.4907646,-3.8145053
covid_spike.1af890cc678a36aebb410a0eca03dfdb96d27931f18f28f3d1a8b161a802d1d0,-3.241560166843469,-6.013737,-3.018005,-3.2760036,-9.123683,-8.72653,-3.2760036,-3.2760036,-3.2760036,-3.0273771,-3.1863775,-4.4594846,-4.924814,-3.12103737405426,-5.6269026,-2.6311703,-3.2759833,-6.2749,-6.546478,-3.2759833,-3.2759833,-3.2759833,-2.8126197,-3.1806207,-4.426987,-4.826311,-3.179399690522361,-5.8612537,-2.8655212,-3.2691078,-7.7511826,-7.2153034,-3.2691078,-3.2691078,-3.2691078,-2.921355,-3.1798713,-4.4548655,-4.9194727,-2.056676218942688,-4.1291666,-1.1334345,-2.2434375,-4.5502105,-4.8479443,-2.2434375,-2.2434375,-2.2434375,-1.356593,-1.9365927,-2.755473,-2.9526298,-2.0942379129076873,-4.620398,-1.6246656,-2.2358716,-6.0263433,-5.3669777,-2.2358716,-2.2358716,-2.2358716,-1.7495092,-2.1302404,-3.3331327,-3.7356253
covid_spike.1b1904586c32bbc9b5ed67f9fae82438d0aaadc61652e2c4db90b93b133ee1e3,-0.2781186170331582,-4.5559945,0.14448577,-0.3981188,-9.172723,-8.697308,-0.6985853,-1.4969679,-3.196034,0.112864785,0.03903867,-0.6985853,-1.4969679,-0.2781887976532429,-4.402917,0.2975636,-0.398189,-6.7856297,-6.6627383,-0.6986004,-1.4176536,-2.4926019,0.19961815,0.039007485,-0.6986004,-1.4176536,-0.3028129745546623,-4.506344,0.19413643,-0.4228132,-7.9110065,-7.1277733,-0.7108025,-1.5051061,-2.7807443,0.13447446,0.023252765,-0.7108025,-1.5051061,-0.013974570485247417,-3.3527808,1.3476998,-0.13397464,-5.027221,-5.104538,-0.23453455,-0.34058887,-0.9300212,1.1337093,0.46366027,-0.23453455,-0.34058887,-0.010839056124317237,-3.676564,1.0239165,-0.13083911,-6.1512103,-5.383914,-0.23263174,-0.5465812,-1.3485122,0.8705729,0.4656874,-0.23263174,-0.5465812
covid_spike.1b295c2bcbd7b69f32876199214256767ac051552a07f02c5566d3d214b72512,-0.9477096353761659,-5.381415,-0.5451332,-1.067722,-8.638016,-7.5061464,-1.7476335,-2.074243,-4.040887,-0.64517367,-0.83922774,-1.7476335,-2.074243,-0.9481659005901705,-5.1087666,-0.27248457,-1.0681812,-6.7876463,-6.918888,-1.7381172,-1.9679965,-3.1191566,-0.43499807,-0.83557916,-1.7381172,-1.9679965,-0.9606191282203677,-5.2336507,-0.3973687,-1.0806358,-7.47264,-6.945592,-1.744985,-1.972505,-3.382489,-0.54341656,-0.8457046,-1.744985,-1.972505,-0.16510774281378293,-3.6274304,1.2088512,-0.2851079,-4.874532,-5.1695766,-0.41730496,-0.5739706,-1.2962253,0.95956033,0.28455493,-0.41730496,-0.5739706,-0.16158435219394196,-3.8967476,0.9395343,-0.28158447,-5.5576353,-5.218823,-0.58443314,-0.7646555,-1.572242,0.721692,0.15388836,-0.58443314,-0.7646555
covid_spike.1b592aa5a5ad56782ce2b780939b6b8239cea8c3c3d56778c24fc52b2b6c5140,-4.255382545585391,-8.103577,-3.2207742,-5.668203,-9.579649,-9.405323,-5.791916,-5.9866686,-6.4335976,-4.1548476,-5.091136,-5.791916,-5.9866686,-3.686478212873819,-6.9580708,-2.0752685,-4.6018586,-7.4651923,-7.313905,-4.6883407,-4.926783,-5.3317647,-3.1559308,-3.9914587,-4.6883407,-4.926783,-3.766243874383906,-7.2205505,-2.3377485,-5.0282187,-8.074851,-7.803837,-5.1211567,-5.210723,-5.53579,-3.3811054,-4.423697,-5.1211567,-5.210723,-1.9270469586924355,-5.0500474,-0.16724546,-2.12284,-5.559804,-5.272709,-2.586948,-2.786291,-3.3857913,-1.1055715,-1.7897605,-2.586948,-2.786291,-2.190067284650314,-5.358013,-0.47521108,-2.735056,-6.1693892,-5.6968718,-3.0197492,-3.1704235,-3.6045444,-1.4006222,-2.2866127,-3.0197492,-3.1704235
covid_spike.1ba235dabfad4415822a8a404fb641b97fcd1ef258b7b4efcd193c03243f47e9,-7.186146483119899,-9.813179,-6.635125,-7.196636,-11.929116,-11.939209,-7.196636,-7.196636,-7.9399195,-6.669688,-6.9927588,-7.9399195,-8.291627,-6.7558748280036856,-8.374025,-5.195971,-6.779736,-9.472669,-10.045403,-6.779736,-6.779736,-6.858676,-5.2726235,-6.162416,-6.858676,-6.9181886,-6.630956606176903,-8.760967,-5.582914,-6.712559,-10.113521,-10.010517,-6.712559,-6.712559,-7.091367,-5.6593747,-6.328125,-7.091367,-7.301434,-4.90009966918592,-6.516934,-3.33888,-5.0358295,-7.5664,-8.092879,-5.0358295,-5.0358295,-5.086644,-3.426195,-4.3922067,-5.086644,-5.156007,-4.768267680369969,-6.9862256,-3.8081717,-4.969816,-8.207239,-8.33529,-4.969816,-4.969816,-5.2975073,-3.9037888,-4.5516033,-5.2975073,-5.55926
covid_spike.1bb76897445b021cdaa123e660b8168a08d4718183518b79adcb51538316e39c,-1.1137743435989131,-5.4137144,-0.67751616,-1.2338125,-8.249005,-8.20579,-2.0556588,-2.5240898,-3.4023921,-0.80239785,-1.0571191,-2.0556588,-2.5240898,-1.0983557895961797,-4.902419,-0.16622059,-1.2184852,-6.717276,-6.7869244,-1.4661114,-1.9123683,-2.681519,-0.35154015,-0.7426132,-1.4661114,-1.9123683,-1.0987487189465424,-4.9291444,-0.19294615,-1.2188942,-7.093881,-6.9691544,-1.4198227,-1.8544133,-2.678226,-0.35308227,-0.7066238,-1.4198227,-1.8544133,-0.19223751547781143,-3.260697,1.4755017,-0.3122378,-4.8116155,-5.061742,-0.32089114,-0.49187347,-0.8293603,1.2310785,0.37229347,-0.32089114,-0.49187347,-0.11355322922747371,-3.354577,1.3816215,-0.23355338,-5.1870923,-5.169463,-0.2703511,-0.5253518,-0.9483487,1.1578035,0.42347294,-0.2703511,-0.5253518
covid_spike.1bd09dc0441625ab6c8c1345e2d96cb076e7b75c1d616753db39527807b4b284,-2.119201714842431,-5.9573174,-1.6806512,-2.1712687,-11.910836,-11.688471,-2.1712687,-2.701746,-3.9528186,-1.7017841,-1.8740385,-2.701746,-3.0328934,-1.564346930722036,-5.375499,-1.0988328,-1.6875929,-7.793346,-7.8339376,-1.6875929,-2.192308,-3.358441,-1.1690598,-1.3768586,-2.192308,-2.4817767,-1.3554870455987202,-5.023368,-0.7467017,-1.3558478,-10.128743,-9.486695,-1.3558478,-1.7482203,-3.0013018,-0.7774963,-0.9799928,-1.7482203,-2.0340278,-0.8093177199266518,-4.2802386,-0.003572245,-0.9293323,-5.8611474,-5.8896213,-0.9293323,-1.3312345,-1.9353099,-0.16470511,-0.5594095,-1.3312345,-1.5441061,-0.4775658999923873,-4.0933914,0.18327473,-0.5975673,-8.196544,-7.0582967,-0.5975673,-0.8871369,-1.9526415,0.120414406,-0.15263757,-0.8871369,-1.0963508
covid_spike.1c5f0f3c540652cac5e3981a86881d137d785ced1858c0a4b9817d03fa07cbe1,-8.945072092334915,-11.205292,-8.314919,-9.211903,-13.70861,-13.981218,-9.211903,-9.211903,-9.211903,-8.323591,-8.575034,-9.26986,-9.677618,-8.581272283651856,-9.700033,-6.8096614,-8.76783,-10.724062,-9.682629,-8.76783,-8.76783,-8.76783,-6.889226,-8.09213,-8.785431,-8.865298,-7.6292726169859595,-9.773674,-6.883302,-7.8988094,-11.817276,-12.143048,-7.8988094,-7.8988094,-7.8988094,-6.8961415,-7.259478,-7.954156,-8.23703,-6.914322894532293,-7.860188,-4.969816,-7.076974,-8.817878,-7.732334,-7.076974,-7.076974,-7.076974,-5.1072907,-6.4007816,-7.094075,-7.156837,-6.24086808973519,-8.181931,-5.291559,-6.511926,-9.911092,-10.278923,-6.511926,-6.511926,-6.511926,-5.3080325,-5.872727,-6.567413,-6.7316446
covid_spike.1c853f75f4a352b87b2c9a68e237bee8dc6762cca8a9cce4db9ce5bcd2f7380a,-3.1606437859029417,-6.0054216,-2.827368,-3.2945478,-8.2757225,-8.303553,-3.2945478,-3.2945478,-3.9654155,-2.8545454,-3.0623322,-3.9654155,-4.5217123,-2.78181208693663,-5.150628,-1.9725741,-3.023835,-6.3567705,-6.7741904,-3.023835,-3.023835,-3.091475,-2.059273,-2.396042,-3.091475,-3.4375434,-2.7918033344938555,-5.2140903,-2.0360365,-3.0217335,-6.896345,-7.0491905,-3.0217335,-3.0217335,-3.1025548,-2.0852222,-2.406145,-3.1025548,-3.4539442,-0.8344413014109433,-3.1383486,0.039705355,-0.95445424,-4.470093,-5.0032954,-0.95445424,-0.95445424,-1.2010354,-0.031139493,-0.47779027,-1.2010354,-1.3715281,-0.85845075769167,-3.2063158,-0.028261948,-0.9784647,-5.008843,-5.2258873,-0.9784647,-0.9784647,-1.211955,-0.06823104,-0.49179307,-1.211955,-1.3877422
covid_spike.1ca56dcd0958173b0a945aeccdc9a71d49b20ef40503c8185526a9c96243cacc,-7.652496135177701,-9.704452,-6.5263977,-8.264088,-11.629109,-12.118638,-8.264088,-8.264088,-8.27351,-6.5562234,-7.5803185,-8.27351,-8.300372,-6.909989582224412,-8.281762,-5.1037083,-7.377498,-8.849471,-8.390043,-7.377498,-7.377498,-7.4071903,-5.411229,-6.7136025,-7.4071903,-7.4556327,-6.385408681040786,-8.370905,-5.192851,-6.9888654,-9.809362,-10.151316,-6.9888654,-6.9888654,-6.9948,-5.244612,-6.3016353,-6.9948,-7.051218,-5.078353913236944,-6.4360576,-3.2580037,-5.647941,-6.9432874,-6.3179617,-5.647941,-5.647941,-5.697631,-3.6356692,-5.0032496,-5.697631,-5.769523,-4.598762759324494,-6.6715007,-3.4934468,-5.2464414,-7.9031787,-8.005677,-5.2464414,-5.2464414,-5.2523804,-3.5724287,-4.559216,-5.2523804,-5.427574
covid_spike.1cc43eeb41ffb9d04eeaeb92e30f6869afe61e6b79737783ff4a557283de1870,-2.427950798511394,-6.764291,-2.0280926,-2.8447676,-10.231959,-9.6684885,-2.876735,-3.9750884,-5.273613,-2.106554,-2.1830769,-2.876735,-3.9750884,-2.3375279575186836,-6.2160025,-1.4798039,-2.765601,-7.957825,-7.727309,-2.807051,-2.9065537,-4.4173007,-1.7088034,-2.113045,-2.807051,-2.9065537,-2.144055357424645,-6.2618275,-1.5256293,-2.414347,-8.574504,-8.039954,-2.6292934,-3.1166706,-4.4466343,-1.706142,-1.9132211,-2.6292934,-3.1166706,-0.9215396879042966,-4.480442,0.2557566,-1.0415816,-6.053132,-5.8927855,-1.1834409,-1.2364379,-2.5157628,-0.006068079,-0.48026523,-1.1834409,-1.2364379,-0.8521875839362515,-4.618638,0.11756058,-0.97221446,-6.6696243,-6.144677,-1.153229,-1.4446349,-2.6917362,-0.096884556,-0.44378734,-1.153229,-1.4446349
covid_spike.1ccbdb1e78d6e4cd37bda1d8b44da43805bca0bc219f78b5e6b0eecc5afb1a61,-2.6631931181740613,-6.458917,-1.9815801,-3.4048822,-8.613565,-8.428663,-3.4048822,-3.520349,-4.1510525,-2.2368271,-2.8205502,-3.520349,-3.8015573,-2.404047950300669,-5.9255314,-1.4481943,-3.2299445,-7.3017154,-6.736126,-3.2299445,-3.2448282,-3.751389,-1.8250778,-2.5515704,-3.2448282,-3.3170538,-2.3915208682960394,-5.9907484,-1.5134114,-3.2134488,-7.6040277,-7.317935,-3.2134488,-3.232153,-3.7266796,-1.8181163,-2.5388308,-3.232153,-3.3031664,-1.132755545189628,-4.4292088,0.048128366,-1.2529982,-5.8149915,-5.274807,-1.2529982,-1.7288415,-2.257808,-0.28748518,-0.92651194,-1.7288415,-1.9573915,-1.123899829739491,-4.4803176,-0.0029807698,-1.2441431,-6.1168337,-5.3523064,-1.2441431,-1.715631,-2.2829807,-0.3159338,-0.91522276,-1.715631,-1.9427903
covid_spike.1ccc1ac7179fb152b3ec655690863f22bcdafa24d7c0739ee422ed15e5c58d80,-4.560195493449195,-8.552809,-3.8166099,-5.314639,-11.28631,-11.173187,-5.520701,-5.821947,-6.2456994,-4.078706,-4.8064713,-5.520701,-5.821947,-3.079382491082562,-6.870816,-2.1346178,-3.8980148,-8.680967,-8.124493,-3.976511,-4.14557,-4.773676,-2.6214168,-3.2802863,-3.976511,-4.14557,-3.272544305269503,-7.256054,-2.5198557,-4.5622835,-9.500311,-8.994375,-4.5984573,-4.622956,-4.909067,-2.8640482,-3.9046562,-4.5984573,-4.622956,-1.528432693559313,-4.7798758,-0.043677498,-1.6578414,-6.7816343,-6.113816,-1.7407136,-1.8594992,-2.601692,-0.41540188,-1.0441364,-1.7407136,-1.8594992,-1.9918830670556442,-5.2759295,-0.5397309,-2.3944585,-7.600974,-7.3427215,-2.4174948,-2.5423176,-2.9005177,-0.86219704,-1.7240824,-2.4174948,-2.5423176
covid_spike.1cd3fa8c4c2a64c5c2106575c1ba6f29c77b90b2ea7d6fa5cf6b73c37537a229,-4.260060399858219,-8.062521,-3.226239,-5.668203,-9.513936,-9.377735,-5.791916,-5.9866686,-6.4335976,-4.1548476,-5.091136,-5.791916,-5.9866686,-3.693540669217505,-6.9201336,-2.0838518,-4.6018586,-7.4065814,-7.2230654,-4.6883407,-4.926783,-5.3317647,-3.1559308,-3.9914587,-4.6883407,-4.926783,-3.78035572719904,-7.186764,-2.350482,-5.0282187,-8.025109,-7.7796693,-5.1211567,-5.210723,-5.53579,-3.3811054,-4.423697,-5.1211567,-5.210723,-1.9281120236128912,-5.0121217,-0.17583989,-2.12284,-5.5012007,-5.2690144,-2.586948,-2.786291,-3.3857913,-1.1055715,-1.7897605,-2.586948,-2.786291,-2.1957696795438286,-5.3269634,-0.49068174,-2.735056,-6.119652,-5.5989094,-3.0197492,-3.1704235,-3.6045444,-1.4006222,-2.2866127,-3.0197492,-3.1704235
covid_spike.1ce0cec0ddd706cc21437ce59e873b2060a4287bf05bd7f500eec8eeaaa86102,-2.68101636913395,-6.9974775,-2.1146753,-3.5080152,-10.510713,-10.150148,-3.5543675,-3.776206,-4.4994564,-2.2521868,-2.8601463,-3.5543675,-3.776206,-2.1334987330265704,-6.0653133,-1.1825111,-2.4834843,-7.7690086,-7.364648,-2.892905,-3.0829227,-3.76088,-1.5156602,-2.118187,-2.892905,-3.0829227,-2.059940557706851,-5.9430194,-1.0602173,-2.4395576,-8.775317,-8.273344,-2.5840385,-2.7956672,-3.4184718,-1.215699,-1.8804901,-2.5840385,-2.7956672,-1.2942629370111782,-4.4988666,0.38393557,-1.4157999,-5.858758,-5.409032,-1.6674551,-1.7977273,-2.3713756,-0.14974841,-0.9429714,-1.6674551,-1.7977273,-1.2503439283419318,-4.5204015,0.36240044,-1.3718731,-6.8650584,-6.430346,-1.4281595,-1.5023738,-2.0289433,0.14298096,-0.733429,-1.4281595,-1.5023738
covid_spike.1ce3770fa620137c1c4819a72354b5e3a9d09b087907acc8fa9e9f1bdd7b0bdc,-1.5395540231985425,-6.061466,-1.2251844,-1.6601735,-9.54476,-9.021836,-2.837236,-3.230991,-4.4696045,-1.3751898,-1.5694406,-2.837236,-3.230991,-1.5386845196025019,-5.8363614,-1.0000798,-1.6593523,-7.4735084,-7.2508073,-2.796777,-3.1969178,-4.109146,-1.2861454,-1.5614886,-2.796777,-3.1969178,-1.6828709751727313,-5.9783516,-1.14207,-1.8053912,-8.177253,-7.5110765,-2.8457296,-3.2279189,-4.1764,-1.4030323,-1.6877453,-2.8457296,-3.2279189,-0.6081097516218473,-4.4557323,0.38054952,-0.7281111,-5.561032,-5.173459,-1.5620911,-1.9198859,-2.5798666,-0.1129377,-0.55530846,-1.5620911,-1.9198859,-0.5674917076536676,-4.5777526,0.25852934,-0.6874926,-6.251278,-5.609161,-1.51726,-1.8883512,-2.6161275,-0.1198653,-0.51334816,-1.51726,-1.8883512
covid_spike.1cef7edfba271853ad896c55138d128ca6f9afb3c6110fd36ef232e615fc9620,-4.4479963486455585,-8.252411,-3.6880622,-4.7512918,-10.408556,-9.932568,-4.7512918,-5.760545,-6.4223814,-4.099592,-4.6265516,-5.760545,-6.1130342,-3.7067253519738763,-7.1323586,-2.56801,-4.216675,-7.6855364,-7.587034,-4.216675,-4.6564445,-5.697664,-3.4070907,-3.8695636,-4.6564445,-5.1925626,-3.30559131390708,-7.187667,-2.6233184,-3.6607742,-8.766251,-8.199154,-3.6607742,-4.44949,-5.648386,-3.1568468,-3.4730465,-4.44949,-5.0999336,-2.3248737457754087,-5.3411736,-0.7768255,-2.9256973,-5.77904,-5.7125893,-2.9256973,-3.179042,-3.6251373,-1.6718061,-2.4541407,-3.179042,-3.3913713,-2.0760854463823275,-5.547771,-0.9834228,-2.3697968,-6.859601,-6.3418493,-2.3697968,-2.9720879,-3.9984126,-1.6863436,-2.107573,-2.9720879,-3.323831
covid_spike.1d4b381d5c74a0889eff8d975b74d37f6eca51602bf6df39908e2b5833d68ccf,-3.8368068270315843,-7.429501,-2.5932193,-5.6500106,-8.586085,-7.9594626,-5.7817683,-5.8411913,-6.0643463,-3.8530457,-5.079966,-5.7817683,-5.8411913,-3.695478022242134,-6.8049574,-1.9686755,-5.3712316,-6.999546,-6.891247,-5.4214964,-5.483488,-5.722184,-3.5231223,-4.7270865,-5.4214964,-5.483488,-3.6191634346942676,-6.972185,-2.1359036,-5.371662,-7.507058,-6.9703083,-5.459358,-5.536781,-5.7854657,-3.5602224,-4.7623706,-5.459358,-5.536781,-2.2019679550137368,-4.8947444,-0.05846263,-2.9185991,-5.0940633,-5.148545,-2.9830136,-3.2008548,-3.595783,-1.3527646,-2.2877934,-2.9830136,-3.2008548,-2.2505533127933783,-5.116228,-0.27994627,-2.9936614,-5.6013966,-5.215398,-3.232717,-3.3670034,-3.8282545,-1.5972114,-2.511264,-3.232717,-3.3670034
covid_spike.1da3ac3e6dc9b8b1039c18ee3f6583acafe3effcb7275f5b9ae7088feb163762,-4.24404076969305,-7.858882,-3.4280653,-5.5355935,-9.740751,-8.534178,-5.5355935,-5.908642,-6.2133245,-4.1944766,-5.1474686,-5.908642,-6.0374155,-3.679040712819305,-6.9407444,-2.5099277,-4.744377,-7.382111,-7.1641436,-4.744377,-5.418843,-5.864051,-3.6461172,-4.5136485,-5.418843,-5.6617002,-3.498136575079546,-7.0262003,-2.595384,-4.398688,-8.481863,-7.3411756,-4.398688,-5.226493,-5.773867,-3.4995158,-4.223915,-5.226493,-5.5243516,-2.5027248099374337,-5.550915,-1.1200982,-3.4470797,-5.909562,-5.727042,-3.4470797,-4.097294,-4.6083198,-2.391261,-3.206163,-4.097294,-4.3361244,-2.374024073264003,-5.7464757,-1.3156589,-3.10139,-7.0092993,-5.9896293,-3.10139,-3.966196,-4.528972,-2.2419245,-2.938121,-3.966196,-4.255274
covid_spike.1e0836443375b8713fc479b30a52e3d054811a1bc1a2ca0ba25462ee2356c78a,-4.627290811617896,-8.415516,-3.5327137,-5.2029176,-10.565208,-10.072729,-5.634945,-5.7862024,-6.4781356,-4.1403174,-4.85124,-5.634945,-5.7862024,-2.876230511871781,-6.8240824,-1.9412804,-3.0452285,-8.265838,-7.8494196,-3.3171263,-3.919101,-5.2274637,-2.3648741,-2.5874615,-3.3171263,-3.919101,-3.3091383366677833,-7.1489096,-2.2661078,-3.5723152,-8.950348,-8.505239,-3.6564744,-4.341636,-5.5408454,-2.7298615,-2.95979,-3.6564744,-4.341636,-0.7949128341333084,-4.7910275,0.0917743,-0.9149141,-6.362723,-6.0504694,-1.087883,-1.9472084,-3.336986,-0.23974916,-0.37985072,-1.087883,-1.9472084,-1.1241058374409771,-5.0997157,-0.21691386,-1.2441431,-7.0472302,-6.5327625,-1.4272311,-2.248475,-3.5586987,-0.5557712,-0.7174161,-1.4272311,-2.248475
covid_spike.1e169831408b95e1ad0289bd7c43283f2c3e7aec4dadf63522ef73339de53f69,-3.7428094463478305,-7.595957,-3.1651404,-3.850694,-9.175037,-8.587537,-3.850694,-5.4271426,-6.4711113,-3.5768185,-3.8088534,-5.4271426,-5.981033,-2.7387440234834837,-6.6081905,-2.1773736,-2.9256668,-7.549526,-7.368626,-2.9256668,-4.6534343,-5.7378745,-2.702489,-2.8945844,-4.6534343,-5.24279,-2.352224029209913,-6.450873,-2.0200562,-2.511663,-8.004684,-7.4875555,-2.511663,-4.2639427,-5.619258,-2.3600798,-2.482046,-4.2639427,-4.9947257,-1.0705022870010459,-5.0372934,-0.60647684,-1.1905147,-6.0644245,-5.614972,-1.1905147,-3.2032871,-4.420446,-1.0516446,-1.1728185,-3.2032871,-3.8784897,-0.6564304648968737,-4.805361,-0.37454394,-0.77643096,-6.5195704,-6.150182,-0.77643096,-2.671423,-4.05131,-0.65382755,-0.7540865,-2.671423,-3.4075737
covid_spike.1e1775e5f2b2709e3f01e0d5e7b3ed586fda947634f09c7caa7f702a1e08a990,-7.688201599103311,-9.950686,-6.7726326,-7.860937,-12.215382,-12.027727,-7.860937,-7.860937,-8.069046,-6.8067384,-7.354399,-8.069046,-8.413478,-6.994067162299665,-8.443307,-5.265253,-7.148744,-8.8918705,-8.985605,-7.148744,-7.148744,-7.1898875,-5.514728,-6.495894,-7.1898875,-7.2275095,-6.488761600555554,-8.644461,-5.4664063,-6.863988,-10.378356,-10.242611,-6.863988,-6.863988,-6.976469,-5.5253596,-6.277009,-6.976469,-7.177352,-5.317105034255076,-6.6296463,-3.4515924,-5.5608053,-6.985405,-7.3166213,-5.5608053,-5.5608053,-5.569493,-3.7297485,-4.876308,-5.569493,-5.5872674,-4.625680177815758,-6.988147,-3.8100927,-5.1208787,-8.4718895,-8.255458,-5.1208787,-5.1208787,-5.411587,-3.8758922,-4.6767664,-5.411587,-5.5530877
covid_spike.1e1e7fa608498563aab349ace11c612c87130099b726060bd2a577eb18354f2f,-4.821894030403784,-8.28838,-3.8110428,-6.3005953,-9.481204,-9.09833,-6.3005953,-6.4104757,-6.748899,-4.6033916,-5.7113037,-6.4104757,-6.5922494,-3.319277609313308,-6.959777,-2.48244,-3.6077952,-7.707075,-7.4442644,-3.6077952,-4.8365607,-5.844265,-3.2045465,-3.52562,-4.8365607,-5.367749,-3.638113908324755,-7.2331405,-2.7558036,-4.3567543,-8.169803,-7.8992414,-4.3567543,-5.033577,-5.84836,-3.5444603,-4.126995,-5.033577,-5.481596,-1.5095310446885422,-5.3296137,-0.85227704,-1.6302712,-6.2207537,-5.9082613,-1.6302712,-3.2776265,-4.383751,-1.4111631,-1.5938634,-3.2776265,-3.8362489,-2.1265073610036667,-5.72748,-1.2501433,-2.37922,-6.683479,-6.226056,-2.37922,-3.4746282,-4.55168,-1.9432269,-2.2732167,-3.4746282,-4.062432
covid_spike.1e2d02c70aca2248257a2f73875239704692ba1a5bbde228083b055c23c3002f,-1.0219657720775175,-5.232733,-0.3499309,-1.1144457,-10.824466,-11.013339,-1.225333,-1.6820971,-3.826099,-0.36955243,-0.5260504,-1.225333,-1.6820971,-0.9694488399861346,-5.0312247,-0.14842251,-1.0895232,-7.7753,-7.1290064,-1.2006782,-1.6401294,-3.1526673,-0.2678712,-0.501366,-1.2006782,-1.6401294,-0.9357702554400412,-5.008922,-0.12612027,-1.0558383,-9.15962,-8.840321,-1.1024785,-1.4599216,-3.193564,-0.17564195,-0.40824413,-1.1024785,-1.4599216,-0.19666816539777476,-3.7573376,1.1254644,-0.31666848,-5.857287,-5.2522593,-0.3990872,-0.6576874,-1.4646922,0.86628723,0.29745257,-0.3990872,-0.6576874,-0.16024969478652717,-3.898285,0.9845172,-0.28024995,-7.241405,-6.8044567,-0.29805416,-0.47559068,-1.6439666,0.8726706,0.3952515,-0.29805416,-0.47559068
