endpoint_id,score_old_monoallelic__roc__regime_1225,score_old_monoallelic__roc__regime_1575,score_old_monoallelic__roc__regime_1750,score_old_monoallelic__roc__regime_1925,score_old_monoallelic__roc__regime_1926,score_old_monoallelic__roc__regime_2154,score_old_monoallelic__roc__regime_2275,score_old_monoallelic__roc__regime_2276,score_old_monoallelic__roc__regime_2278,score_old_monoallelic__roc__regime_2279,score_old_monoallelic__roc__regime_2327,score_old_monoallelic__roc__regime_2450,score_old_monoallelic__roc__regime_2451,score_old_monoallelic__roc__regime_2452,score_old_monoallelic__roc__regime_2503,score_old_monoallelic__roc__regime_2625,score_old_monoallelic__roc__regime_2626,score_old_monoallelic__roc__regime_2628,score_old_monoallelic__roc__regime_2652,score_old_monoallelic__roc__regime_2679
nci_obs_000981,-7.980072021484375,-7.227565288543701,-7.227565288543701,-7.227565288543701,-7.227565288543701,-6.538798809051514,-6.538798809051514,-6.538798809051514,-6.538798809051514,-6.538798809051514,-6.538798809051514,-6.538798809051514,-6.538798809051514,-6.538798809051514,-6.538798809051514,-6.538798809051514,-6.538798809051514,-6.538798809051514,-6.538798809051514,-6.538798809051514
nci_obs_000982,-11.864053726196289,-10.9318265914917,-10.9318265914917,-10.9318265914917,-10.9318265914917,-10.024554252624512,-10.024554252624512,-10.024554252624512,-10.024554252624512,-10.024554252624512,-10.024554252624512,-10.024554252624512,-10.024554252624512,-10.024554252624512,-10.024554252624512,-10.024554252624512,-10.024554252624512,-10.024554252624512,-10.024554252624512,-10.024554252624512
nci_obs_000983,-13.274564743041992,-12.67811393737793,-12.67811393737793,-12.67811393737793,-12.67811393737793,-12.036237716674805,-12.036237716674805,-12.036237716674805,-12.036237716674805,-12.036237716674805,-12.036237716674805,-12.036237716674805,-12.036237716674805,-12.036237716674805,-12.036237716674805,-12.036237716674805,-12.036237716674805,-12.036237716674805,-12.036237716674805,-12.036237716674805
nci_obs_000984,-12.645760536193848,-11.866618156433105,-11.866618156433105,-11.866618156433105,-11.866618156433105,-11.145684242248535,-11.145684242248535,-11.145684242248535,-11.145684242248535,-11.145684242248535,-11.145684242248535,-11.145684242248535,-11.145684242248535,-11.145684242248535,-11.145684242248535,-11.145684242248535,-11.145684242248535,-11.145684242248535,-11.145684242248535,-11.145684242248535
nci_obs_000985,-12.547379493713379,-11.714580535888672,-11.714580535888672,-11.714580535888672,-11.714580535888672,-10.869542121887207,-10.869542121887207,-10.869542121887207,-10.869542121887207,-10.869542121887207,-10.869542121887207,-10.869542121887207,-10.869542121887207,-10.869542121887207,-10.869542121887207,-10.869542121887207,-10.869542121887207,-10.869542121887207,-10.869542121887207,-10.869542121887207
nci_obs_000986,-9.069958686828613,-8.385062217712402,-8.385062217712402,-8.385062217712402,-8.385062217712402,-7.765469551086426,-7.765469551086426,-7.765469551086426,-7.765469551086426,-7.765469551086426,-7.765469551086426,-7.765469551086426,-7.765469551086426,-7.765469551086426,-7.765469551086426,-7.765469551086426,-7.765469551086426,-7.765469551086426,-7.765469551086426,-7.765469551086426
nci_obs_000987,-1.5285407304763794,-1.124621033668518,-1.1246609687805176,-1.1248810291290283,-1.124621033668518,-0.7750738859176636,-0.7750738859176636,-0.7750738859176636,-0.7750738859176636,-0.7750738859176636,-0.7750738859176636,-0.7751339077949524,-0.7750738859176636,-0.7750738859176636,-0.7750738859176636,-0.7755240201950073,-0.7750738859176636,-0.7750738859176636,-0.7750738859176636,-0.7750738859176636
nci_obs_000988,-8.226273536682129,-7.625077247619629,-7.625077247619629,-7.625077247619629,-7.625077247619629,-7.072979927062988,-7.072979927062988,-7.072979927062988,-7.072979927062988,-7.072979927062988,-7.072979927062988,-7.072979927062988,-7.072979927062988,-7.072979927062988,-7.072979927062988,-7.072979927062988,-7.072979927062988,-7.072979927062988,-7.072979927062988,-7.072979927062988
nci_obs_000989,-5.718003273010254,-5.0302534103393555,-5.0302534103393555,-5.0302534103393555,-5.0302534103393555,-4.365097522735596,-4.365097522735596,-4.365097522735596,-4.365097522735596,-4.365097522735596,-4.365097522735596,-4.365097522735596,-4.365097522735596,-4.365097522735596,-4.365097522735596,-4.365097522735596,-4.365097522735596,-4.365097522735596,-4.365097522735596,-4.365097522735596
nci_obs_000990,-12.099048614501953,-11.356841087341309,-11.356841087341309,-11.356841087341309,-11.356841087341309,-10.676763534545898,-10.676763534545898,-10.676763534545898,-10.676763534545898,-10.676763534545898,-10.676763534545898,-10.676763534545898,-10.676763534545898,-10.676763534545898,-10.676763534545898,-10.676763534545898,-10.676763534545898,-10.676763534545898,-10.676763534545898,-10.676763534545898
nci_obs_000991,-10.284327507019043,-9.552496910095215,-9.552496910095215,-9.552496910095215,-9.552496910095215,-8.83205509185791,-8.83205509185791,-8.83205509185791,-8.83205509185791,-8.83205509185791,-8.83205509185791,-8.83205509185791,-8.83205509185791,-8.83205509185791,-8.83205509185791,-8.83205509185791,-8.83205509185791,-8.83205509185791,-8.83205509185791,-8.83205509185791
nci_obs_000992,-12.15268325805664,-11.495508193969727,-11.495508193969727,-11.495508193969727,-11.495508193969727,-10.875360488891602,-10.875360488891602,-10.875360488891602,-10.875360488891602,-10.875360488891602,-10.875360488891602,-10.875360488891602,-10.875360488891602,-10.875360488891602,-10.875360488891602,-10.875360488891602,-10.875360488891602,-10.875360488891602,-10.875360488891602,-10.875360488891602
nci_obs_000993,-7.784696578979492,-7.014787197113037,-7.014787197113037,-7.014787197113037,-7.014787197113037,-6.297544956207275,-6.297544956207275,-6.297544956207275,-6.297544956207275,-6.297544956207275,-6.297544956207275,-6.297544956207275,-6.297544956207275,-6.297544956207275,-6.297544956207275,-6.297544956207275,-6.297544956207275,-6.297544956207275,-6.297544956207275,-6.297544956207275
nci_obs_000994,-12.0399808883667,-11.183676719665527,-11.183676719665527,-11.183676719665527,-11.183676719665527,-10.354161262512207,-10.354161262512207,-10.354161262512207,-10.354161262512207,-10.354161262512207,-10.354161262512207,-10.354161262512207,-10.354161262512207,-10.354161262512207,-10.354161262512207,-10.354161262512207,-10.354161262512207,-10.354161262512207,-10.354161262512207,-10.354161262512207
nci_obs_000995,-9.649209022521973,-8.815399169921875,-8.815399169921875,-8.815399169921875,-8.815399169921875,-8.081260681152344,-8.081260681152344,-8.081260681152344,-8.081260681152344,-8.081260681152344,-8.081260681152344,-8.081260681152344,-8.081260681152344,-8.081260681152344,-8.081260681152344,-8.081260681152344,-8.081260681152344,-8.081260681152344,-8.081260681152344,-8.081260681152344
nci_obs_000996,-9.635480880737305,-8.890674591064453,-8.890674591064453,-8.890674591064453,-8.890674591064453,-8.167214393615723,-8.167214393615723,-8.167214393615723,-8.167214393615723,-8.167214393615723,-8.167214393615723,-8.167214393615723,-8.167214393615723,-8.167214393615723,-8.167214393615723,-8.167214393615723,-8.167214393615723,-8.167214393615723,-8.167214393615723,-8.167214393615723
nci_obs_000997,-7.056019306182861,-6.432897567749023,-6.432897567749023,-6.432897567749023,-6.432897567749023,-5.90362548828125,-5.90362548828125,-5.90362548828125,-5.90362548828125,-5.90362548828125,-5.90362548828125,-5.90362548828125,-5.90362548828125,-5.90362548828125,-5.90362548828125,-5.90362548828125,-5.90362548828125,-5.90362548828125,-5.90362548828125,-5.90362548828125
nci_obs_000998,-6.016934871673584,-5.468949794769287,-5.468949794769287,-5.468949794769287,-5.468949794769287,-5.020289897918701,-5.020289897918701,-5.020289897918701,-5.020289897918701,-5.020289897918701,-5.020289897918701,-5.020289897918701,-5.020289897918701,-5.020289897918701,-5.020289897918701,-5.020299911499023,-5.020289897918701,-5.020289897918701,-5.020289897918701,-5.020289897918701
nci_obs_000999,-5.7623491287231445,-5.320621013641357,-5.320621013641357,-5.320621013641357,-5.320621013641357,-5.18238639831543,-5.18238639831543,-5.18238639831543,-5.18238639831543,-5.18238639831543,-5.18238639831543,-5.18238639831543,-5.18238639831543,-5.18238639831543,-5.18238639831543,-5.18238639831543,-5.18238639831543,-5.18238639831543,-5.18238639831543,-5.18238639831543
nci_obs_001000,-5.251107215881348,-5.168763637542725,-5.168763637542725,-5.168973922729492,-5.168763637542725,-5.168763637542725,-5.168763637542725,-5.168763637542725,-5.168763637542725,-5.168763637542725,-5.168763637542725,-5.168763637542725,-5.168763637542725,-5.168763637542725,-5.168763637542725,-5.1689839363098145,-5.168763637542725,-5.168763637542725,-5.168763637542725,-5.168763637542725
nci_obs_001001,-7.066766738891602,-6.320362091064453,-6.320362091064453,-6.320362091064453,-6.320362091064453,-5.739640712738037,-5.739640712738037,-5.739640712738037,-5.739640712738037,-5.739640712738037,-5.739640712738037,-5.739640712738037,-5.739640712738037,-5.739640712738037,-5.739640712738037,-5.739640712738037,-5.739640712738037,-5.739640712738037,-5.739640712738037,-5.739640712738037
nci_obs_001002,-8.50469970703125,-7.615109443664551,-7.615109443664551,-7.615109443664551,-7.615109443664551,-6.773698806762695,-6.773698806762695,-6.773698806762695,-6.773698806762695,-6.773698806762695,-6.773698806762695,-6.773698806762695,-6.773698806762695,-6.773698806762695,-6.773698806762695,-6.773698806762695,-6.773698806762695,-6.773698806762695,-6.773698806762695,-6.773698806762695
nci_obs_001003,-5.331185817718506,-5.1109819412231445,-5.1109819412231445,-5.111001968383789,-5.1109819412231445,-5.049034118652344,-5.049034118652344,-5.049034118652344,-5.049034118652344,-5.049034118652344,-5.049034118652344,-5.049034118652344,-5.049034118652344,-5.049034118652344,-5.049034118652344,-5.049154281616211,-5.049034118652344,-5.049034118652344,-5.049034118652344,-5.049034118652344
nci_obs_001004,-3.67675518989563,-3.6765952110290527,-3.6765952110290527,-3.677415609359741,-3.6765952110290527,-3.6765952110290527,-3.6765952110290527,-3.6765952110290527,-3.6765952110290527,-3.6765952110290527,-3.6765952110290527,-3.676605224609375,-3.6765952110290527,-3.6765952110290527,-3.6765952110290527,-3.680342197418213,-3.6766152381896973,-3.6765952110290527,-3.6765952110290527,-3.6765952110290527
nci_obs_001005,-5.070475101470947,-5.070385456085205,-5.070385456085205,-5.070505142211914,-5.070385456085205,-5.070385456085205,-5.070385456085205,-5.070385456085205,-5.070385456085205,-5.070385456085205,-5.070385456085205,-5.070385456085205,-5.070385456085205,-5.070385456085205,-5.070385456085205,-5.070755481719971,-5.070385456085205,-5.070385456085205,-5.070385456085205,-5.070385456085205
nci_obs_001006,-4.226695537567139,-4.225364685058594,-4.225374698638916,-4.226415157318115,-4.225384712219238,-4.225364685058594,-4.225364685058594,-4.225364685058594,-4.225364685058594,-4.225364685058594,-4.225364685058594,-4.225374698638916,-4.225364685058594,-4.225364685058594,-4.225364685058594,-4.2275872230529785,-4.2253947257995605,-4.225364685058594,-4.225364685058594,-4.225364685058594
nci_obs_001007,-12.77511978149414,-11.830588340759277,-11.830588340759277,-11.830588340759277,-11.830588340759277,-10.92322063446045,-10.92322063446045,-10.92322063446045,-10.92322063446045,-10.92322063446045,-10.92322063446045,-10.92322063446045,-10.92322063446045,-10.92322063446045,-10.92322063446045,-10.92322063446045,-10.92322063446045,-10.92322063446045,-10.92322063446045,-10.92322063446045
nci_obs_001008,-9.493431091308594,-8.613752365112305,-8.613752365112305,-8.613752365112305,-8.613752365112305,-7.778720855712891,-7.778720855712891,-7.778720855712891,-7.778720855712891,-7.778720855712891,-7.778720855712891,-7.778720855712891,-7.778720855712891,-7.778720855712891,-7.778720855712891,-7.778720855712891,-7.778720855712891,-7.778720855712891,-7.778720855712891,-7.778720855712891
nci_obs_001009,-5.905753135681152,-5.492720127105713,-5.492720127105713,-5.492720127105713,-5.492720127105713,-5.16744327545166,-5.16744327545166,-5.16744327545166,-5.16744327545166,-5.16744327545166,-5.16744327545166,-5.16744327545166,-5.16744327545166,-5.16744327545166,-5.16744327545166,-5.16744327545166,-5.16744327545166,-5.16744327545166,-5.16744327545166,-5.16744327545166
nci_obs_001010,-10.188735008239746,-9.214235305786133,-9.214235305786133,-9.214235305786133,-9.214235305786133,-8.267471313476563,-8.267471313476563,-8.267471313476563,-8.267471313476563,-8.267471313476563,-8.267471313476563,-8.267471313476563,-8.267471313476563,-8.267471313476563,-8.267471313476563,-8.267471313476563,-8.267471313476563,-8.267471313476563,-8.267471313476563,-8.267471313476563
nci_obs_001011,-11.277017593383789,-10.376690864562988,-10.376690864562988,-10.376690864562988,-10.376690864562988,-9.49765682220459,-9.49765682220459,-9.49765682220459,-9.49765682220459,-9.49765682220459,-9.49765682220459,-9.49765682220459,-9.49765682220459,-9.49765682220459,-9.49765682220459,-9.49765682220459,-9.49765682220459,-9.49765682220459,-9.49765682220459,-9.49765682220459
nci_obs_001012,-5.548891544342041,-4.966355323791504,-4.966355323791504,-4.966355323791504,-4.966355323791504,-4.649824142456055,-4.649824142456055,-4.649824142456055,-4.649824142456055,-4.649824142456055,-4.649824142456055,-4.649824142456055,-4.649824142456055,-4.649824142456055,-4.649824142456055,-4.649824142456055,-4.649824142456055,-4.649824142456055,-4.649824142456055,-4.649824142456055
nci_obs_001013,-9.121092796325684,-8.348252296447754,-8.348252296447754,-8.348252296447754,-8.348252296447754,-7.700264930725098,-7.700264930725098,-7.700264930725098,-7.700264930725098,-7.700264930725098,-7.700264930725098,-7.700264930725098,-7.700264930725098,-7.700264930725098,-7.700264930725098,-7.700264930725098,-7.700264930725098,-7.700264930725098,-7.700264930725098,-7.700264930725098
nci_obs_001014,-11.94495964050293,-10.929539680480957,-10.929539680480957,-10.929539680480957,-10.929539680480957,-9.940003395080566,-9.940003395080566,-9.940003395080566,-9.940003395080566,-9.940003395080566,-9.940003395080566,-9.940003395080566,-9.940003395080566,-9.940003395080566,-9.940003395080566,-9.940003395080566,-9.940003395080566,-9.940003395080566,-9.940003395080566,-9.940003395080566
nci_obs_001015,-14.297708511352539,-13.306227684020996,-13.306227684020996,-13.306227684020996,-13.306227684020996,-12.336237907409668,-12.336237907409668,-12.336237907409668,-12.336237907409668,-12.336237907409668,-12.336237907409668,-12.336237907409668,-12.336237907409668,-12.336237907409668,-12.336237907409668,-12.336237907409668,-12.336237907409668,-12.336237907409668,-12.336237907409668,-12.336237907409668
nci_obs_001016,-2.5548717975616455,-1.8810142278671265,-1.8810142278671265,-1.8810142278671265,-1.8810142278671265,-1.3452662229537964,-1.3452662229537964,-1.3452662229537964,-1.3452662229537964,-1.3452662229537964,-1.3452662229537964,-1.3452662229537964,-1.3452662229537964,-1.3452662229537964,-1.3452662229537964,-1.3452662229537964,-1.3452662229537964,-1.3452662229537964,-1.3452662229537964,-1.3452662229537964
nci_obs_001017,-13.352278709411621,-12.47499942779541,-12.47499942779541,-12.47499942779541,-12.47499942779541,-11.601011276245117,-11.601011276245117,-11.601011276245117,-11.601011276245117,-11.601011276245117,-11.601011276245117,-11.601011276245117,-11.601011276245117,-11.601011276245117,-11.601011276245117,-11.601011276245117,-11.601011276245117,-11.601011276245117,-11.601011276245117,-11.601011276245117
nci_obs_001018,-11.635163307189941,-10.605939865112305,-10.605939865112305,-10.605939865112305,-10.605939865112305,-9.604375839233398,-9.604375839233398,-9.604375839233398,-9.604375839233398,-9.604375839233398,-9.604375839233398,-9.604375839233398,-9.604375839233398,-9.604375839233398,-9.604375839233398,-9.604375839233398,-9.604375839233398,-9.604375839233398,-9.604375839233398,-9.604375839233398
nci_obs_001019,-9.55283260345459,-8.60369873046875,-8.60369873046875,-8.60369873046875,-8.60369873046875,-7.72613000869751,-7.72613000869751,-7.72613000869751,-7.72613000869751,-7.72613000869751,-7.72613000869751,-7.72613000869751,-7.72613000869751,-7.72613000869751,-7.72613000869751,-7.72613000869751,-7.72613000869751,-7.72613000869751,-7.72613000869751,-7.72613000869751
nci_obs_001020,-8.151786804199219,-7.3081536293029785,-7.3081536293029785,-7.3081536293029785,-7.3081536293029785,-6.550366401672363,-6.550366401672363,-6.550366401672363,-6.550366401672363,-6.550366401672363,-6.550366401672363,-6.550366401672363,-6.550366401672363,-6.550366401672363,-6.550366401672363,-6.550366401672363,-6.550366401672363,-6.550366401672363,-6.550366401672363,-6.550366401672363
nci_obs_001021,-10.54694938659668,-9.710917472839355,-9.710917472839355,-9.710917472839355,-9.710917472839355,-8.859541893005371,-8.859541893005371,-8.859541893005371,-8.859541893005371,-8.859541893005371,-8.859541893005371,-8.859541893005371,-8.859541893005371,-8.859541893005371,-8.859541893005371,-8.859541893005371,-8.859541893005371,-8.859541893005371,-8.859541893005371,-8.859541893005371
nci_obs_001022,-6.892574787139893,-6.114710330963135,-6.114710330963135,-6.114710330963135,-6.114710330963135,-5.364862442016602,-5.364862442016602,-5.364862442016602,-5.364862442016602,-5.364862442016602,-5.364862442016602,-5.364862442016602,-5.364862442016602,-5.364862442016602,-5.364862442016602,-5.364862442016602,-5.364862442016602,-5.364862442016602,-5.364862442016602,-5.364862442016602
nci_obs_001023,-6.808853626251221,-6.108715057373047,-6.108715057373047,-6.108715057373047,-6.108715057373047,-5.41787576675415,-5.41787576675415,-5.41787576675415,-5.41787576675415,-5.41787576675415,-5.41787576675415,-5.41787576675415,-5.41787576675415,-5.41787576675415,-5.41787576675415,-5.41787576675415,-5.41787576675415,-5.41787576675415,-5.41787576675415,-5.41787576675415
nci_obs_001024,-5.00818395614624,-4.304182052612305,-4.304182052612305,-4.304182052612305,-4.304182052612305,-3.645822763442993,-3.645822763442993,-3.645822763442993,-3.645822763442993,-3.645822763442993,-3.645822763442993,-3.645822763442993,-3.645822763442993,-3.645822763442993,-3.645822763442993,-3.645822763442993,-3.645822763442993,-3.645822763442993,-3.645822763442993,-3.645822763442993
nci_obs_001025,-11.836421966552734,-10.82922077178955,-10.82922077178955,-10.82922077178955,-10.82922077178955,-9.845807075500488,-9.845807075500488,-9.845807075500488,-9.845807075500488,-9.845807075500488,-9.845807075500488,-9.845807075500488,-9.845807075500488,-9.845807075500488,-9.845807075500488,-9.845807075500488,-9.845807075500488,-9.845807075500488,-9.845807075500488,-9.845807075500488
nci_obs_001026,-9.3030424118042,-8.372000694274902,-8.372000694274902,-8.372000694274902,-8.372000694274902,-7.503404140472412,-7.503404140472412,-7.503404140472412,-7.503404140472412,-7.503404140472412,-7.503404140472412,-7.503404140472412,-7.503404140472412,-7.503404140472412,-7.503404140472412,-7.503404140472412,-7.503404140472412,-7.503404140472412,-7.503404140472412,-7.503404140472412
nci_obs_001027,-5.002738952636719,-4.391590595245361,-4.391590595245361,-4.391600608825684,-4.391590595245361,-3.870465040206909,-3.870465040206909,-3.870465040206909,-3.870465040206909,-3.870465040206909,-3.870465040206909,-3.870465040206909,-3.870465040206909,-3.870465040206909,-3.870465040206909,-3.870495080947876,-3.870465040206909,-3.870465040206909,-3.870465040206909,-3.870465040206909
nci_obs_001028,-9.573165893554688,-8.69221019744873,-8.69221019744873,-8.69221019744873,-8.69221019744873,-7.861860275268555,-7.861860275268555,-7.861860275268555,-7.861860275268555,-7.861860275268555,-7.861860275268555,-7.861860275268555,-7.861860275268555,-7.861860275268555,-7.861860275268555,-7.861860275268555,-7.861860275268555,-7.861860275268555,-7.861860275268555,-7.861860275268555
nci_obs_001029,-10.75249195098877,-9.927633285522461,-9.927633285522461,-9.927633285522461,-9.927633285522461,-9.103889465332031,-9.103889465332031,-9.103889465332031,-9.103889465332031,-9.103889465332031,-9.103889465332031,-9.103889465332031,-9.103889465332031,-9.103889465332031,-9.103889465332031,-9.103889465332031,-9.103889465332031,-9.103889465332031,-9.103889465332031,-9.103889465332031
nci_obs_001030,-6.059817790985107,-5.453210830688477,-5.453210830688477,-5.453210830688477,-5.453210830688477,-5.086277484893799,-5.086277484893799,-5.086277484893799,-5.086277484893799,-5.086277484893799,-5.086277484893799,-5.086277484893799,-5.086277484893799,-5.086277484893799,-5.086277484893799,-5.086277484893799,-5.086277484893799,-5.086277484893799,-5.086277484893799,-5.086277484893799
nci_obs_001031,-1.5904273986816406,-1.5435644388198853,-1.5505837202072144,-1.5711623430252075,-1.5436445474624634,-1.541452169418335,-1.5424026250839233,-1.541452169418335,-1.541452169418335,-1.541452169418335,-1.541452169418335,-1.5459423065185547,-1.5415122509002686,-1.541452169418335,-1.541452169418335,-1.5660728216171265,-1.5425326824188232,-1.541452169418335,-1.5414721965789795,-1.541452169418335
nci_obs_001032,-1.3833588361740112,-1.3832988739013672,-1.3832988739013672,-1.3833688497543335,-1.3832988739013672,-1.3832988739013672,-1.3832988739013672,-1.3832988739013672,-1.3832988739013672,-1.3832988739013672,-1.3832988739013672,-1.3832988739013672,-1.3832988739013672,-1.3832988739013672,-1.3832988739013672,-1.3835688829421997,-1.3832988739013672,-1.3832988739013672,-1.3832988739013672,-1.3832988739013672
nci_obs_001033,-8.292420387268066,-7.510744094848633,-7.510744094848633,-7.510744094848633,-7.510744094848633,-6.80507230758667,-6.80507230758667,-6.80507230758667,-6.80507230758667,-6.80507230758667,-6.80507230758667,-6.80507230758667,-6.80507230758667,-6.80507230758667,-6.80507230758667,-6.80507230758667,-6.80507230758667,-6.80507230758667,-6.80507230758667,-6.80507230758667
nci_obs_001034,-9.478588104248047,-8.895977973937988,-8.895977973937988,-8.895977973937988,-8.895977973937988,-8.312490463256836,-8.312490463256836,-8.312490463256836,-8.312490463256836,-8.312490463256836,-8.312490463256836,-8.312490463256836,-8.312490463256836,-8.312490463256836,-8.312490463256836,-8.312490463256836,-8.312490463256836,-8.312490463256836,-8.312490463256836,-8.312490463256836
nci_obs_001035,-9.62949275970459,-8.790276527404785,-8.790276527404785,-8.790276527404785,-8.790276527404785,-7.957571029663086,-7.957571029663086,-7.957571029663086,-7.957571029663086,-7.957571029663086,-7.957571029663086,-7.957571029663086,-7.957571029663086,-7.957571029663086,-7.957571029663086,-7.957571029663086,-7.957571029663086,-7.957571029663086,-7.957571029663086,-7.957571029663086
nci_obs_001036,-9.855611801147461,-9.120681762695313,-9.120681762695313,-9.120681762695313,-9.120681762695313,-8.393404006958008,-8.393404006958008,-8.393404006958008,-8.393404006958008,-8.393404006958008,-8.393404006958008,-8.393404006958008,-8.393404006958008,-8.393404006958008,-8.393404006958008,-8.393404006958008,-8.393404006958008,-8.393404006958008,-8.393404006958008,-8.393404006958008
nci_obs_001037,-3.441868305206299,-2.9318130016326904,-2.9323935508728027,-2.9329442977905273,-2.9313831329345703,-2.581382989883423,-2.5819129943847656,-2.581382989883423,-2.581382989883423,-2.581382989883423,-2.581382989883423,-2.5825436115264893,-2.581382989883423,-2.581382989883423,-2.581382989883423,-2.5831143856048584,-2.581393003463745,-2.581382989883423,-2.581382989883423,-2.581382989883423
nci_obs_001038,-11.219815254211426,-10.5857572555542,-10.5857572555542,-10.5857572555542,-10.5857572555542,-9.913175582885742,-9.913175582885742,-9.913175582885742,-9.913175582885742,-9.913175582885742,-9.913175582885742,-9.913175582885742,-9.913175582885742,-9.913175582885742,-9.913175582885742,-9.913175582885742,-9.913175582885742,-9.913175582885742,-9.913175582885742,-9.913175582885742
nci_obs_001039,-10.22590160369873,-9.40597152709961,-9.40597152709961,-9.40597152709961,-9.40597152709961,-8.594666481018066,-8.594666481018066,-8.594666481018066,-8.594666481018066,-8.594666481018066,-8.594666481018066,-8.594666481018066,-8.594666481018066,-8.594666481018066,-8.594666481018066,-8.594666481018066,-8.594666481018066,-8.594666481018066,-8.594666481018066,-8.594666481018066
nci_obs_001040,-11.42592716217041,-10.674714088439941,-10.674714088439941,-10.674714088439941,-10.674714088439941,-9.94823169708252,-9.94823169708252,-9.94823169708252,-9.94823169708252,-9.94823169708252,-9.94823169708252,-9.94823169708252,-9.94823169708252,-9.94823169708252,-9.94823169708252,-9.94823169708252,-9.94823169708252,-9.94823169708252,-9.94823169708252,-9.94823169708252
nci_obs_001041,-12.173966407775879,-11.607651710510254,-11.607651710510254,-11.607651710510254,-11.607651710510254,-10.915897369384766,-10.915897369384766,-10.915897369384766,-10.915897369384766,-10.915897369384766,-10.915897369384766,-10.915897369384766,-10.915897369384766,-10.915897369384766,-10.915897369384766,-10.915897369384766,-10.915897369384766,-10.915897369384766,-10.915897369384766,-10.915897369384766
nci_obs_001042,-12.222877502441406,-11.360721588134766,-11.360721588134766,-11.360721588134766,-11.360721588134766,-10.529728889465332,-10.529728889465332,-10.529728889465332,-10.529728889465332,-10.529728889465332,-10.529728889465332,-10.529728889465332,-10.529728889465332,-10.529728889465332,-10.529728889465332,-10.529728889465332,-10.529728889465332,-10.529728889465332,-10.529728889465332,-10.529728889465332
nci_obs_001043,-10.708415031433105,-9.832283973693848,-9.832283973693848,-9.832283973693848,-9.832283973693848,-8.968135833740234,-8.968135833740234,-8.968135833740234,-8.968135833740234,-8.968135833740234,-8.968135833740234,-8.968135833740234,-8.968135833740234,-8.968135833740234,-8.968135833740234,-8.968135833740234,-8.968135833740234,-8.968135833740234,-8.968135833740234,-8.968135833740234
nci_obs_001044,-2.8509645462036133,-2.2896642684936523,-2.2896642684936523,-2.2896642684936523,-2.2896642684936523,-1.9189153909683228,-1.9189153909683228,-1.9189153909683228,-1.9189153909683228,-1.9189153909683228,-1.9189153909683228,-1.9189153909683228,-1.9189153909683228,-1.9189153909683228,-1.9189153909683228,-1.9189153909683228,-1.9189153909683228,-1.9189153909683228,-1.9189153909683228,-1.9189153909683228
nci_obs_001045,-8.94616985321045,-7.976067543029785,-7.976067543029785,-7.976067543029785,-7.976067543029785,-7.072152614593506,-7.072152614593506,-7.072152614593506,-7.072152614593506,-7.072152614593506,-7.072152614593506,-7.072152614593506,-7.072152614593506,-7.072152614593506,-7.072152614593506,-7.072152614593506,-7.072152614593506,-7.072152614593506,-7.072152614593506,-7.072152614593506
nci_obs_001046,-9.937234878540039,-8.934357643127441,-8.934357643127441,-8.934357643127441,-8.934357643127441,-7.97263765335083,-7.97263765335083,-7.97263765335083,-7.97263765335083,-7.97263765335083,-7.97263765335083,-7.97263765335083,-7.97263765335083,-7.97263765335083,-7.97263765335083,-7.97263765335083,-7.97263765335083,-7.97263765335083,-7.97263765335083,-7.97263765335083
nci_obs_001047,-5.207584381103516,-5.180899143218994,-5.1809492111206055,-5.18527889251709,-5.180979251861572,-5.180018901824951,-5.180018901824951,-5.180018901824951,-5.180018901824951,-5.180018901824951,-5.180018901824951,-5.180139064788818,-5.180018901824951,-5.180018901824951,-5.180018901824951,-5.185662746429443,-5.180298805236816,-5.180018901824951,-5.180018901824951,-5.180018901824951
nci_obs_001048,-5.632543563842773,-5.234818458557129,-5.234818458557129,-5.234818458557129,-5.234818458557129,-5.197458744049072,-5.197458744049072,-5.197458744049072,-5.197458744049072,-5.197458744049072,-5.197458744049072,-5.197458744049072,-5.197458744049072,-5.197458744049072,-5.197458744049072,-5.1974687576293945,-5.197458744049072,-5.197458744049072,-5.197458744049072,-5.197458744049072
nci_obs_001049,-5.920596599578857,-5.489380836486816,-5.489380836486816,-5.489390850067139,-5.489380836486816,-5.284553050994873,-5.284553050994873,-5.284553050994873,-5.284553050994873,-5.284553050994873,-5.284553050994873,-5.284553050994873,-5.284553050994873,-5.284553050994873,-5.284553050994873,-5.284602642059326,-5.284553050994873,-5.284553050994873,-5.284553050994873,-5.284553050994873
nci_obs_001050,-5.410665512084961,-5.199192047119141,-5.199192047119141,-5.19923210144043,-5.199192047119141,-5.194822788238525,-5.194822788238525,-5.194822788238525,-5.194822788238525,-5.194822788238525,-5.194822788238525,-5.194822788238525,-5.194822788238525,-5.194822788238525,-5.194822788238525,-5.194912433624268,-5.194822788238525,-5.194822788238525,-5.194822788238525,-5.194822788238525
nci_obs_001051,-5.133152008056641,-5.132751941680908,-5.132751941680908,-5.133482456207275,-5.132751941680908,-5.132751941680908,-5.132751941680908,-5.132751941680908,-5.132751941680908,-5.132751941680908,-5.132751941680908,-5.1327619552612305,-5.132751941680908,-5.132751941680908,-5.132751941680908,-5.134624004364014,-5.132771968841553,-5.132751941680908,-5.132751941680908,-5.132751941680908
