endpoint_id,score_full_hla__roc__regime_1427,score_full_hla__roc__regime_1800,score_full_hla__roc__regime_1975,score_full_hla__roc__regime_2103,score_full_hla__roc__regime_2154,score_full_hla__roc__regime_2275,score_full_hla__roc__regime_2277,score_full_hla__roc__regime_2278,score_full_hla__roc__regime_2279,score_full_hla__roc__regime_2326,score_full_hla__roc__regime_2450,score_full_hla__roc__regime_2451,score_full_hla__roc__regime_2452,score_full_hla__roc__regime_2453,score_full_hla__roc__regime_2454,score_full_hla__roc__regime_2625,score_full_hla__roc__regime_2653,score_full_hla__roc__regime_2676,score_full_hla__roc__regime_2677,score_full_hla__roc__regime_2679
nci_obs_001029,-6.411515235900879,-6.390331268310547,-6.390341281890869,-6.390331268310547,-6.390331268310547,-6.390331268310547,-6.390331268310547,-6.390331268310547,-6.390331268310547,-6.390331268310547,-6.3903913497924805,-6.390331268310547,-6.390331268310547,-6.390331268310547,-6.390331268310547,-6.396529197692871,-6.390331268310547,-6.390331268310547,-6.390331268310547,-6.390331268310547
nci_obs_001030,-6.550095081329346,-6.5451483726501465,-6.545958518981934,-6.54520845413208,-6.545058727264404,-6.545078754425049,-6.545058727264404,-6.545058727264404,-6.545058727264404,-6.545058727264404,-6.545138359069824,-6.545058727264404,-6.545058727264404,-6.545058727264404,-6.545058727264404,-6.546079158782959,-6.545058727264404,-6.545078754425049,-6.545058727264404,-6.545058727264404
nci_obs_001031,-3.899035692214966,-3.5201544761657715,-3.5818867683410645,-3.6723039150238037,-3.516105890274048,-3.5173568725585938,-3.516036033630371,-3.516036033630371,-3.516036033630371,-3.5160460472106934,-3.528635025024414,-3.5164361000061035,-3.5160460472106934,-3.516036033630371,-3.516036033630371,-3.6105775833129883,-3.516036033630371,-3.521470785140991,-3.5162360668182373,-3.516036033630371
nci_obs_001032,-2.5751006603240967,-2.5750107765197754,-2.5750107765197754,-2.5750107765197754,-2.5750107765197754,-2.5750107765197754,-2.5750107765197754,-2.5750107765197754,-2.5750107765197754,-2.5750107765197754,-2.5750107765197754,-2.5750107765197754,-2.5750107765197754,-2.5750107765197754,-2.5750107765197754,-2.575150728225708,-2.5750107765197754,-2.5750107765197754,-2.5750107765197754,-2.5750107765197754
nci_obs_001033,-6.437349319458008,-6.437309265136719,-6.437309265136719,-6.206653118133545,-6.206653118133545,-6.206653118133545,-6.206653118133545,-6.206653118133545,-6.206653118133545,-6.206653118133545,-6.206653118133545,-6.206653118133545,-6.206653118133545,-6.206653118133545,-6.206653118133545,-6.206693172454834,-6.206653118133545,-6.206653118133545,-6.206653118133545,-6.206653118133545
nci_obs_001034,-7.903592586517334,-6.832791328430176,-6.885952472686768,-7.206089019775391,-6.8286519050598145,-6.8292622566223145,-6.828482151031494,-6.828482151031494,-6.828482151031494,-6.828482151031494,-6.8390984535217285,-6.828792095184326,-6.828482151031494,-6.828482151031494,-6.828482151031494,-6.941483020782471,-6.828482151031494,-6.833595275878906,-6.828612327575684,-6.828482151031494
nci_obs_001035,-6.452546119689941,-6.451415538787842,-6.451415538787842,-6.424712181091309,-6.424712181091309,-6.424712181091309,-6.424712181091309,-6.424712181091309,-6.424712181091309,-6.424712181091309,-6.424712181091309,-6.424712181091309,-6.424712181091309,-6.424712181091309,-6.424712181091309,-6.425122261047363,-6.424712181091309,-6.424712181091309,-6.424712181091309,-6.424712181091309
nci_obs_001036,-9.371323585510254,-9.371323585510254,-9.371323585510254,-8.487425804138184,-8.487425804138184,-8.487425804138184,-8.487425804138184,-8.487425804138184,-8.487425804138184,-8.487425804138184,-8.487425804138184,-8.487425804138184,-8.487425804138184,-8.487425804138184,-8.487425804138184,-8.487425804138184,-8.487425804138184,-8.487425804138184,-8.487425804138184,-8.487425804138184
nci_obs_001037,-4.659904479980469,-4.6600341796875,-4.660104274749756,-4.231703281402588,-4.231703281402588,-4.231753349304199,-4.231703281402588,-4.231703281402588,-4.231703281402588,-4.231703281402588,-4.231823444366455,-4.231703281402588,-4.231703281402588,-4.231703281402588,-4.231703281402588,-4.231903076171875,-4.231703281402588,-4.231703281402588,-4.231703281402588,-4.231703281402588
nci_obs_001038,-6.9810566902160645,-6.929371356964111,-6.933882713317871,-6.929291725158691,-6.929101467132568,-6.929381370544434,-6.929101467132568,-6.929101467132568,-6.929101467132568,-6.929101467132568,-6.930141925811768,-6.929111480712891,-6.929101467132568,-6.929101467132568,-6.929101467132568,-6.934520721435547,-6.929101467132568,-6.929561614990234,-6.929111480712891,-6.929101467132568
nci_obs_001039,-6.564591407775879,-6.564591407775879,-6.564591407775879,-6.564591407775879,-6.564591407775879,-6.564591407775879,-6.564591407775879,-6.564591407775879,-6.564591407775879,-6.564591407775879,-6.564591407775879,-6.564591407775879,-6.564591407775879,-6.564591407775879,-6.564591407775879,-6.564601421356201,-6.564591407775879,-6.564591407775879,-6.564591407775879,-6.564591407775879
nci_obs_001040,-9.047554969787598,-9.047554969787598,-9.047554969787598,-8.332778930664063,-8.332778930664063,-8.332778930664063,-8.332778930664063,-8.332778930664063,-8.332778930664063,-8.332778930664063,-8.332778930664063,-8.332778930664063,-8.332778930664063,-8.332778930664063,-8.332778930664063,-8.332778930664063,-8.332778930664063,-8.332778930664063,-8.332778930664063,-8.332778930664063
nci_obs_001041,-8.614684104919434,-8.614684104919434,-8.614684104919434,-7.946589469909668,-7.946589469909668,-7.946589469909668,-7.946589469909668,-7.946589469909668,-7.946589469909668,-7.946589469909668,-7.946589469909668,-7.946589469909668,-7.946589469909668,-7.946589469909668,-7.946589469909668,-7.946589469909668,-7.946589469909668,-7.946589469909668,-7.946589469909668,-7.946589469909668
nci_obs_001042,-9.615921020507813,-9.615921020507813,-9.615921020507813,-8.836044311523438,-8.836044311523438,-8.836044311523438,-8.836044311523438,-8.836044311523438,-8.836044311523438,-8.836044311523438,-8.836044311523438,-8.836044311523438,-8.836044311523438,-8.836044311523438,-8.836044311523438,-8.836044311523438,-8.836044311523438,-8.836044311523438,-8.836044311523438,-8.836044311523438
nci_obs_001043,-7.105252265930176,-7.1049723625183105,-7.104982376098633,-6.882578372955322,-6.882578372955322,-6.882578372955322,-6.882578372955322,-6.882578372955322,-6.882578372955322,-6.882578372955322,-6.882578372955322,-6.882578372955322,-6.882578372955322,-6.882578372955322,-6.882578372955322,-6.88273811340332,-6.882578372955322,-6.882578372955322,-6.882578372955322,-6.882578372955322
nci_obs_001044,-4.67370080947876,-4.67370080947876,-4.67370080947876,-4.117976665496826,-4.117976665496826,-4.117976665496826,-4.117976665496826,-4.117976665496826,-4.117976665496826,-4.117976665496826,-4.117976665496826,-4.117976665496826,-4.117976665496826,-4.117976665496826,-4.117976665496826,-4.117976665496826,-4.117976665496826,-4.117976665496826,-4.117976665496826,-4.117976665496826
nci_obs_001045,-10.76220417022705,-10.76220417022705,-10.76220417022705,-9.866754531860352,-9.866754531860352,-9.866754531860352,-9.866754531860352,-9.866754531860352,-9.866754531860352,-9.866754531860352,-9.866754531860352,-9.866754531860352,-9.866754531860352,-9.866754531860352,-9.866754531860352,-9.866754531860352,-9.866754531860352,-9.866754531860352,-9.866754531860352,-9.866754531860352
nci_obs_001046,-10.928329467773438,-10.928329467773438,-10.928329467773438,-10.08192253112793,-10.08192253112793,-10.08192253112793,-10.08192253112793,-10.08192253112793,-10.08192253112793,-10.08192253112793,-10.08192253112793,-10.08192253112793,-10.08192253112793,-10.08192253112793,-10.08192253112793,-10.08192253112793,-10.08192253112793,-10.08192253112793,-10.08192253112793,-10.08192253112793
nci_obs_001047,-7.0150322914123535,-7.0079874992370605,-7.00942850112915,-6.934609889984131,-6.934599876403809,-6.934599876403809,-6.934599876403809,-6.934599876403809,-6.934599876403809,-6.934599876403809,-6.934700012207031,-6.934599876403809,-6.934599876403809,-6.934599876403809,-6.934599876403809,-6.939994812011719,-6.934599876403809,-6.934629917144775,-6.934599876403809,-6.934599876403809
nci_obs_001048,-7.9676713943481445,-7.9676713943481445,-7.9676713943481445,-7.482422828674316,-7.482422828674316,-7.482422828674316,-7.482422828674316,-7.482422828674316,-7.482422828674316,-7.482422828674316,-7.482422828674316,-7.482422828674316,-7.482422828674316,-7.482422828674316,-7.482422828674316,-7.482422828674316,-7.482422828674316,-7.482422828674316,-7.482422828674316,-7.482422828674316
nci_obs_001049,-7.169025897979736,-7.169015884399414,-7.169015884399414,-7.010196685791016,-7.010196685791016,-7.010196685791016,-7.010196685791016,-7.010196685791016,-7.010196685791016,-7.010196685791016,-7.010196685791016,-7.010196685791016,-7.010196685791016,-7.010196685791016,-7.010196685791016,-7.01021671295166,-7.010196685791016,-7.010196685791016,-7.010196685791016,-7.010196685791016
nci_obs_001050,-7.387239933013916,-7.387239933013916,-7.387239933013916,-7.081831932067871,-7.081831932067871,-7.081831932067871,-7.081831932067871,-7.081831932067871,-7.081831932067871,-7.081831932067871,-7.081831932067871,-7.081831932067871,-7.081831932067871,-7.081831932067871,-7.081831932067871,-7.081841945648193,-7.081831932067871,-7.081831932067871,-7.081831932067871,-7.081831932067871
nci_obs_001051,-6.878198623657227,-6.875675201416016,-6.875675201416016,-6.875675201416016,-6.875675201416016,-6.875675201416016,-6.875675201416016,-6.875675201416016,-6.875675201416016,-6.875675201416016,-6.875675201416016,-6.875675201416016,-6.875675201416016,-6.875675201416016,-6.875675201416016,-6.87652587890625,-6.875675201416016,-6.875675201416016,-6.875675201416016,-6.875675201416016
nci_obs_001052,-6.210312843322754,-6.173778533935547,-6.173808574676514,-6.166438579559326,-6.166288375854492,-6.166288375854492,-6.166288375854492,-6.166288375854492,-6.166288375854492,-6.166288375854492,-6.166308403015137,-6.166288375854492,-6.166288375854492,-6.166288375854492,-6.166288375854492,-6.168992042541504,-6.166288375854492,-6.166288375854492,-6.166288375854492,-6.166288375854492
nci_obs_001053,-7.331095218658447,-7.331085205078125,-7.331275463104248,-7.035443305969238,-7.035443305969238,-7.035443305969238,-7.035443305969238,-7.035443305969238,-7.035443305969238,-7.035443305969238,-7.035473346710205,-7.035443305969238,-7.035443305969238,-7.035443305969238,-7.035443305969238,-7.035783290863037,-7.035443305969238,-7.035443305969238,-7.035443305969238,-7.035443305969238
nci_obs_001054,-7.715077877044678,-7.715077877044678,-7.715077877044678,-7.202240467071533,-7.202240467071533,-7.202240467071533,-7.202240467071533,-7.202240467071533,-7.202240467071533,-7.202240467071533,-7.202240467071533,-7.202240467071533,-7.202240467071533,-7.202240467071533,-7.202240467071533,-7.202240467071533,-7.202240467071533,-7.202240467071533,-7.202240467071533,-7.202240467071533
nci_obs_001055,-7.728461265563965,-7.6601433753967285,-7.660533905029297,-7.657600402832031,-7.6567301750183105,-7.657050132751465,-7.6567301750183105,-7.6567301750183105,-7.6567301750183105,-7.6567301750183105,-7.658571243286133,-7.656740188598633,-7.6567301750183105,-7.6567301750183105,-7.6567301750183105,-7.671938896179199,-7.6567301750183105,-7.656740188598633,-7.6567301750183105,-7.6567301750183105
nci_obs_001056,-6.5860371589660645,-6.516263961791992,-6.5162739753723145,-6.51625394821167,-6.51625394821167,-6.5162739753723145,-6.51625394821167,-6.51625394821167,-6.51625394821167,-6.51625394821167,-6.516324043273926,-6.51625394821167,-6.51625394821167,-6.51625394821167,-6.51625394821167,-6.521140098571777,-6.51625394821167,-6.51625394821167,-6.51625394821167,-6.51625394821167
nci_obs_001057,-8.435596466064453,-8.435596466064453,-8.435596466064453,-7.791106700897217,-7.791106700897217,-7.791106700897217,-7.791106700897217,-7.791106700897217,-7.791106700897217,-7.791106700897217,-7.791106700897217,-7.791106700897217,-7.791106700897217,-7.791106700897217,-7.791106700897217,-7.791106700897217,-7.791106700897217,-7.791106700897217,-7.791106700897217,-7.791106700897217
nci_obs_001058,-9.417426109313965,-9.417426109313965,-9.417426109313965,-8.530305862426758,-8.530305862426758,-8.530305862426758,-8.530305862426758,-8.530305862426758,-8.530305862426758,-8.530305862426758,-8.530305862426758,-8.530305862426758,-8.530305862426758,-8.530305862426758,-8.530305862426758,-8.530305862426758,-8.530305862426758,-8.530305862426758,-8.530305862426758,-8.530305862426758
nci_obs_001059,-6.556977272033691,-6.556887149810791,-6.556887149810791,-6.556887149810791,-6.556887149810791,-6.556887149810791,-6.556887149810791,-6.556887149810791,-6.556887149810791,-6.556887149810791,-6.556887149810791,-6.556887149810791,-6.556887149810791,-6.556887149810791,-6.556887149810791,-6.556917190551758,-6.556887149810791,-6.556887149810791,-6.556887149810791,-6.556887149810791
nci_obs_001060,-6.220085144042969,-6.210206031799316,-6.210976600646973,-6.13608980178833,-6.1360697746276855,-6.1360697746276855,-6.1360697746276855,-6.1360697746276855,-6.1360697746276855,-6.1360697746276855,-6.136239528656006,-6.1360697746276855,-6.1360697746276855,-6.1360697746276855,-6.1360697746276855,-6.1410017013549805,-6.1360697746276855,-6.136109828948975,-6.1360697746276855,-6.1360697746276855
nci_obs_001061,-7.679792881011963,-7.679632663726807,-7.679642677307129,-7.365227699279785,-7.365227699279785,-7.365227699279785,-7.365227699279785,-7.365227699279785,-7.365227699279785,-7.365227699279785,-7.365237712860107,-7.365227699279785,-7.365227699279785,-7.365227699279785,-7.365227699279785,-7.365417957305908,-7.365227699279785,-7.365227699279785,-7.365227699279785,-7.365227699279785
nci_obs_001062,-7.032347202301025,-7.032297134399414,-7.032297134399414,-6.766546249389648,-6.766546249389648,-6.766546249389648,-6.766546249389648,-6.766546249389648,-6.766546249389648,-6.766546249389648,-6.766546249389648,-6.766546249389648,-6.766546249389648,-6.766546249389648,-6.766546249389648,-6.7665863037109375,-6.766546249389648,-6.766546249389648,-6.766546249389648,-6.766546249389648
nci_obs_001063,-1.2016210556030273,-1.1481833457946777,-1.1590527296066284,-1.1374783515930176,-1.1373683214187622,-1.1375283002853394,-1.1373683214187622,-1.1373683214187622,-1.1373683214187622,-1.1373683214187622,-1.1402122974395752,-1.137398362159729,-1.1373683214187622,-1.1373683214187622,-1.1373683214187622,-1.1661162376403809,-1.1373683214187622,-1.1386191844940186,-1.1373883485794067,-1.1373683214187622
nci_obs_001064,-7.129440784454346,-7.127559185028076,-7.1288299560546875,-6.921355247497559,-6.921355247497559,-6.921355247497559,-6.921355247497559,-6.921355247497559,-6.921355247497559,-6.921355247497559,-6.921445369720459,-6.921355247497559,-6.921355247497559,-6.921355247497559,-6.921355247497559,-6.926478385925293,-6.921355247497559,-6.921365261077881,-6.921355247497559,-6.921355247497559
nci_obs_001065,-7.7668657302856445,-7.7668657302856445,-7.7668657302856445,-7.269322395324707,-7.269322395324707,-7.269322395324707,-7.269322395324707,-7.269322395324707,-7.269322395324707,-7.269322395324707,-7.269322395324707,-7.269322395324707,-7.269322395324707,-7.269322395324707,-7.269322395324707,-7.269322395324707,-7.269322395324707,-7.269322395324707,-7.269322395324707,-7.269322395324707
nci_obs_001066,-8.952564239501953,-8.952564239501953,-8.952564239501953,-8.227243423461914,-8.227243423461914,-8.227243423461914,-8.227243423461914,-8.227243423461914,-8.227243423461914,-8.227243423461914,-8.227243423461914,-8.227243423461914,-8.227243423461914,-8.227243423461914,-8.227243423461914,-8.227243423461914,-8.227243423461914,-8.227243423461914,-8.227243423461914,-8.227243423461914
nci_obs_001067,-6.620019912719727,-6.620019912719727,-6.620019912719727,-6.063441753387451,-6.063441753387451,-6.063441753387451,-6.063441753387451,-6.063441753387451,-6.063441753387451,-6.063441753387451,-6.063441753387451,-6.063441753387451,-6.063441753387451,-6.063441753387451,-6.063441753387451,-6.063441753387451,-6.063441753387451,-6.063441753387451,-6.063441753387451,-6.063441753387451
nci_obs_001068,-13.149820327758789,-13.149820327758789,-13.149820327758789,-12.259061813354492,-12.259061813354492,-12.259061813354492,-12.259061813354492,-12.259061813354492,-12.259061813354492,-12.259061813354492,-12.259061813354492,-12.259061813354492,-12.259061813354492,-12.259061813354492,-12.259061813354492,-12.259061813354492,-12.259061813354492,-12.259061813354492,-12.259061813354492,-12.259061813354492
nci_obs_001069,-11.138952255249023,-11.138952255249023,-11.138952255249023,-10.231719017028809,-10.231719017028809,-10.231719017028809,-10.231719017028809,-10.231719017028809,-10.231719017028809,-10.231719017028809,-10.231719017028809,-10.231719017028809,-10.231719017028809,-10.231719017028809,-10.231719017028809,-10.231719017028809,-10.231719017028809,-10.231719017028809,-10.231719017028809,-10.231719017028809
nci_obs_001070,-11.073932647705078,-11.073932647705078,-11.073932647705078,-10.079666137695313,-10.079666137695313,-10.079666137695313,-10.079666137695313,-10.079666137695313,-10.079666137695313,-10.079666137695313,-10.079666137695313,-10.079666137695313,-10.079666137695313,-10.079666137695313,-10.079666137695313,-10.079666137695313,-10.079666137695313,-10.079666137695313,-10.079666137695313,-10.079666137695313
nci_obs_001071,-6.911744117736816,-6.911744117736816,-6.911744117736816,-6.613131999969482,-6.613131999969482,-6.613131999969482,-6.613131999969482,-6.613131999969482,-6.613131999969482,-6.613131999969482,-6.613131999969482,-6.613131999969482,-6.613131999969482,-6.613131999969482,-6.613131999969482,-6.613131999969482,-6.613131999969482,-6.613131999969482,-6.613131999969482,-6.613131999969482
nci_obs_001072,-9.613900184631348,-9.613900184631348,-9.613900184631348,-8.840456008911133,-8.840456008911133,-8.840456008911133,-8.840456008911133,-8.840456008911133,-8.840456008911133,-8.840456008911133,-8.840456008911133,-8.840456008911133,-8.840456008911133,-8.840456008911133,-8.840456008911133,-8.840456008911133,-8.840456008911133,-8.840456008911133,-8.840456008911133,-8.840456008911133
nci_obs_001073,-12.082783699035645,-12.082783699035645,-12.082783699035645,-11.229033470153809,-11.229033470153809,-11.229033470153809,-11.229033470153809,-11.229033470153809,-11.229033470153809,-11.229033470153809,-11.229033470153809,-11.229033470153809,-11.229033470153809,-11.229033470153809,-11.229033470153809,-11.229033470153809,-11.229033470153809,-11.229033470153809,-11.229033470153809,-11.229033470153809
nci_obs_001074,-6.325813293457031,-6.32576322555542,-6.32576322555542,-6.32576322555542,-6.32576322555542,-6.32576322555542,-6.32576322555542,-6.32576322555542,-6.32576322555542,-6.32576322555542,-6.32576322555542,-6.32576322555542,-6.32576322555542,-6.32576322555542,-6.32576322555542,-6.325892925262451,-6.32576322555542,-6.32576322555542,-6.32576322555542,-6.32576322555542
nci_obs_001075,-6.429615497589111,-6.429535388946533,-6.429535388946533,-6.429535388946533,-6.429535388946533,-6.429535388946533,-6.429535388946533,-6.429535388946533,-6.429535388946533,-6.429535388946533,-6.429535388946533,-6.429535388946533,-6.429535388946533,-6.429535388946533,-6.429535388946533,-6.429775714874268,-6.429535388946533,-6.429535388946533,-6.429535388946533,-6.429535388946533
nci_obs_001076,-5.4639892578125,-5.4639892578125,-5.4639892578125,-5.254937648773193,-5.254937648773193,-5.254937648773193,-5.254937648773193,-5.254937648773193,-5.254937648773193,-5.254937648773193,-5.254937648773193,-5.254937648773193,-5.254937648773193,-5.254937648773193,-5.254937648773193,-5.25496768951416,-5.254937648773193,-5.254937648773193,-5.254937648773193,-5.254937648773193
nci_obs_001077,-7.244687080383301,-7.244687080383301,-7.244687080383301,-6.788024425506592,-6.788024425506592,-6.788024425506592,-6.788024425506592,-6.788024425506592,-6.788024425506592,-6.788024425506592,-6.788024425506592,-6.788024425506592,-6.788024425506592,-6.788024425506592,-6.788024425506592,-6.788024425506592,-6.788024425506592,-6.788024425506592,-6.788024425506592,-6.788024425506592
nci_obs_001078,-8.955662727355957,-8.955662727355957,-8.955662727355957,-8.175704956054688,-8.175704956054688,-8.175704956054688,-8.175704956054688,-8.175704956054688,-8.175704956054688,-8.175704956054688,-8.175704956054688,-8.175704956054688,-8.175704956054688,-8.175704956054688,-8.175704956054688,-8.175704956054688,-8.175704956054688,-8.175704956054688,-8.175704956054688,-8.175704956054688
nci_obs_001079,-9.053451538085938,-9.053451538085938,-9.053451538085938,-8.181897163391113,-8.181897163391113,-8.181897163391113,-8.181897163391113,-8.181897163391113,-8.181897163391113,-8.181897163391113,-8.181897163391113,-8.181897163391113,-8.181897163391113,-8.181897163391113,-8.181897163391113,-8.181897163391113,-8.181897163391113,-8.181897163391113,-8.181897163391113,-8.181897163391113
nci_obs_001080,-7.947432518005371,-7.947432518005371,-7.947432518005371,-7.494144916534424,-7.494144916534424,-7.494144916534424,-7.494144916534424,-7.494144916534424,-7.494144916534424,-7.494144916534424,-7.494144916534424,-7.494144916534424,-7.494144916534424,-7.494144916534424,-7.494144916534424,-7.494144916534424,-7.494144916534424,-7.494144916534424,-7.494144916534424,-7.494144916534424
nci_obs_001081,-8.575913429260254,-8.575913429260254,-8.575913429260254,-7.931373596191406,-7.931373596191406,-7.931373596191406,-7.931373596191406,-7.931373596191406,-7.931373596191406,-7.931373596191406,-7.931373596191406,-7.931373596191406,-7.931373596191406,-7.931373596191406,-7.931373596191406,-7.931373596191406,-7.931373596191406,-7.931373596191406,-7.931373596191406,-7.931373596191406
nci_obs_001082,-6.801321983337402,-6.793420314788818,-6.794561386108398,-6.697544574737549,-6.697544574737549,-6.697614669799805,-6.697544574737549,-6.697544574737549,-6.697544574737549,-6.697544574737549,-6.698074817657471,-6.697544574737549,-6.697544574737549,-6.697544574737549,-6.697544574737549,-6.7050628662109375,-6.697544574737549,-6.697564601898193,-6.697544574737549,-6.697544574737549
nci_obs_001083,-6.25142765045166,-6.25142765045166,-6.25142765045166,-6.25142765045166,-6.25142765045166,-6.25142765045166,-6.25142765045166,-6.25142765045166,-6.25142765045166,-6.25142765045166,-6.25142765045166,-6.25142765045166,-6.25142765045166,-6.25142765045166,-6.25142765045166,-6.25142765045166,-6.25142765045166,-6.25142765045166,-6.25142765045166,-6.25142765045166
nci_obs_001084,-6.520613670349121,-6.519843101501465,-6.519843101501465,-6.519843101501465,-6.519843101501465,-6.519843101501465,-6.519843101501465,-6.519843101501465,-6.519843101501465,-6.519843101501465,-6.519843101501465,-6.519843101501465,-6.519843101501465,-6.519843101501465,-6.519843101501465,-6.520003318786621,-6.519843101501465,-6.519843101501465,-6.519843101501465,-6.519843101501465
nci_obs_001085,-6.998493671417236,-6.998493671417236,-6.998493671417236,-6.612301349639893,-6.612301349639893,-6.612301349639893,-6.612301349639893,-6.612301349639893,-6.612301349639893,-6.612301349639893,-6.612301349639893,-6.612301349639893,-6.612301349639893,-6.612301349639893,-6.612301349639893,-6.612311363220215,-6.612301349639893,-6.612301349639893,-6.612301349639893,-6.612301349639893
nci_obs_001086,-6.399946212768555,-6.395455837249756,-6.395836353302002,-6.377054214477539,-6.376934051513672,-6.376934051513672,-6.376934051513672,-6.376934051513672,-6.376934051513672,-6.376934051513672,-6.376954078674316,-6.376934051513672,-6.376934051513672,-6.376934051513672,-6.376934051513672,-6.378435134887695,-6.376934051513672,-6.376934051513672,-6.376934051513672,-6.376934051513672
nci_obs_001087,-8.237630844116211,-8.237630844116211,-8.237630844116211,-7.520493030548096,-7.520493030548096,-7.520493030548096,-7.520493030548096,-7.520493030548096,-7.520493030548096,-7.520493030548096,-7.520493030548096,-7.520493030548096,-7.520493030548096,-7.520493030548096,-7.520493030548096,-7.520493030548096,-7.520493030548096,-7.520493030548096,-7.520493030548096,-7.520493030548096
nci_obs_001088,-6.753875255584717,-6.5631022453308105,-6.563202381134033,-6.568295955657959,-6.5631022453308105,-6.5631022453308105,-6.5631022453308105,-6.5631022453308105,-6.5631022453308105,-6.5631022453308105,-6.563222408294678,-6.5631022453308105,-6.5631022453308105,-6.5631022453308105,-6.5631022453308105,-6.581663608551025,-6.5631022453308105,-6.563112258911133,-6.5631022453308105,-6.5631022453308105
nci_obs_001089,-7.037313461303711,-6.496759414672852,-6.524569511413574,-6.568368434906006,-6.496179103851318,-6.496159553527832,-6.496109485626221,-6.496109485626221,-6.496109485626221,-6.496109485626221,-6.499234199523926,-6.496169567108154,-6.496109485626221,-6.496109485626221,-6.496109485626221,-6.562270641326904,-6.496109485626221,-6.502570152282715,-6.496529579162598,-6.496109485626221
nci_obs_001090,-5.641134262084961,-5.429081916809082,-5.440679550170898,-5.434478282928467,-5.426788806915283,-5.42703914642334,-5.426468849182129,-5.426468849182129,-5.426468849182129,-5.426468849182129,-5.428740978240967,-5.42664909362793,-5.426468849182129,-5.426468849182129,-5.426468849182129,-5.454787254333496,-5.426468849182129,-5.428049564361572,-5.4268388748168945,-5.426468849182129
nci_obs_001091,-6.5634446144104,-6.539922714233398,-6.540032863616943,-6.539922714233398,-6.539922714233398,-6.539922714233398,-6.539922714233398,-6.539922714233398,-6.539922714233398,-6.539922714233398,-6.539942741394043,-6.539922714233398,-6.539922714233398,-6.539922714233398,-6.539922714233398,-6.5430779457092285,-6.539922714233398,-6.539932727813721,-6.539922714233398,-6.539922714233398
nci_obs_001092,-7.226284027099609,-7.226284027099609,-7.226284027099609,-6.919011116027832,-6.919011116027832,-6.919011116027832,-6.919011116027832,-6.919011116027832,-6.919011116027832,-6.919011116027832,-6.919011116027832,-6.919011116027832,-6.919011116027832,-6.919011116027832,-6.919011116027832,-6.919011116027832,-6.919011116027832,-6.919011116027832,-6.919011116027832,-6.919011116027832
nci_obs_001093,-6.545103073120117,-6.545103073120117,-6.545103073120117,-6.2423272132873535,-6.2423272132873535,-6.2423272132873535,-6.2423272132873535,-6.2423272132873535,-6.2423272132873535,-6.2423272132873535,-6.2423272132873535,-6.2423272132873535,-6.2423272132873535,-6.2423272132873535,-6.2423272132873535,-6.242337226867676,-6.2423272132873535,-6.2423272132873535,-6.2423272132873535,-6.2423272132873535
nci_obs_001094,-8.566434860229492,-8.566434860229492,-8.566434860229492,-7.701335906982422,-7.701335906982422,-7.701335906982422,-7.701335906982422,-7.701335906982422,-7.701335906982422,-7.701335906982422,-7.701335906982422,-7.701335906982422,-7.701335906982422,-7.701335906982422,-7.701335906982422,-7.701335906982422,-7.701335906982422,-7.701335906982422,-7.701335906982422,-7.701335906982422
nci_obs_001095,-8.075408935546875,-8.075408935546875,-8.075408935546875,-7.632004261016846,-7.632004261016846,-7.632004261016846,-7.632004261016846,-7.632004261016846,-7.632004261016846,-7.632004261016846,-7.632004261016846,-7.632004261016846,-7.632004261016846,-7.632004261016846,-7.632004261016846,-7.632004261016846,-7.632004261016846,-7.632004261016846,-7.632004261016846,-7.632004261016846
nci_obs_001096,-8.103365898132324,-8.103365898132324,-8.103365898132324,-7.213935852050781,-7.213935852050781,-7.213935852050781,-7.213935852050781,-7.213935852050781,-7.213935852050781,-7.213935852050781,-7.213935852050781,-7.213935852050781,-7.213935852050781,-7.213935852050781,-7.213935852050781,-7.213935852050781,-7.213935852050781,-7.213935852050781,-7.213935852050781,-7.213935852050781
nci_obs_001097,-2.087665319442749,-2.093090295791626,-2.093090295791626,-1.9375598430633545,-1.9375598430633545,-1.9430147409439087,-1.9375598430633545,-1.9375598430633545,-1.9375598430633545,-1.9375898838043213,-1.9430447816848755,-1.9375898838043213,-1.9375598430633545,-1.9375598430633545,-1.9375598430633545,-1.943889856338501,-1.9375598430633545,-1.9375898838043213,-1.9375598430633545,-1.9375598430633545
nci_obs_001098,-9.286771774291992,-9.286771774291992,-9.286771774291992,-8.56643295288086,-8.56643295288086,-8.56643295288086,-8.56643295288086,-8.56643295288086,-8.56643295288086,-8.56643295288086,-8.56643295288086,-8.56643295288086,-8.56643295288086,-8.56643295288086,-8.56643295288086,-8.56643295288086,-8.56643295288086,-8.56643295288086,-8.56643295288086,-8.56643295288086
nci_obs_001099,-7.795446872711182,-7.795446872711182,-7.795446872711182,-7.304728031158447,-7.304728031158447,-7.304728031158447,-7.304728031158447,-7.304728031158447,-7.304728031158447,-7.304728031158447,-7.304728031158447,-7.304728031158447,-7.304728031158447,-7.304728031158447,-7.304728031158447,-7.304728031158447,-7.304728031158447,-7.304728031158447,-7.304728031158447,-7.304728031158447
