endpoint_id,score_focal_hla__endpoint_local_epitope_second_hla_hybrid_v1,score_focal_hla__logmeanexp,score_focal_hla__logsumexp,score_focal_hla__max,score_focal_hla__mean,score_focal_hla__median,score_focal_hla__top_frac_mean_frac0p01,score_focal_hla__top_frac_mean_frac0p02,score_focal_hla__top_frac_mean_frac0p05,score_focal_hla__top_k_logsumexp_k10,score_focal_hla__top_k_logsumexp_k2,score_focal_hla__top_k_mean_k2,score_focal_hla__top_k_mean_k3,score_full_hla__endpoint_local_epitope_second_hla_hybrid_v1,score_full_hla__logmeanexp,score_full_hla__logsumexp,score_full_hla__max,score_full_hla__mean,score_full_hla__median,score_full_hla__top_frac_mean_frac0p01,score_full_hla__top_frac_mean_frac0p02,score_full_hla__top_frac_mean_frac0p05,score_full_hla__top_k_logsumexp_k10,score_full_hla__top_k_logsumexp_k2,score_full_hla__top_k_mean_k2,score_full_hla__top_k_mean_k3,score_full_q_mono_pn__endpoint_local_epitope_second_hla_hybrid_v1,score_full_q_mono_pn__logmeanexp,score_full_q_mono_pn__logsumexp,score_full_q_mono_pn__max,score_full_q_mono_pn__mean,score_full_q_mono_pn__median,score_full_q_mono_pn__top_frac_mean_frac0p01,score_full_q_mono_pn__top_frac_mean_frac0p02,score_full_q_mono_pn__top_frac_mean_frac0p05,score_full_q_mono_pn__top_k_logsumexp_k10,score_full_q_mono_pn__top_k_logsumexp_k2,score_full_q_mono_pn__top_k_mean_k2,score_full_q_mono_pn__top_k_mean_k3,score_mono_q_full_pn__endpoint_local_epitope_second_hla_hybrid_v1,score_mono_q_full_pn__logmeanexp,score_mono_q_full_pn__logsumexp,score_mono_q_full_pn__max,score_mono_q_full_pn__mean,score_mono_q_full_pn__median,score_mono_q_full_pn__top_frac_mean_frac0p01,score_mono_q_full_pn__top_frac_mean_frac0p02,score_mono_q_full_pn__top_frac_mean_frac0p05,score_mono_q_full_pn__top_k_logsumexp_k10,score_mono_q_full_pn__top_k_logsumexp_k2,score_mono_q_full_pn__top_k_mean_k2,score_mono_q_full_pn__top_k_mean_k3,score_old_monoallelic__endpoint_local_epitope_second_hla_hybrid_v1,score_old_monoallelic__logmeanexp,score_old_monoallelic__logsumexp,score_old_monoallelic__max,score_old_monoallelic__mean,score_old_monoallelic__median,score_old_monoallelic__top_frac_mean_frac0p01,score_old_monoallelic__top_frac_mean_frac0p02,score_old_monoallelic__top_frac_mean_frac0p05,score_old_monoallelic__top_k_logsumexp_k10,score_old_monoallelic__top_k_logsumexp_k2,score_old_monoallelic__top_k_mean_k2,score_old_monoallelic__top_k_mean_k3
pdac.418d86644254cb8e9ead39f23fbccba1e47a792738737260c5e3b8f43bb70e3a,-3.5384475397325503,-8.330212,-2.8007822,-4.5841584,-11.485664,-11.341993,-5.119124,-5.5850945,-6.139116,-3.432784,-4.149999,-4.8888702,-5.119124,-3.259011212855262,-7.369653,-1.8402243,-4.3248825,-8.014348,-7.861379,-4.926629,-5.2669544,-5.8150697,-3.1256711,-3.8817275,-4.616927,-4.926629,-2.9392715686644277,-7.642103,-2.1126745,-3.737207,-9.817776,-9.605267,-4.369704,-5.169013,-5.9228435,-2.865008,-3.3179028,-4.063303,-4.369704,-2.19641242671511,-5.5241027,0.0053262827,-3.0077066,-6.108379,-5.9754124,-3.065836,-3.3198893,-3.8974943,-1.2504324,-2.3280184,-3.0212574,-3.065836,-2.1755436715680485,-6.408093,-0.8786641,-2.8227222,-8.567073,-8.370599,-3.4120822,-3.9985332,-4.589039,-1.7736716,-2.3804333,-3.1159773,-3.4120822
pdac.41948ef81b29c2e9a1e1dbec45cbd0fd716d2f677c0d5c019aa7bee7454f0154,-0.9909048896325777,-6.2014265,-0.6719975,-1.1109189,-9.547144,-9.13904,-2.852416,-4.2695265,-5.3417287,-0.8910738,-0.9684798,-2.049307,-2.852416,-0.8923541640092606,-5.8726134,-0.34318465,-1.0123624,-6.8944073,-6.860976,-2.8032615,-4.0629206,-5.051262,-0.7901738,-0.877542,-1.9801848,-2.8032615,-0.580359372241277,-5.8277855,-0.2983564,-0.7003598,-8.239762,-7.4985657,-2.6725705,-4.103504,-5.1322217,-0.53162265,-0.5939736,-1.7938671,-2.6725705,-0.4212453485660713,-4.5543942,0.9750349,-0.54124635,-4.9776874,-5.076982,-1.7797898,-2.6296232,-3.275585,-0.0058401288,-0.26975253,-1.1237463,-1.7797898,-0.24833639408773095,-4.976757,0.5526718,-0.36833656,-6.7464,-6.0238194,-1.6964805,-2.9583812,-3.8190253,0.020673446,-0.12286281,-1.0079961,-1.6964805
pdac.42ae4444df49d21f04e742a64847a457668b4c54a598fd5380099d724bd9099f,-0.10317901836457266,-5.5007334,0.028695408,-0.22317903,-9.659368,-9.769867,-2.2497857,-3.46401,-4.758802,-0.049230188,-0.11403688,-1.3031975,-2.2497857,-0.10320927068693064,-5.2478266,0.2816023,-0.22320929,-6.9563212,-6.979829,-1.8711424,-2.6919906,-3.8813083,0.06964847,-0.11406924,-1.3032379,-1.8711424,-0.16537663591500812,-5.3864794,0.14294973,-0.28537667,-8.129167,-8.1439705,-1.9855173,-2.9058466,-4.0077543,-0.017345717,-0.17723982,-1.3702776,-1.9855173,0.05458898999450265,-4.102478,1.4269508,-0.06541105,-5.024055,-5.194352,-0.7321922,-1.1461636,-2.184718,0.9217488,0.29779562,-0.4782557,-0.7321922,0.03415385527364355,-4.6009808,0.92844796,-0.08584618,-6.701774,-6.413618,-1.0595716,-1.6279205,-2.6526382,0.60990185,0.18117571,-0.6778185,-1.0595716
pdac.43eff9c9b94de17893f4e9038606c566e5f7049fbd2440cc0b343e3c5f39d5b1,-0.5707916079042945,-5.1594305,0.3699986,-0.69079655,-8.483869,-7.862769,-1.173407,-2.1518075,-3.648318,0.23720387,-0.022794455,-0.7162659,-1.173407,-0.5713946142407638,-4.885272,0.644157,-0.69140047,-6.5259514,-6.675144,-1.1702129,-1.8384719,-2.9688249,0.39073163,-0.023404267,-0.7168759,-1.1702129,-0.6890867332377273,-5.045174,0.48425472,-0.809101,-7.2515087,-6.9183855,-1.2464911,-2.004645,-3.2081106,0.26165852,-0.13306013,-0.8263562,-1.2464911,-0.20410163532604775,-3.5960507,1.9333782,-0.32410234,-4.5954614,-4.935152,-0.37548944,-0.66049117,-1.3360115,1.40091,0.35873124,-0.33446968,-0.37548944,-0.5570236627916246,-4.043499,1.4859302,-0.67703414,-5.6731086,-5.333525,-0.72318023,-1.0311385,-1.674625,1.0489811,0.014241332,-0.67890763,-0.72318023
pdac.459de03dc16cea8d8e740014fa1d9fa7d74ec3328ea780fe31024a19251687c8,-2.3764954389108044,-6.962708,-1.4332792,-3.205989,-9.097487,-8.451307,-3.6551836,-4.2197123,-4.9864864,-2.078056,-2.715891,-3.4350452,-3.6551836,-2.2557792690592513,-6.3089128,-0.77948385,-3.1024213,-6.9966383,-6.949518,-3.3067863,-3.723836,-4.3108916,-1.6107855,-2.4378417,-3.1314087,-3.3067863,-2.257012903102781,-6.4396586,-0.9102296,-3.1127222,-7.7936096,-7.136834,-3.2994702,-3.7542562,-4.426697,-1.6575245,-2.4429502,-3.136377,-3.2994702,-1.4215628019773412,-4.4482775,1.0811515,-1.5496926,-5.091323,-5.179887,-1.5861392,-1.8099753,-2.3825297,0.25162506,-0.8670065,-1.560209,-1.5861392,-1.4430349181205795,-4.866612,0.6628171,-1.570991,-6.271787,-5.666502,-1.7030907,-2.2010787,-2.7708764,-0.06705472,-0.8996977,-1.5930891,-1.7030907
pdac.45a67f8d9f62cd8c87a5bfb2af784ad7413e95ddc5904210d4728dd04d24b1ae,-0.6331746912713252,-5.0360265,0.49340233,-0.7531856,-9.244299,-9.12475,-1.0959167,-1.5243034,-3.4140089,0.43095452,-0.15723258,-0.8556167,-1.0959167,-0.6326896840236436,-4.816648,0.71278095,-0.7527017,-6.7969995,-6.917447,-1.0963117,-1.4851195,-2.7001657,0.56144637,-0.15677114,-0.8551578,-1.0963117,-0.6766176484325486,-4.957206,0.5722231,-0.79663336,-7.8979664,-7.5645647,-1.1721114,-1.5690641,-2.8510761,0.46437716,-0.20040315,-0.8987558,-1.1721114,-0.14816881766751733,-3.5365062,1.9929229,-0.26816928,-4.872475,-5.158264,-0.35330668,-0.5033756,-1.0594634,1.6302012,0.38096473,-0.3131958,-0.35330668,-0.1598795105203592,-3.8373585,1.6920706,-0.27987996,-6.4101954,-6.0575466,-0.4097956,-0.60338974,-1.3961987,1.4792109,0.3694908,-0.3246586,-0.4097956
pdac.471cea0afadf40ad9bb08c51cfe53b579b763fb4891b0bcde837c05b30b236dd,-0.31766153570414246,-4.5554357,0.9739934,-0.43766263,-8.322342,-7.213601,-0.690043,-1.17936,-2.369852,0.84997046,0.18655287,-0.50914717,-0.690043,-0.3199434430377149,-4.577061,0.95236796,-0.4399445,-6.9985414,-7.192513,-0.7002242,-1.21574,-2.505091,0.8090021,0.17274275,-0.5239268,-0.7002242,-0.5788171477117493,-4.579963,0.9494657,-0.69882697,-7.393792,-6.961026,-0.84477115,-1.2685558,-2.3114047,0.7723049,-0.10050757,-0.7986265,-0.84477115,-0.03310453426250254,-3.7129493,1.8164798,-0.1531047,-5.02852,-5.2340364,-0.35259593,-0.6632163,-1.3310004,1.3801943,0.5031941,-0.19065806,-0.35259593,-0.3161644027177019,-3.7052884,1.8241404,-0.4361661,-5.639737,-5.2097464,-0.48796484,-0.74838394,-1.2080758,1.3578055,0.2306974,-0.46280456,-0.48796484
pdac.479edba51883161758b5e95658d4281ad002742540d55683297c796f743e26c8,-0.45002396475922113,-5.1215124,0.40791634,-0.57002586,-11.054271,-11.465224,-1.0123259,-1.9235615,-3.6134698,0.3685746,-0.14927232,-0.89400876,-1.0123259,-0.44994406315779933,-5.0029845,0.52644455,-0.569946,-7.2106047,-6.9851675,-1.0085866,-1.9090842,-3.479783,0.3768497,-0.14529437,-0.8882749,-1.0085866,-0.45450162427207363,-4.965677,0.5637522,-0.5745041,-9.44448,-9.481063,-0.86952907,-1.7028271,-3.4666345,0.5090892,0.021123618,-0.67729753,-0.86952907,-0.055826762235573923,-3.9352188,1.59421,-0.17582692,-5.2774377,-5.1784816,-0.4480934,-0.90000767,-1.8304125,1.1610415,0.37545198,-0.32944897,-0.4480934,-0.055035831511745154,-4.2001367,1.3292923,-0.175036,-8.069916,-8.067273,-0.3592981,-0.8077343,-2.1939182,1.2015296,0.40279627,-0.29787695,-0.3592981
pdac.48657f7ed006811c6e16d49df92f38505bea87ac8a995cdf4d0f86940b73e607,-2.4234658143427654,-7.1212287,-1.5917999,-3.5893426,-9.483189,-9.499483,-3.6590996,-4.0684023,-5.102649,-2.0460477,-2.8977706,-3.590919,-3.6590996,-1.9658598122566286,-6.1748543,-0.64542544,-2.1915722,-7.2183647,-6.971156,-2.7940888,-3.3956594,-4.360163,-1.2062972,-1.6824461,-2.396432,-2.7940888,-1.988602593050401,-6.4870086,-0.9575797,-2.2267473,-8.067702,-7.709422,-3.0207078,-3.5578988,-4.76262,-1.4010645,-1.8946667,-2.6926208,-3.0207078,-0.31167341896608636,-4.3276215,1.2018077,-0.43167388,-5.314888,-5.148079,-0.9432222,-1.6836926,-2.566253,0.61470443,0.18313597,-0.5133424,-0.9432222,-0.40130152242395367,-4.868105,0.6613239,-0.5213022,-6.5875316,-6.3035207,-1.4255033,-2.0755908,-3.113414,0.20265013,-0.1900677,-0.9886742,-1.4255033
pdac.49275a01f654d604b98c9fddc28055353c4f11a4e9090bfad336178de048fc41,-0.7783317594267123,-5.775189,-0.2457601,-0.89833724,-8.388472,-7.935684,-2.2146385,-3.0692973,-4.0989003,-0.46885076,-0.75080097,-1.8178403,-2.2146385,-0.7683375981219028,-5.528667,0.00076219195,-0.88834393,-7.108158,-6.9060965,-2.1180186,-2.6927931,-3.6045194,-0.32269067,-0.7048701,-1.689616,-2.1180186,-0.8299438143483424,-5.587787,-0.05835829,-0.94995487,-7.3882384,-6.959235,-2.1482835,-2.7062073,-3.6543813,-0.36493093,-0.7584269,-1.7276697,-2.1482835,-0.19277369155219953,-4.00045,1.5289786,-0.312774,-5.1962337,-5.11229,-0.75056267,-1.0696428,-1.7363969,1.0276159,0.12960553,-0.6059022,-0.75056267,-0.21681950968372476,-4.1459527,1.3834761,-0.33681986,-5.755753,-5.2528677,-0.79085934,-1.1065956,-1.8936908,0.9567071,0.08724991,-0.65599006,-0.79085934
pdac.49585ebe453874d6da5b9be7acbb07caaca4c72bb87e5e9b2e0b05d376cbe2ed,-1.3743440516901204,-6.1698723,-0.64044356,-1.4959112,-9.62071,-9.756071,-2.3211985,-3.3719335,-4.7173777,-0.82951885,-1.0468025,-1.7796843,-2.3211985,-1.3766278703276003,-5.934881,-0.4054524,-1.4983448,-7.288463,-7.395295,-2.2957337,-3.0933096,-4.4552135,-0.75112516,-1.0483587,-1.7809062,-2.2957337,-0.8512978189605686,-5.82779,-0.29836085,-0.9713123,-8.217886,-7.984893,-2.190655,-3.1860476,-4.4594703,-0.5212825,-0.707579,-1.5703392,-2.190655,-0.8790505638191115,-4.546911,0.982518,-0.99914455,-5.370913,-5.206662,-1.0346433,-1.797088,-2.7443767,0.37489423,-0.31592524,-1.0091221,-1.0346433,-0.5315420907434258,-4.866685,0.6627443,-0.6515459,-6.7255073,-6.3827233,-1.2672603,-1.9790533,-3.070904,0.2584733,-0.13275188,-0.84437686,-1.2672603
pdac.4990f32d2d919910e0463579eaf33dc77ff0a2ea5ea4b4e454618ec0cb785e7f,-1.1122155992357388,-5.828961,-0.2995319,-1.2324752,-10.438161,-9.456598,-1.9405,-2.633997,-3.9792833,-0.40631676,-0.8578803,-1.6268616,-1.9405,-1.112112091022678,-5.466493,0.06293573,-1.2324852,-7.143081,-6.995347,-1.6876031,-2.2495964,-3.5620818,-0.16148879,-0.78663594,-1.5207756,-1.6876031,-1.1120951453078454,-5.5269594,0.0024696253,-1.2324752,-8.91335,-7.876381,-1.6362897,-2.2828457,-3.5887322,-0.13883899,-0.7284964,-1.4438106,-1.6362897,-0.35286390703506954,-4.1139994,1.4154294,-0.47286567,-5.2297773,-5.2097893,-0.69706714,-0.998232,-1.9487286,1.0027208,0.12513338,-0.573021,-0.69706714,-0.3528540032127492,-4.3680973,1.1613318,-0.47285566,-7.517162,-6.67491,-0.69719684,-1.0715841,-2.0921686,0.9649851,0.13459727,-0.5625687,-0.69719684
pdac.4ab88e85d7f918ff3c77ef690cc8c4d7b578202fa3c16a746474beb998aab158,-2.051011143056834,-7.31973,-1.790301,-2.196265,-11.613401,-11.360601,-4.6532245,-5.4131064,-5.959616,-2.0400977,-2.1676478,-3.96597,-4.6532245,-2.045486960016117,-6.7980223,-1.2685934,-2.196265,-8.3656025,-7.759176,-3.9846275,-4.8831363,-5.55201,-1.913295,-2.0808704,-3.246838,-3.9846275,-2.039758413259566,-7.1134276,-1.5839986,-2.196315,-9.968285,-9.56078,-4.4600024,-5.2747583,-5.8249464,-2.0139112,-2.1583352,-3.8221412,-4.4600024,-0.9628618512510855,-5.1138787,0.4155501,-1.0828967,-6.4592357,-6.087636,-2.0049853,-2.906269,-3.6250715,-0.3807839,-0.67077965,-1.419558,-2.0049853,-0.9628910638302436,-5.797556,-0.26812702,-1.0829167,-8.70952,-8.525898,-3.0504875,-3.7060447,-4.225305,-0.7905363,-1.0201114,-2.4509912,-3.0504875
pdac.4d9526f57bd7be35701d1a18f29f084b52b3c72faad65d9ce9f712e92653543a,-1.3033630042759632,-6.373752,-0.8443233,-1.4236459,-9.582415,-9.017899,-2.9312873,-3.9413588,-4.9060206,-1.1074505,-1.3134664,-2.4986706,-2.9312873,-1.286269715343249,-5.9986176,-0.46918884,-1.406775,-7.2911205,-6.9790382,-2.6417882,-3.273626,-4.3589134,-0.88106835,-1.2600982,-2.3294196,-2.6417882,-1.2902848983978101,-6.0162697,-0.48684058,-1.4109464,-8.260562,-7.6364946,-2.424577,-3.185901,-4.308697,-0.79665875,-1.1401404,-1.9948943,-2.424577,-0.3040832388916312,-4.431496,1.0979327,-0.42408383,-5.382679,-5.225939,-1.1283445,-1.5862175,-2.5987241,0.5152943,-0.03147869,-0.7902009,-1.1283445,-0.30769395151638707,-4.707419,0.82200986,-0.42769447,-6.7417383,-5.8811173,-1.1894958,-1.7180904,-2.810525,0.42031202,-0.1363244,-0.96966505,-1.1894958
pdac.4dd4666a58df40ae7a743bd9ec85002262e1b8804545d20e5969b19454cd2efd,-2.007609685252183,-5.3829603,-1.1062944,-2.3532214,-8.380397,-8.037996,-2.3532214,-2.360487,-2.6766489,-1.1707817,-1.6673136,-2.360487,-2.453486,-1.746218573662837,-5.077551,-0.80088496,-1.9022053,-6.791631,-6.9363356,-1.9022053,-2.1280851,-2.4946465,-0.9275068,-1.4096411,-2.1280851,-2.207933,-1.6438228377416717,-5.112098,-0.8354322,-1.7780268,-7.3227844,-7.061263,-1.7780268,-2.1019504,-2.5152612,-0.934488,-1.3572326,-2.1019504,-2.2139208,-0.6442133876698727,-3.7256088,0.5510573,-0.7642223,-4.8732305,-5.166959,-0.7642223,-0.9920912,-1.3189197,0.32418087,-0.2732035,-0.9920912,-1.0695192,-0.6664515494798903,-3.8892572,0.387409,-0.78646225,-5.678886,-5.3271947,-0.78646225,-1.009824,-1.3324414,0.22004105,-0.29193628,-1.009824,-1.0856965
pdac.4dd73a8d75764a36b173839b707185f604f161503af59c67eb33341369899650,-1.958069381741042,-6.294215,-0.764786,-2.2520607,-8.464261,-8.0524845,-2.7431443,-3.3900292,-4.2027144,-1.1765085,-1.7038013,-2.4092526,-2.7431443,-1.7434301446883298,-5.723664,-0.19423492,-1.9107757,-6.901008,-6.689581,-2.5185564,-3.0348701,-3.6721373,-0.84510016,-1.4746501,-2.2127006,-2.5185564,-1.7531370006391374,-5.808363,-0.2789338,-1.924696,-7.3017893,-6.8604565,-2.4439895,-3.0155344,-3.7155433,-0.83996207,-1.4836708,-2.2197208,-2.4439895,-0.5684759125113187,-3.903236,1.6261932,-0.68848604,-4.9970965,-4.8964977,-0.9091607,-1.2123286,-1.7766404,0.8778858,-0.11861714,-0.8204459,-0.9091607,-0.5777297367119271,-4.2044663,1.3249625,-0.6977391,-5.7700753,-5.1553364,-0.9160246,-1.4409984,-2.0702257,0.69222355,-0.12880614,-0.8307769,-0.9160246
pdac.4dfd81c4d5df501d5c3897828dc6b0238432993e2e59b6569d4a130242692041,-2.102131190265746,-6.807228,-1.2777994,-2.4488122,-9.485349,-9.02639,-2.9760587,-4.2090297,-5.3424034,-1.6634847,-1.9899018,-2.7191548,-2.9760587,-2.0044878522960614,-6.2406864,-0.71125746,-2.3075213,-7.1422048,-6.9935,-2.7012491,-3.4132705,-4.7211537,-1.2551521,-1.692322,-2.3887658,-2.7012491,-1.554343054143514,-6.087114,-0.5576848,-1.6810263,-8.068939,-7.584069,-2.348656,-3.3454728,-4.641335,-0.8859244,-1.1545157,-1.8643787,-2.348656,-1.039220434965321,-4.5649724,0.96445656,-1.1594795,-5.234971,-5.185027,-1.2976838,-1.6948402,-2.9840488,0.28605565,-0.49128985,-1.1847565,-1.2976838,-0.5562809263492156,-4.8196473,0.7097817,-0.67628527,-6.6157637,-6.066078,-1.1242661,-1.9385417,-3.1642406,0.32232946,-0.118289,-0.8220178,-1.1242661
pdac.4f823c9155bff962b7542406f6c9f979ee2d43f8de293734896416181896532d,-3.508537429927475,-8.147847,-2.618418,-4.354152,-10.007369,-9.628764,-5.270106,-5.869376,-6.3888884,-3.505029,-3.9563305,-4.71228,-5.270106,-2.9771590415945823,-7.2120066,-1.6825777,-3.5846157,-7.9345593,-7.6185284,-4.864404,-5.5984755,-6.0940976,-3.0279582,-3.3686938,-4.2960835,-4.864404,-2.7702060427809143,-7.3431463,-1.8137176,-3.2708664,-8.523897,-7.9649763,-4.666319,-5.483586,-6.027618,-2.8147166,-3.1015146,-4.1158195,-4.666319,-1.2522675858666448,-5.3176703,0.21175863,-1.372708,-6.0290713,-5.5316973,-2.828875,-3.6371744,-4.224951,-0.9463127,-1.2356926,-2.3318944,-2.828875,-0.9388687328927919,-5.5883083,-0.05887944,-1.0588987,-7.1399584,-6.609435,-2.7024686,-3.646326,-4.3644047,-0.75680506,-0.952374,-2.1517205,-2.7024686
pdac.5084844def6c367e7d245d3b2ea118a148628af2c3b494634f40f28ded641b41,-1.504878033333041,-5.8494363,-0.32000753,-1.6323422,-9.682022,-9.768214,-2.0403957,-2.624893,-3.6332753,-0.4615827,-1.0624993,-1.7643318,-2.0403957,-0.7551675361746378,-5.123706,0.40572307,-0.8751878,-7.6936674,-7.5673094,-1.4415131,-1.9779712,-2.8652327,0.20558639,-0.35714334,-1.0689452,-1.4415131,-0.7052964369088377,-5.0561557,0.4732731,-0.82531214,-8.1932535,-7.8507867,-1.286942,-1.828927,-2.8334243,0.3300717,-0.24962759,-0.95060325,-1.286942,-0.24912248421456934,-3.7486672,1.7807618,-0.36912328,-5.7720833,-5.3208666,-0.55961263,-0.81365895,-1.2886525,1.3533489,0.27583018,-0.41853738,-0.55961263,-0.37066727311790115,-3.9909816,1.5384474,-0.49066943,-6.7614985,-6.4076395,-0.5500492,-0.8189103,-1.5432361,1.2478279,0.19976933,-0.49338153,-0.5500492
pdac.5232fc4ce7c13d293a6955864090fbae72a06a164b2003279803b54ee01d9b58,-0.9878725152620763,-5.574786,-0.045357283,-1.1079961,-8.941804,-8.726417,-1.4098588,-2.7256148,-4.257804,-0.16549267,-0.48402426,-1.179743,-1.4098588,-0.9878295889082059,-5.329935,0.19949391,-1.1079762,-6.7660375,-6.8692055,-1.409827,-2.40209,-3.6531913,-0.062755026,-0.48420596,-1.1799403,-1.409827,-1.0149942243713452,-5.480793,0.048636124,-1.1351613,-7.7520514,-7.454543,-1.4514391,-2.5267441,-3.9255996,-0.13184829,-0.53095216,-1.2284439,-1.4514391,-0.18642172984287464,-3.8929775,1.6364515,-0.30642226,-4.853712,-5.0986595,-0.44426066,-0.8471489,-1.8356731,1.1904066,0.3572095,-0.33638656,-0.44426066,-0.19412768404725372,-4.2173305,1.3120985,-0.31412816,-6.2186475,-5.833788,-0.46633047,-1.0797822,-2.2652795,1.0311885,0.33539408,-0.35874826,-0.46633047
pdac.53a7bda44e9cd1a870dfac8596d6b671e14876f2eaa36cb5a3c5a2a83e5e8f96,-1.02675349929885,-5.783356,-0.25392717,-1.1468163,-9.106873,-8.532452,-2.178785,-2.7145588,-3.7139554,-0.44869173,-0.9225308,-1.837115,-2.178785,-0.907141202499706,-5.261347,0.2680819,-1.0271959,-7.2731986,-6.9409175,-1.6591107,-2.1907735,-3.0353994,-0.017109433,-0.53459924,-1.253034,-1.6591107,-0.8854405521780976,-5.295844,0.23358466,-1.0054866,-7.8108115,-7.2705126,-1.6547676,-2.2315514,-3.0676687,-0.026230237,-0.5261411,-1.2485392,-1.6547676,-0.07868876013427228,-3.698737,1.830692,-0.19868895,-5.363945,-5.1546955,-0.44418865,-0.7295902,-1.274594,1.4003782,0.46562564,-0.22794957,-0.44418865,-0.11549058599580175,-3.8762572,1.6531718,-0.23549084,-6.3009276,-5.7207413,-0.4724083,-0.79405975,-1.4214771,1.2964265,0.41957182,-0.2743294,-0.4724083
pdac.549b2eee8430b59a2d261826e5c9fe8d140da5eb55eae71567b26de9466c6e69,-1.4886067905506208,-5.5133033,-0.67702156,-1.6137625,-10.478,-10.745527,-1.9613829,-2.0847697,-3.7148745,-0.7097748,-1.2089947,-1.9613829,-2.0847697,-1.4831811969555182,-5.3884397,-0.5521579,-1.6084263,-8.516045,-8.732899,-1.9400867,-2.0594518,-3.6080449,-0.67368054,-1.19292,-1.9400867,-2.0594518,-1.1806348747020454,-5.244543,-0.40826127,-1.3010799,-9.364787,-9.625967,-1.6762888,-1.8671799,-3.4519587,-0.45615968,-0.91434294,-1.6762888,-1.8671799,-0.8477192884272695,-4.647516,0.188766,-0.9677596,-7.2982216,-7.6412606,-1.335429,-1.4593333,-2.5782208,-0.005102145,-0.5761615,-1.335429,-1.4593333,-0.6532400883874363,-4.797935,0.03834699,-0.7732466,-8.884185,-9.402096,-1.2451255,-1.4508129,-2.8410375,-0.01927194,-0.44454545,-1.2451255,-1.4508129
pdac.55824e9856f635c19bd7ef8aa2c09db3dfb55071807bfe701d3d79fc923b2cbd,-1.037006123855421,-5.2289505,0.1463282,-1.1571835,-8.845388,-8.367081,-1.5655671,-2.135274,-2.7883756,-0.052074764,-0.7036338,-1.4348431,-1.5655671,-1.0263061225163272,-4.884545,0.4907336,-1.1465478,-6.819554,-6.916584,-1.430918,-1.6510843,-2.4279833,0.25090966,-0.59281474,-1.2972791,-1.430918,-0.8011143912207879,-4.819766,0.5555122,-0.9211496,-7.5896444,-7.155468,-1.3354895,-1.6040027,-2.2947183,0.35234845,-0.46830526,-1.1997769,-1.3354895,-0.32709386108703126,-3.4205048,1.9547737,-0.44709545,-4.900656,-5.1565323,-0.4679967,-0.60081506,-0.87421846,1.5399847,0.23328829,-0.4599414,-0.4679967,-0.13315850335210833,-3.4988074,1.876471,-0.25315878,-6.047279,-5.614154,-0.3560147,-0.45901343,-0.89520955,1.5606593,0.438174,-0.2549748,-0.3560147
pdac.55e20eba027d218581d6d6565db5d43eb449d169ff91a54b334405982b3fe486,-1.0558455590068152,-6.332078,-0.8026489,-1.1758581,-9.51057,-8.95633,-3.0563717,-4.129289,-5.2217693,-0.98061097,-1.0940921,-2.4072242,-3.0563717,-1.057004639142611,-6.036284,-0.50685495,-1.177037,-7.657636,-7.2719774,-2.6502802,-3.6489186,-4.762237,-0.8596442,-1.0557331,-2.2011328,-2.6502802,-1.1304029735767753,-6.141316,-0.611887,-1.2504612,-8.15073,-7.5005493,-2.7279034,-3.7398705,-4.8730235,-0.9403895,-1.1394572,-2.321548,-2.7279034,-0.20887599159001718,-4.4936132,1.035816,-0.3288762,-5.749256,-5.238817,-1.0944173,-1.7174197,-2.7271948,0.50351715,0.074880406,-0.6780169,-1.0944173,-0.23430400725099076,-4.7321625,0.7972667,-0.35430422,-6.697309,-6.1247663,-1.2617486,-1.8969438,-2.851538,0.36791798,-0.0813721,-0.9337863,-1.2617486
pdac.58352b27f6462865bc5f04fb36bb20cdd83580d37505ab7ff4c4eb21ac1bd991,-1.3334279268369207,-6.5161495,-0.98672056,-1.4536986,-9.797547,-9.082483,-3.3039138,-4.4354224,-5.3886795,-1.2528776,-1.374678,-2.7028365,-3.3039138,-1.3327853392000706,-6.1307316,-0.6013027,-1.4531773,-6.9770083,-6.881919,-3.2844539,-3.9717762,-4.9805603,-1.1736878,-1.3727753,-2.6933,-3.2844539,-1.3310692742293249,-6.350637,-0.82120806,-1.4514056,-8.4066305,-7.558486,-3.1728776,-4.240469,-5.195662,-1.2024438,-1.3369455,-2.506282,-3.1728776,-0.4760963545750758,-4.563461,0.9659683,-0.59609836,-5.0681233,-5.126297,-1.5732234,-2.1431737,-3.1176996,0.09667402,-0.37809038,-1.3022184,-1.5732234,-0.47424565969301447,-5.1876698,0.34175903,-0.5942467,-6.976108,-6.3719053,-2.023564,-2.7969916,-3.739605,-0.18637006,-0.43197617,-1.4623758,-2.023564
