endpoint_id,score_focal_hla__endpoint_local_epitope_second_hla_hybrid_v1,score_focal_hla__logmeanexp,score_focal_hla__logsumexp,score_focal_hla__max,score_focal_hla__mean,score_focal_hla__median,score_focal_hla__top_frac_mean_frac0p01,score_focal_hla__top_frac_mean_frac0p02,score_focal_hla__top_frac_mean_frac0p05,score_focal_hla__top_k_logsumexp_k10,score_focal_hla__top_k_logsumexp_k2,score_focal_hla__top_k_mean_k2,score_focal_hla__top_k_mean_k3,score_full_hla__endpoint_local_epitope_second_hla_hybrid_v1,score_full_hla__logmeanexp,score_full_hla__logsumexp,score_full_hla__max,score_full_hla__mean,score_full_hla__median,score_full_hla__top_frac_mean_frac0p01,score_full_hla__top_frac_mean_frac0p02,score_full_hla__top_frac_mean_frac0p05,score_full_hla__top_k_logsumexp_k10,score_full_hla__top_k_logsumexp_k2,score_full_hla__top_k_mean_k2,score_full_hla__top_k_mean_k3,score_full_q_mono_pn__endpoint_local_epitope_second_hla_hybrid_v1,score_full_q_mono_pn__logmeanexp,score_full_q_mono_pn__logsumexp,score_full_q_mono_pn__max,score_full_q_mono_pn__mean,score_full_q_mono_pn__median,score_full_q_mono_pn__top_frac_mean_frac0p01,score_full_q_mono_pn__top_frac_mean_frac0p02,score_full_q_mono_pn__top_frac_mean_frac0p05,score_full_q_mono_pn__top_k_logsumexp_k10,score_full_q_mono_pn__top_k_logsumexp_k2,score_full_q_mono_pn__top_k_mean_k2,score_full_q_mono_pn__top_k_mean_k3,score_mono_q_full_pn__endpoint_local_epitope_second_hla_hybrid_v1,score_mono_q_full_pn__logmeanexp,score_mono_q_full_pn__logsumexp,score_mono_q_full_pn__max,score_mono_q_full_pn__mean,score_mono_q_full_pn__median,score_mono_q_full_pn__top_frac_mean_frac0p01,score_mono_q_full_pn__top_frac_mean_frac0p02,score_mono_q_full_pn__top_frac_mean_frac0p05,score_mono_q_full_pn__top_k_logsumexp_k10,score_mono_q_full_pn__top_k_logsumexp_k2,score_mono_q_full_pn__top_k_mean_k2,score_mono_q_full_pn__top_k_mean_k3,score_old_monoallelic__endpoint_local_epitope_second_hla_hybrid_v1,score_old_monoallelic__logmeanexp,score_old_monoallelic__logsumexp,score_old_monoallelic__max,score_old_monoallelic__mean,score_old_monoallelic__median,score_old_monoallelic__top_frac_mean_frac0p01,score_old_monoallelic__top_frac_mean_frac0p02,score_old_monoallelic__top_frac_mean_frac0p05,score_old_monoallelic__top_k_logsumexp_k10,score_old_monoallelic__top_k_logsumexp_k2,score_old_monoallelic__top_k_mean_k2,score_old_monoallelic__top_k_mean_k3
covid_nonspike.369c44c5f62cb4fb139105fd36e1ecfd0bbad36b58990d085b993512a254f61c,-3.786644362216873,-8.271425,-3.3886235,-4.0725136,-13.455674,-13.72749,-4.6244493,-4.8414745,-5.909878,-3.4134645,-3.7861438,-4.6244493,-4.8414745,-3.6448412902036167,-7.5686464,-2.6858447,-4.0552015,-9.971072,-10.311609,-4.6054745,-4.822773,-5.4234295,-3.1188135,-3.7680025,-4.6054745,-4.822773,-3.4118160444107435,-7.8395195,-2.9567175,-3.7130492,-11.615373,-11.385565,-4.266158,-4.4828353,-5.553014,-3.0418746,-3.427263,-4.266158,-4.4828353,-2.340807623955837,-5.8381467,-0.9553447,-2.726132,-8.064232,-8.54159,-2.9775631,-3.2466528,-3.7101762,-1.4725506,-2.2531347,-2.9775631,-3.2466528,-2.1034391488762654,-6.4123716,-1.5295697,-2.3839796,-9.708536,-9.473364,-2.9161658,-3.126235,-4.1799803,-1.6545761,-2.087627,-2.9161658,-3.126235
covid_nonspike.369c58030d1d0c78c0849526de556d5b0e7d365b1a43da614d39b9786ca13f5c,-1.0524660564729156,-4.571252,0.12922847,-1.1726687,-7.665226,-7.40283,-1.2443757,-1.5470965,-2.0821989,-0.007956553,-0.54865974,-1.2443757,-1.5470965,-1.0545142092216686,-4.3849916,0.31548882,-1.1747507,-6.1958566,-6.4281063,-1.2429609,-1.5459121,-2.0283885,0.09206176,-0.5474893,-1.2429609,-1.5459121,-1.115630426909954,-4.511909,0.18857127,-1.2359728,-6.7436767,-6.756078,-1.324573,-1.6025425,-2.0780346,-0.030021012,-0.627506,-1.324573,-1.6025425,-0.2010005916935892,-2.9589872,1.7414933,-0.32100114,-4.5002356,-4.9248667,-0.3662616,-0.50645185,-0.6679817,1.4372869,0.32790947,-0.3662616,-0.50645185,-0.18834810914496536,-3.128042,1.5724385,-0.3083485,-5.038462,-5.028735,-0.3555858,-0.49825042,-0.77528995,1.2561455,0.33867663,-0.3555858,-0.49825042
covid_nonspike.36a134066ccfe1090df46cebfa8d6495e374cf9c8390f33472204533f249f97a,-1.3686269530632873,-6.2402472,-1.3574452,-1.4886366,-10.879871,-10.002928,-3.4267642,-4.1837583,-5.4733844,-1.4120538,-1.4681202,-3.4267642,-4.1837583,-1.370734315439786,-6.106429,-1.223627,-1.4907488,-8.389355,-8.15942,-2.9516668,-3.7156591,-5.1243715,-1.3654574,-1.4383131,-2.9516668,-3.7156591,-1.539970238106935,-6.2625036,-1.3797015,-1.6601031,-9.267421,-8.365416,-3.2237306,-3.8953624,-5.2142262,-1.5305582,-1.6171988,-3.2237306,-3.8953624,-0.49570472567546087,-4.807794,0.07500789,-0.6157048,-6.4778833,-6.1761074,-1.1738851,-1.8665295,-3.3384287,-0.187972,-0.33243033,-1.1738851,-1.8665295,-0.489393923125255,-4.9097548,-0.026952589,-0.609394,-7.35001,-6.853287,-1.3579363,-1.9830384,-3.3829558,-0.25075266,-0.40744823,-1.3579363,-1.9830384
covid_nonspike.36ad59300382652b9f9feaa332424f5c619960b82ac362286c9e0a8a2cc3aaae,-1.7193647693683674,-5.939559,-1.2390788,-1.8413653,-8.357667,-7.727352,-2.6119864,-3.0699317,-4.5854616,-1.489106,-1.64735,-2.6119864,-3.0699317,-1.7209898696970267,-5.7184916,-1.0180113,-1.8432062,-6.7488103,-6.6795425,-2.487616,-2.7880268,-4.333517,-1.3758554,-1.5997927,-2.487616,-2.7880268,-1.7328156471933296,-5.794892,-1.0944115,-1.855305,-7.434958,-6.811588,-2.4938302,-2.807209,-4.391576,-1.3926842,-1.6093371,-2.4938302,-2.807209,-0.6343368222211112,-4.190917,0.5095632,-0.7543377,-5.025542,-5.181253,-0.882229,-1.1988634,-2.585091,0.09169696,-0.18092592,-0.882229,-1.1988634,-0.6248703076093003,-4.297912,0.40256843,-0.744871,-5.703221,-5.24841,-0.8745758,-1.1906657,-2.6259165,0.09145492,-0.17304043,-0.8745758,-1.1906657
covid_nonspike.36ec25c73f5c3b5bf657fbf30d8b56741d43e2b0aaf8b057e90807872e196d22,-2.5670987115120614,-6.958973,-2.076171,-3.375516,-9.981752,-10.559029,-3.7601156,-3.9546325,-4.5965157,-2.3359132,-2.9947643,-3.7601156,-3.9546325,-2.148120785068978,-5.9347544,-1.0519524,-2.5844831,-6.742281,-6.7636423,-2.731554,-3.14675,-4.026422,-1.5835651,-2.0276308,-2.731554,-3.14675,-2.2817755282652263,-6.456188,-1.573386,-2.8476634,-8.446748,-8.295574,-3.2154748,-3.463336,-4.191938,-1.897133,-2.4561574,-3.2154748,-3.463336,-1.0461235846466708,-4.162357,0.7204453,-1.1663809,-4.836406,-5.0269165,-1.271872,-1.6324202,-2.2343578,0.07417564,-0.57317096,-1.271872,-1.6324202,-1.2091420745056567,-4.830682,0.052120175,-1.32986,-6.5308332,-6.170046,-1.6366677,-1.9380971,-2.7249255,-0.36580622,-0.89717543,-1.6366677,-1.9380971
covid_nonspike.36ee9bd17117aa8c6d83569a9da8669129f769604d262b47d31eb3c1363f3f0f,-2.354874123047176,-6.537188,-1.654386,-2.8663645,-10.057114,-9.614422,-2.9781914,-3.345859,-4.031966,-1.7640239,-2.2788045,-2.9781914,-3.345859,-1.2379296847312324,-5.0974627,-0.2146606,-1.3586253,-7.31666,-7.098214,-1.5089483,-1.6742767,-2.9092858,-0.3470206,-0.8045449,-1.5089483,-1.6742767,-1.5885867168248127,-5.374605,-0.49180323,-1.7207918,-8.388906,-7.9816284,-1.8016965,-1.9067514,-3.15081,-0.6037133,-1.1052802,-1.8016965,-1.9067514,-0.314240446046828,-3.658639,1.2241629,-0.43424124,-5.402828,-5.329682,-0.5291635,-0.65480196,-1.2341366,0.97496504,0.16848204,-0.5291635,-0.65480196,-0.5374871866836444,-4.0308547,0.8519471,-0.65749115,-6.4743176,-6.06323,-0.82187176,-0.91699815,-1.5644187,0.6454528,-0.11527447,-0.82187176,-0.91699815
covid_nonspike.370bc77e1e47cf3f4e4279b203df251609779872f89aba1de4da3e3d1151133a,-0.3314325509904157,-4.469752,0.21237947,-0.45143294,-9.640612,-9.305702,-0.574494,-1.4044007,-3.302447,0.18999358,0.12620616,-0.574494,-1.4044007,-0.331472879214627,-4.3507624,0.33136892,-0.45147333,-6.83396,-6.961826,-0.5758992,-1.3992198,-2.4719913,0.25913402,0.12496901,-0.5758992,-1.3992198,-0.45855465245200033,-4.5198703,0.16226089,-0.5785558,-8.2155905,-7.796718,-0.7017393,-1.4990194,-2.812207,0.11531694,-0.0010241554,-0.7017393,-1.4990194,-0.015000131896670321,-3.3721356,1.3099957,-0.13500021,-4.8715534,-5.1566772,-0.18348853,-0.42988887,-0.97603184,1.1155916,0.51083374,-0.18348853,-0.42988887,-0.005945258148026877,-3.5773683,1.104763,-0.12594533,-6.225874,-5.7215934,-0.17305872,-0.42165977,-1.17639,0.9841887,0.5211979,-0.17305872,-0.42165977
covid_nonspike.37193c1e95cf2ef6d1b9cec69ac83d1ef4dce70f3dfd3c12531678720256e8c6,-0.716239786909109,-5.0774918,-0.19468984,-0.8362464,-9.018166,-8.559675,-1.0184486,-2.0070815,-4.035303,-0.25294095,-0.30879363,-1.0184486,-2.0070815,-0.714567346423873,-4.95748,-0.07467783,-0.8345746,-6.9202642,-7.0080194,-1.0115917,-1.9352752,-3.4724035,-0.20164366,-0.30285817,-1.0115917,-1.9352752,-0.7009350749024991,-5.0050163,-0.12221416,-0.82094115,-7.743014,-7.187811,-1.0051543,-1.9497886,-3.685785,-0.22059731,-0.2951349,-1.0051543,-1.9497886,-0.1714101759413897,-3.9143136,0.9684885,-0.2914104,-4.990344,-5.226348,-0.37159377,-0.7389769,-1.925972,0.66234875,0.32476467,-0.37159377,-0.7389769,-0.1520923151049856,-4.1018925,0.7809093,-0.27209246,-5.811851,-5.3881817,-0.35953176,-0.9640149,-2.2524557,0.54276866,0.3374334,-0.35953176,-0.9640149
covid_nonspike.3750f32b8ee3577062a8177c583e2160fb8fd89f6c2bda43e05183008bafba3d,-3.219424708034698,-7.513097,-2.6302948,-3.4320722,-10.887135,-11.337068,-3.9653032,-4.5462,-5.6489105,-2.8758094,-3.136255,-3.9653032,-4.5462,-2.0873065712488446,-6.099202,-1.2163999,-2.2302825,-8.283504,-7.3799524,-2.5329375,-2.928024,-4.101733,-1.4757218,-1.7946728,-2.5329375,-2.928024,-2.314138059070481,-6.33233,-1.4495282,-2.5150685,-9.163317,-9.046945,-2.9381251,-3.1331818,-4.166505,-1.6962165,-2.158038,-2.9381251,-3.1331818,-0.6032964612406676,-4.3716664,0.5111355,-0.7232981,-6.3796105,-5.4343247,-1.1137621,-1.4611126,-2.052389,0.20900875,-0.34624562,-1.1137621,-1.4611126,-1.0635522016537369,-4.6348333,0.24796863,-1.1836623,-7.2593436,-6.544649,-1.5189297,-1.6662236,-2.2297635,-0.013646472,-0.77060276,-1.5189297,-1.6662236
covid_nonspike.376d3f61f8817c92cec5de4726e4b2a5c2d5f7d9f895ba9743d4e5365a888193,-0.7028863088717537,-4.155834,0.32150277,-0.8229022,-6.670429,-6.5593796,-0.8229022,-1.0976748,-1.6804869,0.23391554,-0.3672433,-1.0976748,-1.2162633,-0.7022335214015182,-4.093342,0.38399526,-0.82225,-5.9702744,-6.328683,-0.82225,-1.1004262,-1.6898626,0.25232658,-0.36907697,-1.1004262,-1.2256515,-0.8068873810994396,-4.1803536,0.29698324,-0.92692524,-6.168503,-6.394841,-0.92692524,-1.1537942,-1.7687504,0.16497831,-0.43513,-1.1537942,-1.2777,-0.24874697788968592,-3.1503549,1.3269819,-0.36874777,-4.4578643,-4.9983625,-0.36874777,-0.52779806,-0.8528231,1.0953436,0.17794465,-0.52779806,-0.60579157,-0.22549820749518817,-3.2072978,1.270039,-0.34549883,-4.6235776,-5.047035,-0.34549883,-0.51018363,-0.90634036,1.0505269,0.19646324,-0.51018363,-0.5832275
covid_nonspike.378c7ce8d5a85dbaff6d9db49f3ae64b70872dca2a12142ff7be4b01ddec63cc,-1.8715475925697036,-6.1950655,-1.3122637,-2.003843,-8.935968,-8.727337,-2.683121,-3.055909,-4.2921996,-1.4997039,-1.7750899,-2.683121,-3.055909,-1.8716496444070634,-5.5806403,-0.6978384,-2.018831,-7.1048393,-6.988805,-2.0320878,-2.3254879,-3.5809822,-0.9310897,-1.3388526,-2.0320878,-2.3254879,-1.8497801538005745,-5.5904655,-0.7076634,-2.001057,-7.683586,-7.3964653,-2.020056,-2.2505946,-3.4887362,-0.8869313,-1.3267283,-2.020056,-2.2505946,-0.22459727805119656,-3.8531365,1.0296656,-0.34459737,-5.2015734,-5.1436973,-0.4942121,-0.5512843,-1.8674544,0.7546343,0.21008588,-0.4942121,-0.5512843,-0.21514292239556587,-3.905683,0.977119,-0.33514303,-5.7765727,-5.2312193,-0.47747907,-0.6010913,-1.7728193,0.77461773,0.22576386,-0.47747907,-0.6010913
covid_nonspike.37e6a582cf19fcee8e87c50d7db746740fe9bb8efe727582b1a36df61e8d55e6,-1.6910492291773136,-6.414049,-1.531247,-1.8120023,-9.65996,-9.336502,-3.9548872,-4.7144732,-5.652619,-1.7210164,-1.7983332,-3.9548872,-4.7144732,-1.6900680765848262,-6.100185,-1.217383,-1.8120223,-7.0842133,-6.9935884,-3.0980198,-4.0080814,-5.1780643,-1.6430559,-1.738416,-3.0980198,-4.0080814,-1.6901115519430228,-6.2494144,-1.3666123,-1.8120023,-8.288608,-7.607918,-3.1421988,-4.0370607,-5.272913,-1.6575464,-1.7444178,-3.1421988,-4.0370607,-0.7016887170338257,-4.5801363,0.3026658,-0.8216935,-5.17504,-5.2369766,-1.3764992,-2.0197885,-3.2298527,-0.3357607,-0.5367499,-1.3764992,-2.0197885,-0.6994568221244318,-4.8664594,0.016342621,-0.81946087,-6.379148,-5.593588,-1.4191116,-2.2027118,-3.5472429,-0.4135801,-0.5560167,-1.4191116,-2.2027118
covid_nonspike.381566a859cc4bd9e47648cac7c5d15bd46398125271b65bf90bc6390719985a,-2.710857445637646,-6.692796,-1.8099942,-3.5573235,-8.454219,-7.995368,-3.7722883,-3.8938525,-4.351919,-2.207687,-3.056212,-3.7722883,-3.8938525,-2.3008389748664344,-6.042386,-1.1595839,-2.9073,-6.8760996,-6.9319396,-3.0462418,-3.1841443,-3.9342895,-1.6491019,-2.3434732,-3.0462418,-3.1841443,-2.35675712025628,-6.191768,-1.3089662,-3.03644,-7.2887545,-7.005423,-3.191699,-3.2806923,-4.0032473,-1.7359384,-2.4865475,-3.191699,-3.2806923,-1.2665725330393482,-4.3279705,0.5548317,-1.3878254,-4.9688263,-5.2189407,-1.487512,-1.7103513,-2.2329519,-0.04095905,-0.78940433,-1.487512,-1.7103513,-1.3918142787752603,-4.5399504,0.3428514,-1.5152236,-5.375314,-5.287835,-1.6290708,-1.7986215,-2.3716018,-0.16375342,-0.929457,-1.6290708,-1.7986215
covid_nonspike.381ad95e9893b2ab6137b9b83b2562db8b8be70c2fadc908b86403adc7f63d08,-3.56753866247531,-7.672495,-2.789693,-4.721976,-9.781359,-9.220675,-5.0984783,-5.3468094,-5.7773128,-3.5006886,-4.336068,-5.0984783,-5.3468094,-2.668014600037344,-6.470416,-1.5876138,-3.4583786,-7.455255,-6.9373684,-3.79884,-4.016245,-4.647399,-2.3363945,-3.0488222,-3.79884,-4.016245,-2.8967351955016927,-6.906558,-2.0237563,-4.102765,-8.471317,-7.712842,-4.147932,-4.5155363,-4.981692,-2.6904922,-3.4537652,-4.147932,-4.5155363,-1.8128117524682437,-4.669199,0.21360318,-2.0326834,-5.5490804,-5.149675,-2.1091776,-2.2281322,-2.826058,-0.57491744,-1.4131076,-2.1091776,-2.2281322,-1.622149503662004,-4.924242,-0.041440032,-1.7610029,-6.565058,-6.0837746,-2.0951738,-2.348877,-3.0568423,-0.7023322,-1.3472009,-2.0951738,-2.348877
covid_nonspike.382dea46791c0a8a410f0ff2b47b4b3888997b4e668e59270e58a77f79a9d439,-2.9087530549246248,-7.2947836,-2.4119813,-3.1532128,-9.203201,-8.713987,-4.136313,-4.707143,-5.8120837,-2.8068995,-3.0221953,-4.136313,-4.707143,-2.0117058084764845,-6.305382,-1.4225798,-2.1467144,-7.358321,-7.0661116,-3.4673047,-3.9405978,-5.0138454,-1.8885206,-2.077863,-3.4673047,-3.9405978,-1.9747787724934907,-6.3273106,-1.4445084,-2.1082025,-7.811465,-7.229569,-3.2277586,-3.820555,-5.0206738,-1.8505801,-2.0069525,-3.2277586,-3.820555,-1.059216850193792,-4.730273,0.1525292,-1.1792656,-5.4491515,-5.253352,-1.6662745,-2.1094856,-3.0449288,-0.5008757,-0.85894966,-1.6662745,-2.1094856,-1.0207204115730155,-4.76151,0.12129227,-1.1407536,-5.902246,-5.317918,-1.4266684,-1.9202621,-3.159522,-0.42118418,-0.6931926,-1.4266684,-1.9202621
covid_nonspike.3841e85973bcc1048499a333d880658fd780a6bdcaf950b1510b6ef9c9af1fc9,-1.2455148896740629,-5.142995,-0.26019296,-1.3664242,-8.052307,-7.24539,-1.4248636,-1.7366825,-2.9297044,-0.3876646,-0.7300098,-1.4248636,-1.7366825,-1.239448696368893,-5.0752764,-0.1924743,-1.3603388,-6.746837,-6.7374287,-1.4148493,-1.7174315,-2.8899934,-0.369337,-0.7202171,-1.4148493,-1.7174315,-1.3176440996316754,-5.1701546,-0.28735256,-1.4392419,-7.1938305,-6.826062,-1.5270638,-1.7868899,-2.9923398,-0.4589011,-0.8300652,-1.5270638,-1.7868899,-0.2966477196211327,-3.7614906,1.1213114,-0.4166486,-4.8291984,-5.1049232,-0.44142014,-0.6145882,-1.4787344,0.7976637,0.25203383,-0.44142014,-0.6145882,-0.28410656436893506,-3.7908044,1.0919976,-0.40410736,-5.2551107,-5.1437044,-0.4316264,-0.60264766,-1.4652327,0.8121701,0.26189938,-0.4316264,-0.60264766
covid_nonspike.386fc38c96a1c1fb6713fc265f6ed7532e99e907dbd176d3a5c27869ab0d3f1a,-1.3433414343227632,-5.7010293,-0.81822723,-1.4636959,-9.545043,-9.548276,-2.0236735,-2.4916596,-3.749629,-0.9394994,-1.1813071,-2.0236735,-2.4916596,-1.1619379971061603,-5.4460397,-0.5632376,-1.2820263,-7.428315,-7.218733,-1.8450805,-2.2479217,-3.6178467,-0.7488849,-1.0011477,-1.8450805,-2.2479217,-1.1617434906169617,-5.480197,-0.597395,-1.2818362,-8.249563,-7.838688,-1.8446903,-2.2475948,-3.6175337,-0.7483348,-1.0008596,-1.8446903,-2.2475948,-0.3350862167275159,-4.0951796,0.7876226,-0.45508653,-5.512138,-5.199785,-0.8352276,-0.9756979,-2.0261,0.46177205,-0.07150274,-0.8352276,-0.9756979,-0.3348861459381157,-4.1848907,0.6979113,-0.45488647,-6.3333616,-5.468521,-0.8350275,-0.97536445,-2.035073,0.4493298,-0.07130269,-0.8350275,-0.97536445
covid_nonspike.388a297c3de375c559a54b38e9d6b5ee5b8de4cde42616f5f68ff2539a8af5f1,-0.5365498607500601,-5.007173,-0.52983636,-0.6564007,-10.553992,-9.451913,-0.6564007,-2.0833259,-4.3464346,-0.56755644,-0.6003777,-2.0833259,-3.2329495,-0.5361094858549023,-4.908544,-0.43120727,-0.6561096,-7.1046047,-6.856573,-0.6561096,-2.0828981,-4.0741267,-0.5531617,-0.60007167,-2.0828981,-3.136973,-0.5323522983466717,-4.9604897,-0.4831527,-0.6523524,-9.303125,-8.071325,-0.6523524,-2.077099,-4.1076174,-0.5502217,-0.5960915,-2.077099,-3.0789723,-0.15010921880874967,-4.2347555,0.2425813,-0.27010924,-5.598768,-5.1931915,-0.27010924,-1.3672854,-2.9948692,-0.05117942,-0.16446114,-1.3672854,-2.204208,-0.14631201563174318,-4.407102,0.0702348,-0.26631203,-7.7972846,-6.673414,-0.26631203,-1.3614614,-3.097539,-0.0625245,-0.16025676,-1.3614614,-2.146191
covid_nonspike.389bc162d9a53cd366e15b9584e6ffb215717ef39120d35488db6a16c3235eac,-0.5420016173788671,-4.856032,0.026770223,-0.6620036,-8.950942,-8.276775,-0.9890536,-1.3957338,-3.1030104,-0.033195306,-0.24335265,-0.9890536,-1.3957338,-0.5419012145479623,-4.4420443,0.44075787,-0.6619049,-6.556929,-6.829895,-0.98907363,-1.1961932,-2.026201,0.32736415,-0.24333513,-0.98907363,-1.1961932,-0.9930014026363801,-4.8651667,0.017635154,-1.1131244,-7.720051,-7.179006,-1.4331214,-1.5447453,-2.4294508,-0.09419542,-0.68962586,-1.4331214,-1.5447453,-0.10962339463449278,-3.0847542,1.7980478,-0.2296237,-4.633121,-5.1312504,-0.2765256,-0.30217028,-0.56497663,1.5750834,0.4177211,-0.2765256,-0.30217028,-0.08579079447497795,-3.3343647,1.5484374,-0.20579101,-5.7553506,-5.23578,-0.24194142,-0.33119112,-0.8059693,1.3682815,0.45185903,-0.24194142,-0.33119112
covid_nonspike.38a119ddfb6cdaec8d3fdb7406df0a6afc56d1d0612e811c355222623f4d7b91,-1.1451636187174201,-5.380061,-0.49725908,-1.2653656,-8.582132,-8.177734,-1.5531712,-2.0862184,-3.377083,-0.597954,-0.8191674,-1.5531712,-2.0862184,-1.144311071420649,-4.9872937,-0.10449166,-1.2646165,-6.7315273,-6.7768803,-1.410749,-1.7370958,-2.6712255,-0.26390556,-0.70696217,-1.410749,-1.7370958,-1.3188979758238446,-5.072716,-0.1899143,-1.4403293,-7.3887362,-6.930225,-1.4644804,-1.821817,-2.7531354,-0.32717964,-0.7710416,-1.4644804,-1.821817,-0.22681994623023272,-3.4525309,1.4302711,-0.34682038,-4.8210015,-5.085326,-0.44225353,-0.48519066,-0.9538668,1.201116,0.2554405,-0.44225353,-0.48519066,-0.20586707868132448,-3.5417466,1.3410555,-0.32586744,-5.4641356,-5.218383,-0.39668614,-0.5036826,-1.0171006,1.1492522,0.2989666,-0.39668614,-0.5036826
covid_nonspike.38b19d63679f463c54328f4cc16d3221eab09726705a21eae40a45f110361453,-1.2005827202032826,-5.5758357,-0.69303364,-1.3208362,-9.590081,-9.753984,-2.194304,-2.4906797,-3.309167,-0.7690508,-1.1601578,-2.194304,-2.4906797,-1.2002743735148989,-5.372276,-0.48947367,-1.3205771,-6.859577,-6.9862676,-2.1938076,-2.490292,-3.180197,-0.71120626,-1.1598283,-2.1938076,-2.490292,-1.2040230972388999,-5.393689,-0.5108869,-1.324386,-8.133365,-7.8357806,-2.1420403,-2.4519377,-3.0506098,-0.66441286,-1.14633,-2.1420403,-2.4519377,-0.2721670176444127,-3.9693818,0.9134201,-0.39216748,-4.9455943,-5.166394,-0.9544829,-1.147069,-1.7754666,0.5114769,-0.110926874,-0.9544829,-1.147069,-0.26707584966224474,-4.05422,0.8285817,-0.38707635,-6.219096,-5.411699,-0.94977415,-1.1420896,-1.6407477,0.5753061,-0.10602314,-0.94977415,-1.1420896
covid_nonspike.3904493ac269d11adbf19f4940dba64b0e72d600f31e5b334e068dca8ff5e29f,-2.778666259859344,-6.8977394,-2.0149374,-3.3245795,-8.628964,-7.959239,-4.0956635,-4.4054713,-4.8874793,-2.5144947,-3.1307273,-4.0956635,-4.4054713,-2.2102496861828853,-5.7239065,-0.8411045,-2.9557526,-6.7059035,-6.7267838,-3.048895,-3.1055381,-3.5745037,-1.374444,-2.351416,-3.048895,-3.1055381,-2.2900282669169276,-6.119265,-1.236463,-2.934867,-7.4140234,-6.9087033,-3.1667347,-3.4814978,-4.104057,-1.7971207,-2.4469435,-3.1667347,-3.4814978,-0.738854154299042,-3.6626816,1.2201204,-0.8588918,-4.808984,-4.9657316,-0.91381514,-0.94681597,-1.4192992,0.7847961,-0.21916041,-0.91381514,-0.94681597,-0.7130776876261665,-4.102474,0.7803277,-0.83309513,-5.516166,-5.1004353,-1.0159284,-1.4859407,-2.14275,0.2579193,-0.30615953,-1.0159284,-1.4859407
covid_nonspike.39310823a8d55beb5454a68e95603467028f6cc7af4c5110f6b31297f330f5b5,-4.656463593539356,-8.386556,-3.6860752,-6.4179626,-11.032069,-10.9093075,-6.4457855,-6.5057178,-6.5896626,-4.3821282,-5.752251,-6.4457855,-6.5057178,-4.284087303132773,-7.3196545,-2.6191738,-6.057802,-7.8230143,-7.746009,-6.20607,-6.303087,-6.417502,-4.1595283,-5.501971,-6.20607,-6.303087,-4.233869872554361,-7.8887463,-3.1882658,-6.0508275,-9.660897,-9.12439,-6.199065,-6.317713,-6.4674087,-4.274486,-5.494971,-6.199065,-6.317713,-2.8652600058908457,-5.698957,-0.9984763,-4.397759,-6.1313004,-5.63138,-4.645696,-4.7689185,-4.9149404,-2.679969,-3.9221225,-4.645696,-4.7689185,-2.704004140701949,-6.2937818,-1.5933012,-4.390704,-7.968015,-7.4471607,-4.699506,-4.8123326,-4.968989,-2.7296257,-3.9594185,-4.699506,-4.8123326
covid_nonspike.393b6876b5b1b56ddd58abc3f892c93e8920b768303390c948dd829ffe75c443,-2.888389588624655,-6.9228125,-2.0400105,-3.5723736,-8.424329,-7.8627844,-4.0385585,-4.3330836,-5.1358824,-2.7251801,-3.2404692,-4.0385585,-4.3330836,-2.849036764442345,-6.535781,-1.6529787,-3.5809464,-6.9534936,-6.753022,-4.0397105,-4.332225,-5.0864863,-2.6983128,-3.2448275,-4.0397105,-4.332225,-2.863420638894735,-6.7333384,-1.8505362,-3.5741668,-7.5388083,-7.0184,-4.042075,-4.3560176,-5.11442,-2.7180867,-3.2432346,-4.042075,-4.3560176,-1.7773573925988448,-4.6978536,0.18494833,-1.9576962,-5.047509,-5.1467075,-2.3801618,-2.6223361,-3.1081243,-0.8190499,-1.6003107,-2.3801618,-2.6223361,-1.7702583304909436,-4.852885,0.029917104,-1.948283,-5.6117196,-5.183695,-2.3693566,-2.6049218,-3.1063678,-0.8125334,-1.5900601,-2.3693566,-2.6049218
covid_nonspike.394e611ce64b2db9056aa17be468bcd7a8cbd0fa0c13fa3308214307c87bc240,-2.219265808913005,-6.561516,-1.6787139,-2.5549257,-9.727183,-9.706249,-3.03163,-3.264119,-4.492502,-1.8241574,-2.2289188,-3.03163,-3.264119,-2.1953757129282265,-6.1942325,-1.3114306,-2.5549257,-7.2645006,-7.0043793,-2.9937787,-3.165408,-4.354992,-1.7452118,-2.2072766,-2.9937787,-3.165408,-2.195033523204794,-6.3766346,-1.4938326,-2.5549257,-8.238066,-7.9260736,-2.9904108,-3.1911483,-4.382129,-1.7812064,-2.205294,-2.9904108,-3.1911483,-1.2528589954155103,-4.6219964,0.26080543,-1.3737731,-5.3557982,-5.19792,-1.5946414,-1.7974403,-2.814872,-0.36116853,-0.8772986,-1.5946414,-1.7974403,-1.2528649556944886,-4.8851995,-0.0023974571,-1.3737731,-6.324542,-6.049144,-1.5910385,-1.7931745,-2.9312449,-0.40917784,-0.87447256,-1.5910385,-1.7931745
